date,season,home_team,away_team,home_score,away_score,neutral,home_shots,away_shots
2022-10-08,2022-23,Leverkusen,Schalke 04,4,0,0,13.0,2.0
2022-10-08,2022-23,Mainz,RB Leipzig,1,1,0,9.0,12.0
2022-10-08,2022-23,Dortmund,Bayern Munich,2,2,0,13.0,9.0
2022-10-09,2022-23,M'gladbach,FC Koln,5,2,0,13.0,5.0
2022-10-09,2022-23,Hertha,Freiburg,2,2,0,11.0,10.0
2022-10-09,2022-23,Stuttgart,Union Berlin,0,1,0,9.0,7.0
2022-10-14,2022-23,Schalke 04,Hoffenheim,0,3,0,14.0,18.0
2022-10-15,2022-23,Ein Frankfurt,Leverkusen,5,1,0,20.0,5.0
2022-10-15,2022-23,Stuttgart,Bochum,4,1,0,16.0,14.0
2022-10-15,2022-23,Werder Bremen,Mainz,0,2,0,14.0,11.0
2022-10-15,2022-23,Wolfsburg,M'gladbach,2,2,0,16.0,10.0
2022-10-15,2022-23,RB Leipzig,Hertha,3,2,0,14.0,16.0
2022-10-16,2022-23,FC Koln,Augsburg,3,2,0,14.0,7.0
2022-10-16,2022-23,Union Berlin,Dortmund,2,0,0,14.0,13.0
2022-10-16,2022-23,Bayern Munich,Freiburg,5,0,0,18.0,6.0
2022-10-21,2022-23,Mainz,FC Koln,5,0,0,15.0,6.0
2022-10-22,2022-23,Augsburg,RB Leipzig,3,3,0,11.0,19.0
2022-10-22,2022-23,Dortmund,Stuttgart,5,0,0,19.0,10.0
2022-10-22,2022-23,Freiburg,Werder Bremen,2,0,0,25.0,10.0
2022-10-22,2022-23,Hoffenheim,Bayern Munich,0,2,0,7.0,23.0
2022-10-22,2022-23,Leverkusen,Wolfsburg,2,2,0,13.0,9.0
2022-10-22,2022-23,M'gladbach,Ein Frankfurt,1,3,0,8.0,16.0
2022-10-23,2022-23,Bochum,Union Berlin,2,1,0,8.0,6.0
2022-10-23,2022-23,Hertha,Schalke 04,2,1,0,11.0,9.0
2022-10-28,2022-23,Werder Bremen,Hertha,1,0,0,15.0,9.0
2022-10-29,2022-23,Bayern Munich,Mainz,6,2,0,25.0,13.0
2022-10-29,2022-23,RB Leipzig,Leverkusen,2,0,0,10.0,4.0
2022-10-29,2022-23,Stuttgart,Augsburg,2,1,0,31.0,12.0
2022-10-29,2022-23,Wolfsburg,Bochum,4,0,0,22.0,10.0
2022-10-29,2022-23,Ein Frankfurt,Dortmund,1,2,0,20.0,8.0
2022-10-30,2022-23,Union Berlin,M'gladbach,2,1,0,14.0,7.0
2022-10-30,2022-23,Schalke 04,Freiburg,0,2,0,12.0,19.0
2022-10-30,2022-23,FC Koln,Hoffenheim,1,1,0,11.0,9.0
2022-11-04,2022-23,M'gladbach,Stuttgart,3,1,0,11.0,13.0
2022-11-05,2022-23,Augsburg,Ein Frankfurt,1,2,0,9.0,12.0
2022-11-05,2022-23,Dortmund,Bochum,3,0,0,6.0,7.0
2022-11-05,2022-23,Hertha,Bayern Munich,2,3,0,7.0,14.0
2022-11-05,2022-23,Hoffenheim,RB Leipzig,1,3,0,11.0,17.0
2022-11-05,2022-23,Mainz,Wolfsburg,0,3,0,16.0,10.0
2022-11-05,2022-23,Werder Bremen,Schalke 04,2,1,0,11.0,19.0
2022-11-06,2022-23,Leverkusen,Union Berlin,5,0,0,11.0,6.0
2022-11-06,2022-23,Freiburg,FC Koln,2,0,0,13.0,6.0
2022-11-08,2022-23,Wolfsburg,Dortmund,2,0,0,15.0,20.0
2022-11-08,2022-23,Bayern Munich,Werder Bremen,6,1,0,21.0,4.0
2022-11-08,2022-23,Bochum,M'gladbach,2,1,0,13.0,8.0
2022-11-08,2022-23,Stuttgart,Hertha,2,1,0,16.0,11.0
2022-11-09,2022-23,FC Koln,Leverkusen,1,2,0,17.0,10.0
2022-11-09,2022-23,Ein Frankfurt,Hoffenheim,4,2,0,15.0,12.0
2022-11-09,2022-23,RB Leipzig,Freiburg,3,1,0,18.0,4.0
2022-11-09,2022-23,Schalke 04,Mainz,1,0,0,13.0,11.0
2022-11-09,2022-23,Union Berlin,Augsburg,2,2,0,18.0,7.0
2022-11-11,2022-23,M'gladbach,Dortmund,4,2,0,11.0,20.0
2022-11-12,2022-23,Augsburg,Bochum,0,1,0,19.0,11.0
2022-11-12,2022-23,Hertha,FC Koln,2,0,0,17.0,10.0
2022-11-12,2022-23,Hoffenheim,Wolfsburg,1,2,0,22.0,6.0
2022-11-12,2022-23,Leverkusen,Stuttgart,2,0,0,11.0,7.0
2022-11-12,2022-23,Werder Bremen,RB Leipzig,1,2,0,7.0,14.0
2022-11-12,2022-23,Schalke 04,Bayern Munich,0,2,0,6.0,22.0
2022-11-13,2022-23,Mainz,Ein Frankfurt,1,1,0,19.0,10.0
2022-11-13,2022-23,Freiburg,Union Berlin,4,1,0,7.0,4.0
2023-01-20,2022-23,RB Leipzig,Bayern Munich,1,1,0,10.0,7.0
2023-01-21,2022-23,Bochum,Hertha,3,1,0,10.0,10.0
2023-01-21,2022-23,Ein Frankfurt,Schalke 04,3,0,0,11.0,18.0
2023-01-21,2022-23,Stuttgart,Mainz,1,1,0,16.0,12.0
2023-01-21,2022-23,Union Berlin,Hoffenheim,3,1,0,23.0,10.0
2023-01-21,2022-23,Wolfsburg,Freiburg,6,0,0,13.0,9.0
2023-01-21,2022-23,FC Koln,Werder Bremen,7,1,0,15.0,4.0
2023-01-22,2022-23,Dortmund,Augsburg,4,3,0,27.0,14.0
2023-01-22,2022-23,M'gladbach,Leverkusen,2,3,0,15.0,13.0
2023-01-24,2022-23,Schalke 04,RB Leipzig,1,6,0,9.0,21.0
2023-01-24,2022-23,Bayern Munich,FC Koln,1,1,0,22.0,2.0
2023-01-24,2022-23,Hertha,Wolfsburg,0,5,0,8.0,15.0
2023-01-24,2022-23,Hoffenheim,Stuttgart,2,2,0,13.0,8.0
2023-01-25,2022-23,Mainz,Dortmund,1,2,0,12.0,12.0
2023-01-25,2022-23,Augsburg,M'gladbach,1,0,0,14.0,7.0
2023-01-25,2022-23,Freiburg,Ein Frankfurt,1,1,0,12.0,4.0
2023-01-25,2022-23,Leverkusen,Bochum,2,0,0,11.0,9.0
2023-01-25,2022-23,Werder Bremen,Union Berlin,1,2,0,8.0,11.0
2023-01-27,2022-23,RB Leipzig,Stuttgart,2,1,0,9.0,10.0
2023-01-28,2022-23,Freiburg,Augsburg,3,1,0,15.0,16.0
2023-01-28,2022-23,Hertha,Union Berlin,0,2,0,10.0,7.0
2023-01-28,2022-23,Hoffenheim,M'gladbach,1,4,0,15.0,10.0
2023-01-28,2022-23,Mainz,Bochum,5,2,0,14.0,14.0
2023-01-28,2022-23,Werder Bremen,Wolfsburg,2,1,0,14.0,7.0
2023-01-28,2022-23,Bayern Munich,Ein Frankfurt,1,1,0,14.0,7.0
2023-01-29,2022-23,Schalke 04,FC Koln,0,0,0,15.0,7.0
2023-01-29,2022-23,Leverkusen,Dortmund,0,2,0,20.0,6.0
2023-02-03,2022-23,Augsburg,Leverkusen,1,0,0,10.0,12.0
2023-02-04,2022-23,Bochum,Hoffenheim,5,2,0,17.0,10.0
2023-02-04,2022-23,Dortmund,Freiburg,5,1,0,24.0,6.0
2023-02-04,2022-23,Ein Frankfurt,Hertha,3,0,0,10.0,13.0
2023-02-04,2022-23,FC Koln,RB Leipzig,0,0,0,9.0,7.0
2023-02-04,2022-23,Union Berlin,Mainz,2,1,0,9.0,9.0
2023-02-04,2022-23,M'gladbach,Schalke 04,0,0,0,17.0,18.0
2023-02-05,2022-23,Stuttgart,Werder Bremen,0,2,0,16.0,9.0
2023-02-05,2022-23,Wolfsburg,Bayern Munich,2,4,0,19.0,9.0
2023-02-10,2022-23,Schalke 04,Wolfsburg,0,0,0,17.0,8.0
2023-02-11,2022-23,Bayern Munich,Bochum,3,0,0,25.0,7.0
2023-02-11,2022-23,Freiburg,Stuttgart,2,1,0,9.0,14.0
2023-02-11,2022-23,Hoffenheim,Leverkusen,1,3,0,11.0,12.0
2023-02-11,2022-23,Mainz,Augsburg,3,1,0,13.0,11.0
2023-02-11,2022-23,Werder Bremen,Dortmund,0,2,0,8.0,17.0
2023-02-11,2022-23,RB Leipzig,Union Berlin,1,2,0,9.0,6.0
2023-02-12,2022-23,Hertha,M'gladbach,4,1,0,17.0,7.0
2023-02-12,2022-23,FC Koln,Ein Frankfurt,3,0,0,9.0,7.0
2023-02-17,2022-23,Augsburg,Hoffenheim,1,0,0,16.0,8.0
2023-02-18,2022-23,Bochum,Freiburg,0,2,0,15.0,15.0
2023-02-18,2022-23,M'gladbach,Bayern Munich,3,2,0,17.0,13.0
2023-02-18,2022-23,Stuttgart,FC Koln,3,0,0,18.0,11.0
2023-02-18,2022-23,Wolfsburg,RB Leipzig,0,3,0,7.0,17.0
2023-02-18,2022-23,Ein Frankfurt,Werder Bremen,2,0,0,11.0,3.0
2023-02-19,2022-23,Union Berlin,Schalke 04,0,0,0,9.0,6.0
2023-02-19,2022-23,Dortmund,Hertha,4,1,0,12.0,15.0
2023-02-19,2022-23,Leverkusen,Mainz,2,3,0,17.0,12.0
2023-02-24,2022-23,Mainz,M'gladbach,4,0,0,14.0,8.0
2023-02-25,2022-23,FC Koln,Wolfsburg,0,2,0,11.0,6.0
2023-02-25,2022-23,Hertha,Augsburg,2,0,0,11.0,9.0
2023-02-25,2022-23,Hoffenheim,Dortmund,0,1,0,13.0,23.0
2023-02-25,2022-23,RB Leipzig,Ein Frankfurt,2,1,0,10.0,8.0
2023-02-25,2022-23,Werder Bremen,Bochum,3,0,0,12.0,9.0
2023-02-25,2022-23,Schalke 04,Stuttgart,2,1,0,11.0,17.0
2023-02-26,2022-23,Freiburg,Leverkusen,1,1,0,9.0,16.0
2023-02-26,2022-23,Bayern Munich,Union Berlin,3,0,0,19.0,4.0
2023-03-03,2022-23,Dortmund,RB Leipzig,2,1,0,8.0,14.0
2023-03-04,2022-23,Augsburg,Werder Bremen,2,1,0,9.0,17.0
2023-03-04,2022-23,Bochum,Schalke 04,0,2,0,6.0,9.0
2023-03-04,2022-23,Mainz,Hoffenheim,1,0,0,16.0,15.0
2023-03-04,2022-23,M'gladbach,Freiburg,0,0,0,10.0,8.0
2023-03-04,2022-23,Union Berlin,FC Koln,0,0,0,8.0,12.0
2023-03-04,2022-23,Stuttgart,Bayern Munich,1,2,0,11.0,13.0
2023-03-05,2022-23,Leverkusen,Hertha,4,1,0,18.0,7.0
2023-03-05,2022-23,Wolfsburg,Ein Frankfurt,2,2,0,13.0,10.0
2023-03-10,2022-23,FC Koln,Bochum,0,2,0,11.0,9.0
2023-03-11,2022-23,Bayern Munich,Augsburg,5,3,0,24.0,13.0
2023-03-11,2022-23,Ein Frankfurt,Stuttgart,1,1,0,10.0,9.0
2023-03-11,2022-23,Hertha,Mainz,1,1,0,9.0,6.0
2023-03-11,2022-23,RB Leipzig,M'gladbach,3,0,0,14.0,7.0
2023-03-11,2022-23,Schalke 04,Dortmund,2,2,0,10.0,20.0
2023-03-12,2022-23,Freiburg,Hoffenheim,2,1,0,9.0,12.0
2023-03-12,2022-23,Werder Bremen,Leverkusen,2,3,0,12.0,13.0
2023-03-12,2022-23,Wolfsburg,Union Berlin,1,1,0,15.0,11.0
2023-03-17,2022-23,M'gladbach,Werder Bremen,2,2,0,21.0,6.0
2023-03-18,2022-23,Augsburg,Schalke 04,1,1,0,9.0,13.0
2023-03-18,2022-23,Bochum,RB Leipzig,1,0,0,8.0,21.0
2023-03-18,2022-23,Hoffenheim,Hertha,3,1,0,15.0,11.0
2023-03-18,2022-23,Stuttgart,Wolfsburg,0,1,0,12.0,9.0
2023-03-18,2022-23,Dortmund,FC Koln,6,1,0,11.0,11.0
2023-03-19,2022-23,Union Berlin,Ein Frankfurt,2,0,0,14.0,19.0
2023-03-19,2022-23,Leverkusen,Bayern Munich,2,1,0,12.0,11.0
2023-03-19,2022-23,Mainz,Freiburg,1,1,0,10.0,11.0
2023-03-31,2022-23,Ein Frankfurt,Bochum,1,1,0,18.0,8.0
2023-04-01,2022-23,Freiburg,Hertha,1,1,0,16.0,10.0
2023-04-01,2022-23,RB Leipzig,Mainz,0,3,0,12.0,19.0
2023-04-01,2022-23,Schalke 04,Leverkusen,0,3,0,12.0,18.0
2023-04-01,2022-23,Union Berlin,Stuttgart,3,0,0,13.0,17.0
2023-04-01,2022-23,Wolfsburg,Augsburg,2,2,0,23.0,5.0
2023-04-01,2022-23,Bayern Munich,Dortmund,4,2,0,16.0,10.0
2023-04-02,2022-23,FC Koln,M'gladbach,0,0,0,12.0,8.0
2023-04-02,2022-23,Werder Bremen,Hoffenheim,1,2,0,12.0,8.0
2023-04-08,2022-23,Augsburg,FC Koln,1,3,0,13.0,11.0
2023-04-08,2022-23,Dortmund,Union Berlin,2,1,0,14.0,7.0
2023-04-08,2022-23,Freiburg,Bayern Munich,0,1,0,10.0,23.0
2023-04-08,2022-23,Leverkusen,Ein Frankfurt,3,1,0,13.0,9.0
2023-04-08,2022-23,Mainz,Werder Bremen,2,2,0,16.0,9.0
2023-04-08,2022-23,Hertha,RB Leipzig,0,1,0,11.0,18.0
2023-04-09,2022-23,M'gladbach,Wolfsburg,2,0,0,13.0,9.0
2023-04-09,2022-23,Bochum,Stuttgart,2,3,0,11.0,14.0
2023-04-09,2022-23,Hoffenheim,Schalke 04,2,0,0,15.0,10.0
2023-04-14,2022-23,Schalke 04,Hertha,5,2,0,14.0,11.0
2023-04-15,2022-23,Bayern Munich,Hoffenheim,1,1,0,22.0,4.0
2023-04-15,2022-23,FC Koln,Mainz,1,1,0,12.0,5.0
2023-04-15,2022-23,RB Leipzig,Augsburg,3,2,0,13.0,14.0
2023-04-15,2022-23,Stuttgart,Dortmund,3,3,0,12.0,15.0
2023-04-15,2022-23,Ein Frankfurt,M'gladbach,1,1,0,16.0,4.0
2023-04-16,2022-23,Werder Bremen,Freiburg,1,2,0,13.0,6.0
2023-04-16,2022-23,Union Berlin,Bochum,1,1,0,10.0,14.0
2023-04-16,2022-23,Wolfsburg,Leverkusen,0,0,0,11.0,13.0
2023-04-21,2022-23,Augsburg,Stuttgart,1,1,0,4.0,6.0
2023-04-22,2022-23,Bochum,Wolfsburg,1,5,0,23.0,15.0
2023-04-22,2022-23,Hertha,Werder Bremen,2,4,0,13.0,11.0
2023-04-22,2022-23,Hoffenheim,FC Koln,1,3,0,11.0,14.0
2023-04-22,2022-23,Mainz,Bayern Munich,3,1,0,13.0,11.0
2023-04-22,2022-23,Dortmund,Ein Frankfurt,4,0,0,14.0,9.0
2023-04-23,2022-23,Freiburg,Schalke 04,4,0,0,25.0,10.0
2023-04-23,2022-23,Leverkusen,RB Leipzig,2,0,0,8.0,26.0
2023-04-23,2022-23,M'gladbach,Union Berlin,0,1,0,8.0,14.0
2023-04-28,2022-23,Bochum,Dortmund,1,1,0,10.0,21.0
2023-04-29,2022-23,Ein Frankfurt,Augsburg,1,1,0,7.0,9.0
2023-04-29,2022-23,FC Koln,Freiburg,0,1,0,21.0,12.0
2023-04-29,2022-23,RB Leipzig,Hoffenheim,1,0,0,16.0,5.0
2023-04-29,2022-23,Stuttgart,M'gladbach,2,1,0,18.0,9.0
2023-04-29,2022-23,Union Berlin,Leverkusen,0,0,0,7.0,8.0
2023-04-29,2022-23,Schalke 04,Werder Bremen,2,1,0,21.0,11.0
2023-04-30,2022-23,Bayern Munich,Hertha,2,0,0,25.0,2.0
2023-04-30,2022-23,Wolfsburg,Mainz,3,0,0,10.0,10.0
2023-05-05,2022-23,Leverkusen,FC Koln,1,2,0,14.0,7.0
2023-05-05,2022-23,Mainz,Schalke 04,2,3,0,9.0,15.0
2023-05-06,2022-23,Augsburg,Union Berlin,1,0,0,11.0,12.0
2023-05-06,2022-23,Freiburg,RB Leipzig,0,1,0,5.0,13.0
2023-05-06,2022-23,Hertha,Stuttgart,2,1,0,7.0,16.0
2023-05-06,2022-23,Hoffenheim,Ein Frankfurt,3,1,0,8.0,19.0
2023-05-06,2022-23,M'gladbach,Bochum,2,0,0,25.0,14.0
2023-05-06,2022-23,Werder Bremen,Bayern Munich,1,2,0,12.0,12.0
2023-05-07,2022-23,Dortmund,Wolfsburg,6,0,0,20.0,10.0
2023-05-12,2022-23,FC Koln,Hertha,5,2,0,28.0,9.0
2023-05-13,2022-23,Bayern Munich,Schalke 04,6,0,0,23.0,8.0
2023-05-13,2022-23,Bochum,Augsburg,3,2,0,15.0,12.0
2023-05-13,2022-23,Ein Frankfurt,Mainz,3,0,0,17.0,10.0
2023-05-13,2022-23,Union Berlin,Freiburg,4,2,0,10.0,13.0
2023-05-13,2022-23,Wolfsburg,Hoffenheim,2,1,0,8.0,10.0
2023-05-13,2022-23,Dortmund,M'gladbach,5,2,0,33.0,13.0
2023-05-14,2022-23,Stuttgart,Leverkusen,1,1,0,9.0,12.0
2023-05-14,2022-23,RB Leipzig,Werder Bremen,2,1,0,20.0,6.0
2023-05-19,2022-23,Freiburg,Wolfsburg,2,0,0,16.0,9.0
2023-05-20,2022-23,Hertha,Bochum,1,1,0,14.0,17.0
2023-05-20,2022-23,Hoffenheim,Union Berlin,4,2,0,10.0,20.0
2023-05-20,2022-23,Schalke 04,Ein Frankfurt,2,2,0,11.0,6.0
2023-05-20,2022-23,Werder Bremen,FC Koln,1,1,0,13.0,13.0
2023-05-20,2022-23,Bayern Munich,RB Leipzig,1,3,0,17.0,16.0
2023-05-21,2022-23,Mainz,Stuttgart,1,4,0,9.0,8.0
2023-05-21,2022-23,Augsburg,Dortmund,0,3,0,4.0,28.0
2023-05-21,2022-23,Leverkusen,M'gladbach,2,2,0,13.0,9.0
2023-05-27,2022-23,Bochum,Leverkusen,3,0,0,10.0,11.0
2023-05-27,2022-23,Dortmund,Mainz,2,2,0,30.0,10.0
2023-05-27,2022-23,Ein Frankfurt,Freiburg,2,1,0,14.0,13.0
2023-05-27,2022-23,FC Koln,Bayern Munich,1,2,0,9.0,11.0
2023-05-27,2022-23,M'gladbach,Augsburg,2,0,0,17.0,9.0
2023-05-27,2022-23,RB Leipzig,Schalke 04,4,2,0,19.0,16.0
2023-05-27,2022-23,Stuttgart,Hoffenheim,1,1,0,19.0,8.0
2023-05-27,2022-23,Union Berlin,Werder Bremen,1,0,0,16.0,7.0
2023-05-27,2022-23,Wolfsburg,Hertha,1,2,0,19.0,9.0
2023-08-18,2023-24,Werder Bremen,Bayern Munich,0,4,0,6.0,25.0
2023-08-19,2023-24,Augsburg,M'gladbach,4,4,0,20.0,9.0
2023-08-19,2023-24,Hoffenheim,Freiburg,1,2,0,24.0,17.0
2023-08-19,2023-24,Leverkusen,RB Leipzig,3,2,0,11.0,13.0
2023-08-19,2023-24,Stuttgart,Bochum,5,0,0,19.0,4.0
2023-08-19,2023-24,Wolfsburg,Heidenheim,2,0,0,18.0,13.0
2023-08-19,2023-24,Dortmund,FC Koln,1,0,0,12.0,11.0
2023-08-20,2023-24,Union Berlin,Mainz,4,1,0,12.0,9.0
2023-08-20,2023-24,Ein Frankfurt,Darmstadt,1,0,0,10.0,11.0
2023-08-25,2023-24,RB Leipzig,Stuttgart,5,1,0,20.0,8.0
2023-08-26,2023-24,Bochum,Dortmund,1,1,0,17.0,13.0
2023-08-26,2023-24,Darmstadt,Union Berlin,1,4,0,18.0,12.0
2023-08-26,2023-24,FC Koln,Wolfsburg,1,2,0,14.0,9.0
2023-08-26,2023-24,Freiburg,Werder Bremen,1,0,0,23.0,16.0
2023-08-26,2023-24,Heidenheim,Hoffenheim,2,3,0,19.0,16.0
2023-08-26,2023-24,M'gladbach,Leverkusen,0,3,0,13.0,24.0
2023-08-27,2023-24,Mainz,Ein Frankfurt,1,1,0,13.0,8.0
2023-08-27,2023-24,Bayern Munich,Augsburg,3,1,0,19.0,11.0
2023-09-01,2023-24,Dortmund,Heidenheim,2,2,0,20.0,15.0
2023-09-02,2023-24,Augsburg,Bochum,2,2,0,11.0,22.0
2023-09-02,2023-24,Hoffenheim,Wolfsburg,3,1,0,11.0,14.0
2023-09-02,2023-24,Leverkusen,Darmstadt,5,1,0,24.0,5.0
2023-09-02,2023-24,Stuttgart,Freiburg,5,0,0,13.0,11.0
2023-09-02,2023-24,Werder Bremen,Mainz,4,0,0,12.0,12.0
2023-09-02,2023-24,M'gladbach,Bayern Munich,1,2,0,8.0,25.0
2023-09-03,2023-24,Ein Frankfurt,FC Koln,1,1,0,12.0,6.0
2023-09-03,2023-24,Union Berlin,RB Leipzig,0,3,0,4.0,15.0
2023-09-15,2023-24,Bayern Munich,Leverkusen,2,2,0,15.0,12.0
2023-09-16,2023-24,FC Koln,Hoffenheim,1,3,0,17.0,17.0
2023-09-16,2023-24,Freiburg,Dortmund,2,4,0,14.0,14.0
2023-09-16,2023-24,Mainz,Stuttgart,1,3,0,15.0,16.0
2023-09-16,2023-24,RB Leipzig,Augsburg,3,0,0,9.0,16.0
2023-09-16,2023-24,Wolfsburg,Union Berlin,2,1,0,8.0,17.0
2023-09-16,2023-24,Bochum,Ein Frankfurt,1,1,0,24.0,8.0
2023-09-17,2023-24,Heidenheim,Werder Bremen,4,2,0,19.0,11.0
2023-09-17,2023-24,Darmstadt,M'gladbach,3,3,0,15.0,21.0
2023-09-22,2023-24,Stuttgart,Darmstadt,3,1,0,18.0,3.0
2023-09-23,2023-24,Augsburg,Mainz,2,1,0,6.0,13.0
2023-09-23,2023-24,Bayern Munich,Bochum,7,0,0,26.0,4.0
2023-09-23,2023-24,Dortmund,Wolfsburg,1,0,0,18.0,8.0
2023-09-23,2023-24,M'gladbach,RB Leipzig,0,1,0,13.0,8.0
2023-09-23,2023-24,Union Berlin,Hoffenheim,0,2,0,22.0,11.0
2023-09-23,2023-24,Werder Bremen,FC Koln,2,1,0,17.0,13.0
2023-09-24,2023-24,Leverkusen,Heidenheim,4,1,0,20.0,1.0
2023-09-24,2023-24,Ein Frankfurt,Freiburg,0,0,0,13.0,9.0
2023-09-29,2023-24,Hoffenheim,Dortmund,1,3,0,15.0,6.0
2023-09-30,2023-24,Bochum,M'gladbach,1,3,0,23.0,25.0
2023-09-30,2023-24,FC Koln,Stuttgart,0,2,0,14.0,18.0
2023-09-30,2023-24,Heidenheim,Union Berlin,1,0,0,9.0,19.0
2023-09-30,2023-24,Mainz,Leverkusen,0,3,0,10.0,6.0
2023-09-30,2023-24,Wolfsburg,Ein Frankfurt,2,0,0,19.0,7.0
2023-09-30,2023-24,RB Leipzig,Bayern Munich,2,2,0,7.0,11.0
2023-10-01,2023-24,Darmstadt,Werder Bremen,4,2,0,14.0,10.0
2023-10-01,2023-24,Freiburg,Augsburg,2,0,0,7.0,13.0
2023-10-06,2023-24,M'gladbach,Mainz,2,2,0,20.0,13.0
2023-10-07,2023-24,Augsburg,Darmstadt,1,2,0,17.0,17.0
2023-10-07,2023-24,Dortmund,Union Berlin,4,2,0,12.0,12.0
2023-10-07,2023-24,RB Leipzig,Bochum,0,0,0,18.0,9.0
2023-10-07,2023-24,Stuttgart,Wolfsburg,3,1,0,13.0,12.0
2023-10-07,2023-24,Werder Bremen,Hoffenheim,2,3,0,13.0,11.0
2023-10-08,2023-24,Leverkusen,FC Koln,3,0,0,21.0,7.0
2023-10-08,2023-24,Bayern Munich,Freiburg,3,0,0,21.0,2.0
2023-10-08,2023-24,Ein Frankfurt,Heidenheim,2,0,0,12.0,7.0
2023-10-20,2023-24,Dortmund,Werder Bremen,1,0,0,22.0,6.0
2023-10-21,2023-24,Darmstadt,RB Leipzig,1,3,0,16.0,10.0
2023-10-21,2023-24,Freiburg,Bochum,2,1,0,15.0,13.0
2023-10-21,2023-24,Hoffenheim,Ein Frankfurt,1,3,0,14.0,13.0
2023-10-21,2023-24,Union Berlin,Stuttgart,0,3,0,10.0,10.0
2023-10-21,2023-24,Wolfsburg,Leverkusen,1,2,0,18.0,13.0
2023-10-21,2023-24,Mainz,Bayern Munich,1,3,0,14.0,12.0
2023-10-22,2023-24,FC Koln,M'gladbach,3,1,0,21.0,5.0
2023-10-22,2023-24,Heidenheim,Augsburg,2,5,0,16.0,9.0
2023-10-27,2023-24,Bochum,Mainz,2,2,0,10.0,10.0
2023-10-28,2023-24,Augsburg,Wolfsburg,3,2,0,9.0,13.0
2023-10-28,2023-24,Bayern Munich,Darmstadt,8,0,0,28.0,10.0
2023-10-28,2023-24,M'gladbach,Heidenheim,2,1,0,11.0,8.0
2023-10-28,2023-24,Stuttgart,Hoffenheim,2,3,0,23.0,7.0
2023-10-28,2023-24,Werder Bremen,Union Berlin,2,0,0,9.0,7.0
2023-10-28,2023-24,RB Leipzig,FC Koln,6,0,0,24.0,6.0
2023-10-29,2023-24,Ein Frankfurt,Dortmund,3,3,0,11.0,14.0
2023-10-29,2023-24,Leverkusen,Freiburg,2,1,0,19.0,10.0
2023-11-03,2023-24,Darmstadt,Bochum,1,2,0,15.0,9.0
2023-11-04,2023-24,FC Koln,Augsburg,1,1,0,28.0,18.0
2023-11-04,2023-24,Freiburg,M'gladbach,3,3,0,15.0,10.0
2023-11-04,2023-24,Hoffenheim,Leverkusen,2,3,0,12.0,10.0
2023-11-04,2023-24,Mainz,RB Leipzig,2,0,0,10.0,10.0
2023-11-04,2023-24,Union Berlin,Ein Frankfurt,0,3,0,10.0,4.0
2023-11-04,2023-24,Dortmund,Bayern Munich,0,4,0,15.0,14.0
2023-11-05,2023-24,Wolfsburg,Werder Bremen,2,2,0,15.0,13.0
2023-11-05,2023-24,Heidenheim,Stuttgart,2,0,0,19.0,14.0
2023-11-10,2023-24,M'gladbach,Wolfsburg,4,0,0,16.0,12.0
2023-11-11,2023-24,Augsburg,Hoffenheim,1,1,0,11.0,12.0
2023-11-11,2023-24,Bayern Munich,Heidenheim,4,2,0,18.0,7.0
2023-11-11,2023-24,Darmstadt,Mainz,0,0,0,9.0,9.0
2023-11-11,2023-24,Stuttgart,Dortmund,2,1,0,22.0,5.0
2023-11-11,2023-24,Bochum,FC Koln,1,1,0,25.0,10.0
2023-11-12,2023-24,Leverkusen,Union Berlin,4,0,0,19.0,2.0
2023-11-12,2023-24,Werder Bremen,Ein Frankfurt,2,2,0,14.0,14.0
2023-11-12,2023-24,RB Leipzig,Freiburg,3,1,0,15.0,9.0
2023-11-24,2023-24,FC Koln,Bayern Munich,0,1,0,6.0,19.0
2023-11-25,2023-24,Dortmund,M'gladbach,4,2,0,20.0,10.0
2023-11-25,2023-24,Freiburg,Darmstadt,1,1,0,16.0,7.0
2023-11-25,2023-24,Union Berlin,Augsburg,1,1,0,16.0,11.0
2023-11-25,2023-24,Werder Bremen,Leverkusen,0,3,0,2.0,13.0
2023-11-25,2023-24,Wolfsburg,RB Leipzig,2,1,0,10.0,26.0
2023-11-25,2023-24,Ein Frankfurt,Stuttgart,1,2,0,14.0,11.0
2023-11-26,2023-24,Heidenheim,Bochum,0,0,0,9.0,9.0
2023-11-26,2023-24,Hoffenheim,Mainz,1,1,0,15.0,15.0
2023-12-01,2023-24,Darmstadt,FC Koln,0,1,0,11.0,11.0
2023-12-02,2023-24,Bochum,Wolfsburg,3,1,0,19.0,15.0
2023-12-02,2023-24,M'gladbach,Hoffenheim,2,1,0,9.0,17.0
2023-12-02,2023-24,RB Leipzig,Heidenheim,2,1,0,23.0,7.0
2023-12-02,2023-24,Stuttgart,Werder Bremen,2,0,0,17.0,11.0
2023-12-03,2023-24,Mainz,Freiburg,0,1,0,19.0,13.0
2023-12-03,2023-24,Leverkusen,Dortmund,1,1,0,22.0,6.0
2023-12-03,2023-24,Augsburg,Ein Frankfurt,2,1,0,9.0,12.0
2023-12-08,2023-24,Hoffenheim,Bochum,3,1,0,18.0,22.0
2023-12-09,2023-24,Ein Frankfurt,Bayern Munich,5,1,0,14.0,17.0
2023-12-09,2023-24,Heidenheim,Darmstadt,3,2,0,16.0,20.0
