player_id,player,team,season,position,age,minutes,goals,assists,feature_cutoff,valuation_date,market_value_eur_m
201737,Christopher Jullien,Montpellier HSC,2022-23,DF,30,2696,0,2,2023-06-03,2023-06-27,3.5
202278,Flavien Tait,Stade Rennais FC,2022-23,MF,30,1684,2,2,2023-06-03,2023-06-27,6.0
203348,Chancel Mbemba,Olympique Marseille,2022-23,DF,28,2850,5,0,2023-06-03,2023-06-27,20.0
203507,Adrien Hunou,Angers SCO,2022-23,FW,29,2249,4,3,2023-06-03,2023-06-27,2.5
203746,Ruben Aguilar,AS Monaco,2022-23,DF,30,1174,0,0,2023-06-03,2023-06-27,7.0
203938,Branco van den Boomen,FC Toulouse,2022-23,MF,27,2892,5,8,2023-06-03,2023-06-27,12.0
204072,Henrique Silva,Olympique Lyon,2022-23,DF,29,354,0,1,2023-06-03,2023-06-27,1.0
205503,Ibrahim Amadou,Angers SCO,2022-23,MF,30,421,0,0,2023-06-03,2023-06-26,1.5
206717,Eduard Sobol,RC Strasbourg Alsace,2022-23,DF,28,869,0,1,2023-06-03,2023-06-27,2.5
206912,Jimmy Cabot,RC Lens,2022-23,MF,29,507,0,1,2023-06-03,2023-06-27,3.5
207877,Ruslan Malinovskyi,Olympique Marseille,2022-23,MF,30,1233,1,1,2023-06-03,2023-06-27,15.0
208172,Mateusz Wieteska,Clermont Foot 63,2022-23,DF,26,3120,0,2,2023-06-03,2023-06-27,3.0
211637,Kiki Kouyaté,Montpellier HSC,2022-23,DF,26,1259,0,0,2023-06-03,2023-06-27,5.0
212804,Florian Tardieu,ESTAC Troyes,2022-23,MF,31,1010,3,0,2023-06-03,2023-06-27,2.0
214532,Pierrick Capelle,Angers SCO,2022-23,MF,36,1425,0,3,2023-06-03,2023-06-27,0.25
215114,Thomas Foket,Stade Reims,2022-23,DF,28,1982,0,1,2023-06-03,2023-06-27,5.0
215977,Adrien Thomasson,RC Lens,2022-23,MF,29,2225,5,8,2023-06-03,2023-06-27,6.0
220878,Issiaga Sylla,FC Toulouse,2022-23,DF,29,2681,1,3,2023-06-03,2023-06-27,2.5
221025,André Gomes,LOSC Lille,2022-23,MF,29,1628,3,2,2023-06-03,2023-06-27,16.0
221151,Jodel Dossou,Clermont Foot 63,2022-23,FW,31,253,1,0,2023-06-03,2023-06-16,0.8
221873,Mikkel Desler,FC Toulouse,2022-23,DF,28,2262,1,2,2023-06-03,2023-06-27,2.5
222859,Florent Mollet,FC Nantes,2022-23,MF,31,1089,1,2,2023-06-03,2023-06-27,2.0
222876,Arbër Zeneli,Stade Reims,2022-23,FW,28,1000,0,3,2023-06-03,2023-06-27,3.5
223972,Patrick Pentz,Stade Reims,2022-23,GK,26,630,0,0,2023-06-03,2023-06-22,1.5
229004,Moussa Dembélé,Olympique Lyon,2022-23,FW,26,867,3,0,2023-06-03,2023-06-27,12.0
229006,Franck Honorat,Stade Brestois 29,2022-23,FW,26,2544,6,5,2023-06-03,2023-06-27,10.0
229012,Kenji-Van Boto,AJ Auxerre,2022-23,DF,27,180,0,0,2023-06-03,2023-06-27,0.4
229853,Birama Touré,AJ Auxerre,2022-23,MF,30,3404,2,0,2023-06-03,2023-06-27,1.8
234802,Renaud Ripart,ESTAC Troyes,2022-23,FW,30,1320,4,1,2023-06-03,2023-06-27,2.5
237662,Breel Embolo,AS Monaco,2022-23,FW,26,1854,12,2,2023-06-03,2023-06-27,20.0
238185,Rhys Healey,FC Toulouse,2022-23,FW,28,60,2,0,2023-06-03,2023-06-27,2.5
238266,Duje Caleta-Car,Olympique Marseille,2022-23,DF,26,7,0,0,2023-06-03,2023-06-20,11.0
238626,Laurent Abergel,FC Lorient,2022-23,MF,30,2350,0,1,2023-06-03,2023-06-27,3.0
238639,Steve Mounié,Stade Brestois 29,2022-23,FW,28,1662,6,0,2023-06-03,2023-06-27,5.0
238716,Théo Pellenard,AJ Auxerre,2022-23,DF,29,99,0,0,2023-06-03,2023-06-27,1.0
239743,Przemyslaw Frankowski,RC Lens,2022-23,DF,28,2840,5,3,2023-06-03,2023-06-27,9.0
241501,Stijn Spierings,FC Toulouse,2022-23,MF,27,3123,2,1,2023-06-03,2023-06-27,6.0
242273,Pedro Chirivella,FC Nantes,2022-23,MF,26,2041,0,0,2023-06-03,2023-06-27,6.0
245537,Nabil Bentaleb,Angers SCO,2022-23,MF,28,2493,4,4,2023-06-03,2023-06-27,7.0
247915,Jonas Omlin,Montpellier HSC,2022-23,GK,29,1168,0,0,2023-06-03,2023-06-22,9.0
249730,Guillermo Maripán,AS Monaco,2022-23,DF,29,2160,3,0,2023-06-03,2023-06-27,10.0
250013,Angelo Fulgini,RC Lens,2022-23,MF,26,864,1,1,2023-06-03,2023-06-27,9.0
250779,Brendan Chardonnet,Stade Brestois 29,2022-23,DF,28,2489,0,0,2023-06-03,2023-06-27,5.0
250844,Alexander Djiku,RC Strasbourg Alsace,2022-23,DF,28,2681,1,2,2023-06-03,2023-06-27,8.0
257448,Gelson Martins,AS Monaco,2022-23,FW,28,341,0,0,2023-06-03,2023-06-27,5.0
258027,Renato Sanches,Paris Saint-Germain,2022-23,MF,25,706,2,0,2023-06-03,2023-06-27,15.0
260316,Komnen Andric,Clermont Foot 63,2022-23,FW,27,1442,4,3,2023-06-03,2023-06-27,1.8
263236,Kevin Danso,RC Lens,2022-23,DF,24,3234,1,3,2023-06-03,2023-06-27,22.0
263918,Aleksandr Golovin,AS Monaco,2022-23,MF,27,2483,8,7,2023-06-03,2023-06-27,28.0
263951,Hamza Sakhi,AJ Auxerre,2022-23,MF,26,1660,1,2,2023-06-03,2023-06-27,2.0
266359,Benjamin Bourigeaud,Stade Rennais FC,2022-23,MF,29,3086,7,10,2023-06-03,2023-06-27,18.0
267147,Cyrille Bayala,AC Ajaccio,2022-23,FW,27,2017,1,1,2023-06-03,2023-06-27,0.9
267160,Adam Buksa,RC Lens,2022-23,FW,26,94,0,0,2023-06-03,2023-06-27,5.0
270051,Andrei Girotto,FC Nantes,2022-23,DF,31,3155,1,1,2023-06-03,2023-06-27,4.0
270411,Saîf-Eddine Khaoui,Clermont Foot 63,2022-23,MF,28,2034,7,4,2023-06-03,2023-06-27,2.0
270541,Serhou Guirassy,Stade Rennais FC,2022-23,FW,27,22,0,0,2023-06-03,2023-06-22,14.0
274484,Youssouf Koné,AC Ajaccio,2022-23,DF,27,922,0,0,2023-06-03,2023-06-27,1.5
274862,Moses Simon,FC Nantes,2022-23,FW,27,2358,5,4,2023-06-03,2023-06-27,8.0
276895,Steven Fortes,RC Lens,2022-23,DF,31,6,0,0,2023-06-03,2023-06-27,0.4
276896,Samuel Gigot,Olympique Marseille,2022-23,DF,29,1886,2,2,2023-06-03,2023-06-27,10.0
277635,Rominigue Kouamé,ESTAC Troyes,2022-23,MF,26,2669,1,1,2023-06-03,2023-06-27,4.5
280387,Vincent Sierro,FC Toulouse,2022-23,MF,27,661,0,0,2023-06-03,2023-06-27,1.5
281319,Alberth Elis,Stade Brestois 29,2022-23,FW,27,253,0,0,2023-06-03,2023-06-27,2.5
282028,Rémy Descamps,FC Nantes,2022-23,GK,26,90,0,0,2023-06-03,2023-06-27,0.7
282041,Presnel Kimpembe,Paris Saint-Germain,2022-23,DF,27,730,0,0,2023-06-03,2023-06-27,28.0
282199,Erik Palmer-Brown,ESTAC Troyes,2022-23,DF,26,3193,0,0,2023-06-03,2023-06-27,2.5
282250,Birger Meling,Stade Rennais FC,2022-23,DF,28,1199,0,1,2023-06-03,2023-06-27,5.0
283227,Rasmus Nicolaisen,FC Toulouse,2022-23,DF,26,2996,0,2,2023-06-03,2023-06-27,6.0
283994,Ludovic Ajorque,RC Strasbourg Alsace,2022-23,FW,29,771,1,0,2023-06-03,2023-06-22,9.0
285323,Baptiste Santamaria,Stade Rennais FC,2022-23,MF,28,1813,2,0,2023-06-03,2023-06-27,14.0
286384,Eric Bailly,Olympique Marseille,2022-23,DF,29,539,0,0,2023-06-03,2023-06-27,5.0
286415,Pau López,Olympique Marseille,2022-23,GK,28,2925,0,2,2023-06-03,2023-06-27,14.0
288225,Ludovic Blas,FC Nantes,2022-23,MF,25,2818,7,5,2023-06-03,2023-06-27,20.0
288415,Léo Jardim,LOSC Lille,2022-23,GK,28,540,0,0,2023-06-03,2023-07-25,3.0
289802,Rafael Ratão,FC Toulouse,2022-23,FW,27,1869,5,4,2023-06-03,2023-06-27,2.5
290256,Xeka,Stade Rennais FC,2022-23,MF,28,551,0,0,2023-06-03,2023-06-27,6.0
290552,Qazim Laci,AC Ajaccio,2022-23,MF,27,207,0,0,2023-06-03,2023-06-20,1.7
290593,Sada Thioub,Angers SCO,2022-23,FW,28,1054,1,2,2023-06-03,2023-06-27,1.2
292808,Wout Faes,Stade Reims,2022-23,DF,25,270,0,0,2023-06-03,2023-06-20,20.0
292818,Jonathan Bamba,LOSC Lille,2022-23,FW,27,2789,6,7,2023-06-03,2023-06-27,20.0
296356,Souleyman Doumbia,Angers SCO,2022-23,DF,26,1792,0,0,2023-06-03,2023-06-27,2.5
297070,Hamari Traoré,Stade Rennais FC,2022-23,DF,31,2531,1,4,2023-06-03,2023-06-27,10.0
297212,Joe Rodon,Stade Rennais FC,2022-23,DF,25,1418,1,0,2023-06-03,2023-06-27,7.0
303657,Ionuț Radu,AJ Auxerre,2022-23,GK,26,1530,0,0,2023-06-03,2023-06-27,3.5
306166,Nuno da Costa,AJ Auxerre,2022-23,FW,32,2015,5,4,2023-06-03,2023-06-27,1.0
306191,Jason Berthomier,Clermont Foot 63,2022-23,MF,33,21,0,0,2023-06-03,2023-06-16,0.5
308133,Ado Onaiwu,FC Toulouse,2022-23,FW,27,1067,2,1,2023-06-03,2023-06-27,1.5
308439,Patrick Berg,RC Lens,2022-23,MF,25,22,0,0,2023-06-03,2023-06-29,4.5
313094,Jordan Lotomba,OGC Nice,2022-23,DF,24,2456,0,2,2023-06-03,2023-06-27,8.0
314940,Dimitri Liénard,RC Strasbourg Alsace,2022-23,MF,35,1544,0,0,2023-06-03,2023-06-27,0.5
315110,Karl Toko Ekambi,Olympique Lyon,2022-23,FW,30,2332,7,4,2023-06-03,2023-06-27,8.0
315145,Azor Matusiwa,Stade Reims,2022-23,MF,25,2493,0,0,2023-06-03,2023-06-27,7.5
315283,Kaj Sierhuis,Stade Reims,2022-23,FW,25,207,0,0,2023-06-03,2023-06-27,1.2
315858,Gianluigi Donnarumma,Paris Saint-Germain,2022-23,GK,24,3410,0,0,2023-06-03,2023-06-27,45.0
318507,Paul Bernardoni,Angers SCO,2022-23,GK,26,2430,0,0,2023-06-03,2023-06-27,2.5
321647,Grejohn Kyei,Clermont Foot 63,2022-23,FW,27,2242,10,4,2023-06-03,2023-06-27,2.5
322305,Jean-Victor Makengo,FC Lorient,2022-23,MF,24,1066,0,0,2023-06-03,2023-06-27,10.0
322655,Flavius Daniliuc,OGC Nice,2022-23,DF,22,91,0,0,2023-06-03,2023-06-15,8.0
324795,Mahdi Camara,Stade Brestois 29,2022-23,MF,24,1826,2,1,2023-06-03,2023-06-27,3.0
324811,Arnaud Nordin,Montpellier HSC,2022-23,FW,24,2420,9,5,2023-06-03,2023-06-27,7.0
325223,Mama Baldé,ESTAC Troyes,2022-23,FW,27,2671,12,4,2023-06-03,2023-06-27,8.0
326300,Jeff Reine-Adélaïde,Olympique Lyon,2022-23,MF,25,556,0,1,2023-06-03,2023-06-27,5.0
327863,Akim Zedadka,AJ Auxerre,2022-23,DF,28,1951,1,0,2023-06-03,2023-06-27,2.5
331977,François-Joseph Sollacaro,AC Ajaccio,2022-23,GK,29,540,0,0,2023-06-03,2023-06-27,0.3
332560,Deiver Machado,RC Lens,2022-23,DF,29,2205,4,3,2023-06-03,2023-06-27,4.0
332889,Valentin Rongier,Olympique Marseille,2022-23,MF,28,3036,1,2,2023-06-03,2023-06-27,22.0
333175,Bingourou Kamara,Montpellier HSC,2022-23,GK,26,407,0,0,2023-06-03,2023-06-27,0.8
333383,Bonke Innocent,FC Lorient,2022-23,MF,27,1183,0,1,2023-06-03,2023-06-27,2.0
337798,Abdu Conté,ESTAC Troyes,2022-23,DF,25,1317,1,2,2023-06-03,2023-06-27,2.0
339943,Iké Ugbo,ESTAC Troyes,2022-23,FW,24,886,2,1,2023-06-03,2023-06-27,3.0
340177,Thibault De Smet,Stade Reims,2022-23,DF,24,1761,0,1,2023-06-03,2023-06-27,3.0
340328,Stephy Mavididi,Montpellier HSC,2022-23,FW,25,1290,4,2,2023-06-03,2023-06-27,6.0
341647,Cengiz Ünder,Olympique Marseille,2022-23,FW,25,2495,5,4,2023-06-03,2023-06-27,20.0
341705,Gerson,Olympique Marseille,2022-23,MF,26,420,2,0,2023-06-03,2023-07-25,15.0
342226,Irvin Cardona,Stade Brestois 29,2022-23,FW,25,225,0,0,2023-06-03,2023-06-22,2.5
342229,Kylian Mbappé,Paris Saint-Germain,2022-23,FW,24,2822,29,6,2023-06-03,2023-06-27,180.0
343052,Nicolas Pépé,OGC Nice,2022-23,FW,28,1529,6,1,2023-06-03,2023-06-27,18.0
344575,Antonin Bobichon,Angers SCO,2022-23,MF,27,15,0,0,2023-06-03,2023-06-16,0.9
344576,Rayan Raveloson,AJ Auxerre,2022-23,MF,26,2428,2,1,2023-06-03,2023-06-27,1.8
344596,Malang Sarr,AS Monaco,2022-23,DF,24,711,0,0,2023-06-03,2023-06-27,6.0
344864,Jean-Kévin Duverne,Stade Brestois 29,2022-23,DF,25,2513,0,2,2023-06-03,2023-06-27,4.0
344888,Habib Diallo,RC Strasbourg Alsace,2022-23,FW,27,2880,20,1,2023-06-03,2023-06-27,18.0
344892,Gauthier Hein,AJ Auxerre,2022-23,FW,26,1883,2,0,2023-06-03,2023-06-27,2.0
345437,Mateusz Lis,ESTAC Troyes,2022-23,GK,26,750,0,0,2023-06-03,2023-06-27,0.9
345654,Marlos Moreno,ESTAC Troyes,2022-23,FW,26,11,0,0,2023-06-03,2023-06-08,0.95
345748,Andreas Bruus,ESTAC Troyes,2022-23,DF,24,1628,0,2,2023-06-03,2023-06-27,2.0
348026,Nordi Mukiele,Paris Saint-Germain,2022-23,DF,25,1133,0,3,2023-06-03,2023-06-27,18.0
348791,Junya Ito,Stade Reims,2022-23,FW,30,2931,6,5,2023-06-03,2023-06-27,10.0
350219,Fabián Ruiz,Paris Saint-Germain,2022-23,MF,27,1898,3,2,2023-06-03,2023-06-27,32.0
351843,Yoann Salmier,ESTAC Troyes,2022-23,DF,30,2650,1,0,2023-06-03,2023-06-27,2.0
352392,Lucas Perrin,RC Strasbourg Alsace,2022-23,DF,24,1761,0,1,2023-06-03,2023-06-27,3.0
353365,Marcus Coco,FC Nantes,2022-23,DF,26,627,1,0,2023-06-03,2023-06-27,1.2
353399,Romain Del Castillo,Stade Brestois 29,2022-23,FW,27,1430,6,7,2023-06-03,2023-06-27,3.0
353403,Samuel Moutoussamy,FC Nantes,2022-23,MF,26,2400,0,2,2023-06-03,2023-06-27,5.0
353404,Gaëtan Perrin,AJ Auxerre,2022-23,FW,26,1385,3,1,2023-06-03,2023-06-27,1.2
354352,Frédéric Guilbert,RC Strasbourg Alsace,2022-23,DF,28,1465,0,1,2023-06-03,2023-06-27,4.5
354726,Florian Sotoca,RC Lens,2022-23,FW,32,3065,7,10,2023-06-03,2023-06-27,4.0
357072,Faitout Maouassa,Montpellier HSC,2022-23,DF,24,1933,5,5,2023-06-03,2023-06-27,6.0
357117,Alban Lafont,FC Nantes,2022-23,GK,24,3330,0,0,2023-06-03,2023-06-27,16.0
358025,Brandon Baiye,Clermont Foot 63,2022-23,MF,22,45,0,0,2023-06-03,2023-06-09,0.5
362108,Gabriel Gudmundsson,LOSC Lille,2022-23,DF,24,831,0,1,2023-06-03,2023-06-27,4.5
364525,Bevic Moussiti-Oko,AC Ajaccio,2022-23,FW,28,696,1,0,2023-06-03,2023-06-08,0.5
364857,Falaye Sacko,Montpellier HSC,2022-23,DF,28,2579,1,3,2023-06-03,2023-06-27,4.0
368887,Loïs Openda,RC Lens,2022-23,FW,23,2532,21,4,2023-06-03,2023-06-27,35.0
368891,Arthur Theate,Stade Rennais FC,2022-23,DF,23,3129,4,0,2023-06-03,2023-06-27,22.0
369267,Maximiliano Caufriez,Clermont Foot 63,2022-23,DF,26,2224,1,0,2023-06-03,2023-06-27,2.5
370791,Pablo Rosario,OGC Nice,2022-23,MF,26,1761,0,1,2023-06-03,2023-06-27,6.0
370846,Timothy Weah,LOSC Lille,2022-23,MF,23,1746,0,2,2023-06-03,2023-06-27,14.0
371003,Ante Palaversa,ESTAC Troyes,2022-23,MF,23,29,1,0,2023-06-03,2023-06-27,0.7
371142,Myziane Maolida,Stade Reims,2022-23,FW,24,227,1,0,2023-06-03,2023-06-27,1.5
371256,Tetê,Olympique Lyon,2022-23,FW,23,1116,6,3,2023-06-03,2023-06-20,25.0
371554,Kevin Spadanuda,AC Ajaccio,2022-23,FW,26,1064,0,1,2023-06-03,2023-06-27,0.7
372246,Carlos Soler,Paris Saint-Germain,2022-23,MF,26,1185,3,3,2023-06-03,2023-06-27,25.0
372711,Amine Harit,Olympique Marseille,2022-23,FW,25,516,0,0,2023-06-03,2023-06-27,12.0
372712,Ibrahima Sissoko,RC Strasbourg Alsace,2022-23,MF,25,1303,0,2,2023-06-03,2023-06-27,6.0
374040,Vincent Marchetti,AC Ajaccio,2022-23,MF,25,2462,0,3,2023-06-03,2023-06-27,2.5
375137,Ismail Jakobs,AS Monaco,2022-23,DF,23,1100,0,2,2023-06-03,2023-06-27,6.0
375881,Ismaël Diallo,AC Ajaccio,2022-23,DF,26,2182,0,0,2023-06-03,2023-06-27,1.5
377393,Pierre Lees-Melou,Stade Brestois 29,2022-23,MF,30,2773,5,5,2023-06-03,2023-06-27,4.0
378953,Gerzino Nyamsi,RC Strasbourg Alsace,2022-23,DF,26,1579,1,1,2023-06-03,2023-06-27,5.0
379168,Noah Fadiga,Stade Brestois 29,2022-23,DF,23,1313,1,0,2023-06-03,2023-06-27,1.2
384593,Alexis Claude-Maurice,RC Lens,2022-23,MF,24,657,5,3,2023-06-03,2023-06-27,4.5
384859,Fabien Centonze,FC Nantes,2022-23,DF,27,1691,0,0,2023-06-03,2023-06-27,4.0
385105,Gabriel Suazo,FC Toulouse,2022-23,DF,25,1258,0,1,2023-06-03,2023-06-27,2.5
385817,Karol Fila,RC Strasbourg Alsace,2022-23,DF,24,45,0,0,2023-06-03,2023-06-09,0.9
386047,Axel Disasi,AS Monaco,2022-23,DF,25,3330,3,3,2023-06-03,2023-06-27,30.0
386057,Julien Laporte,FC Lorient,2022-23,DF,29,1656,0,0,2023-06-03,2023-06-27,2.5
386726,Yusuf Yazıcı,LOSC Lille,2022-23,MF,26,202,1,1,2023-06-03,2023-06-08,9.0
387106,Lovro Majer,Stade Rennais FC,2022-23,MF,25,1664,2,6,2023-06-03,2023-06-27,20.0
388795,Oumar Gonzalez,AC Ajaccio,2022-23,DF,25,2580,0,0,2023-06-03,2023-06-27,2.5
391192,Jean-Claude Billong,Clermont Foot 63,2022-23,DF,29,22,0,0,2023-06-03,2023-06-15,0.25
391720,Igor Silva,FC Lorient,2022-23,DF,26,457,0,0,2023-06-03,2023-06-27,1.5
392770,Angel Gomes,LOSC Lille,2022-23,MF,22,2837,2,6,2023-06-03,2023-06-27,16.0
393238,Zakaria Aboukhlal,FC Toulouse,2022-23,FW,23,2479,10,5,2023-06-03,2023-06-27,9.0
393239,Mitchell van Bergen,Stade Reims,2022-23,FW,23,887,0,2,2023-06-03,2023-06-27,1.2
394328,Rafik Guitane,Stade Reims,2022-23,FW,24,2,0,0,2023-06-03,2023-06-16,1.0
394906,Charles Traoré,FC Nantes,2022-23,DF,31,482,0,0,2023-06-03,2023-06-27,0.6
395083,Andreaw Gravillon,Stade Reims,2022-23,DF,25,1040,0,0,2023-06-03,2023-06-15,4.0
395234,Batista Mendy,Angers SCO,2022-23,MF,23,2871,0,0,2023-06-03,2023-06-27,3.0
395237,Maxence Caqueret,Olympique Lyon,2022-23,MF,23,2778,4,7,2023-06-03,2023-06-27,25.0
395242,Alexis Flips,Stade Reims,2022-23,MF,23,1996,4,6,2023-06-03,2023-06-27,6.0
395685,Gédéon Kalulu,FC Lorient,2022-23,DF,25,2442,0,4,2023-06-03,2023-06-27,5.0
395693,Houssem Aouar,Olympique Lyon,2022-23,MF,24,521,1,1,2023-06-03,2023-06-27,13.0
397171,Gideon Mensah,AJ Auxerre,2022-23,DF,24,2264,0,0,2023-06-03,2023-06-27,2.5
398073,Achraf Hakimi,Paris Saint-Germain,2022-23,DF,24,2052,5,4,2023-06-03,2023-06-27,65.0
400485,Adam Ounas,LOSC Lille,2022-23,FW,26,1066,1,2,2023-06-03,2023-06-27,7.0
406008,Yan Valery,Angers SCO,2022-23,DF,24,2504,0,0,2023-06-03,2023-06-27,2.0
409344,Calvin Stengs,OGC Nice,2022-23,MF,24,214,0,0,2023-06-03,2023-06-09,10.0
410185,Ronaël Pierre-Gabriel,RC Strasbourg Alsace,2022-23,DF,24,650,0,1,2023-06-03,2023-06-13,3.5
412671,Quentin Boisgard,FC Lorient,2022-23,MF,26,181,1,0,2023-06-03,2023-06-16,1.0
412932,Myron Boadu,AS Monaco,2022-23,FW,22,288,3,0,2023-06-03,2023-06-27,7.0
413245,Fernand Mayembo,AC Ajaccio,2022-23,DF,27,705,0,0,2023-06-03,2023-06-27,0.6
414908,Marshall Munetsi,Stade Reims,2022-23,MF,26,2707,7,4,2023-06-03,2023-06-27,9.0
416108,Youcef Atal,OGC Nice,2022-23,DF,27,777,1,0,2023-06-03,2023-06-27,7.0
418651,Yahia Fofana,Angers SCO,2022-23,GK,22,990,0,0,2023-06-03,2023-06-27,2.0
418659,Amine Gouiri,Stade Rennais FC,2022-23,FW,23,2759,15,5,2023-06-03,2023-06-27,35.0
418662,Florian Chabrolle,AC Ajaccio,2022-23,MF,25,325,0,0,2023-06-03,2023-06-27,0.2
419648,Veljko Birmancevic,FC Toulouse,2022-23,FW,25,424,0,1,2023-06-03,2023-06-27,3.0
420064,Caio Henrique,AS Monaco,2022-23,DF,25,2899,1,9,2023-06-03,2023-06-27,20.0
420465,Tiago Djaló,LOSC Lille,2022-23,DF,23,2021,2,1,2023-06-03,2023-06-27,16.0
422281,Muhammed Cham,Clermont Foot 63,2022-23,MF,22,1974,7,4,2023-06-03,2023-06-27,6.0
422715,Arial Mendy,Clermont Foot 63,2022-23,DF,28,219,0,0,2023-06-03,2023-06-16,0.6
422986,Halid Sabanovic,Angers SCO,2022-23,DF,23,637,2,0,2023-06-03,2023-06-27,0.7
424072,Mathias Pereira Lage,Stade Brestois 29,2022-23,FW,26,1269,2,2,2023-06-03,2023-06-27,2.0
424784,Luis Suárez,Olympique Marseille,2022-23,FW,25,290,3,1,2023-06-03,2023-06-13,8.0
425400,Farid El Melali,Angers SCO,2022-23,FW,25,807,0,0,2023-06-03,2023-06-27,0.6
427161,Lebo Mothiba,RC Strasbourg Alsace,2022-23,FW,27,424,3,0,2023-06-03,2023-06-27,1.2
428954,Stéphane Diarra,FC Lorient,2022-23,FW,24,1068,2,0,2023-06-03,2023-06-27,2.5
442891,Martin Terrier,Stade Rennais FC,2022-23,FW,26,1329,9,4,2023-06-03,2023-06-27,30.0
444523,Lucas Paquetá,Olympique Lyon,2022-23,MF,25,161,0,0,2023-06-03,2023-06-20,45.0
448632,Yehvann Diouf,Stade Reims,2022-23,GK,23,2790,0,0,2023-06-03,2023-06-27,8.0
450050,Jean-Ricner Bellegarde,RC Strasbourg Alsace,2022-23,MF,24,2429,2,9,2023-06-03,2023-06-27,10.0
460629,Colin Dagba,RC Strasbourg Alsace,2022-23,DF,24,958,0,0,2023-06-03,2023-06-27,4.5
460660,Jason Mbock,Angers SCO,2022-23,FW,23,23,0,0,2023-06-03,2023-06-27,0.15
462348,Mostafa Mohamed,FC Nantes,2022-23,FW,25,1934,8,3,2023-06-03,2023-06-27,6.0
463600,Lucas Chevalier,LOSC Lille,2022-23,GK,21,2880,0,0,2023-06-03,2023-06-27,10.0
463603,Benoît Badiashile,AS Monaco,2022-23,DF,22,839,2,0,2023-06-03,2023-06-20,40.0
463605,Bafodé Diakité,LOSC Lille,2022-23,DF,22,2655,3,0,2023-06-03,2023-06-27,10.0
463618,Khéphren Thuram,OGC Nice,2022-23,MF,22,2558,2,4,2023-06-03,2023-06-27,40.0
464530,Theocharis Tsingaras,FC Toulouse,2022-23,MF,22,6,0,0,2023-06-03,2023-06-27,1.2
465830,Mattéo Guendouzi,Olympique Marseille,2022-23,MF,24,2110,2,4,2023-06-03,2023-06-27,25.0
465955,Marcin Bulka,OGC Nice,2022-23,GK,23,180,0,0,2023-06-03,2023-06-27,2.0
466602,Karamoko Dembélé,Stade Brestois 29,2022-23,MF,20,163,0,0,2023-06-03,2023-06-27,0.5
468066,Jens Cajuste,Stade Reims,2022-23,MF,23,1527,3,1,2023-06-03,2023-06-27,6.0
470618,Denis Genreau,FC Toulouse,2022-23,MF,24,652,0,1,2023-06-03,2023-06-27,1.5
474662,Hugo Magnetti,Stade Brestois 29,2022-23,MF,25,1688,1,2,2023-06-03,2023-06-27,2.0
474800,Facundo Medina,RC Lens,2022-23,DF,24,2785,2,4,2023-06-03,2023-06-27,22.0
477834,Ilyes Chetti,Angers SCO,2022-23,DF,28,205,0,0,2023-06-03,2023-06-27,0.4
478346,Matis Carvalho,Montpellier HSC,2022-23,GK,24,135,0,0,2023-06-03,2023-06-27,0.3
483348,Djed Spence,Stade Rennais FC,2022-23,DF,22,574,0,0,2023-06-03,2023-06-27,10.0
484988,Logan Costa,FC Toulouse,2022-23,DF,22,414,0,0,2023-06-03,2023-06-27,1.2
485960,Lilian Brassier,Stade Brestois 29,2022-23,DF,23,3093,0,0,2023-06-03,2023-06-27,5.0
485963,Pape Gueye,Olympique Marseille,2022-23,MF,24,483,1,1,2023-06-03,2023-06-13,10.0
485965,Nicolas Cozza,Montpellier HSC,2022-23,DF,24,1275,2,1,2023-06-03,2023-06-22,3.5
486049,Jérémy Doku,Stade Rennais FC,2022-23,FW,21,1285,6,2,2023-06-03,2023-06-27,28.0
487469,Vitinha (487469),Paris Saint-Germain,2022-23,MF,23,2460,2,3,2023-06-03,2023-06-27,42.0
488656,Siriki Dembélé,AJ Auxerre,2022-23,FW,26,368,0,0,2023-06-03,2023-06-27,2.0
490223,Ibrahima Koné,FC Lorient,2022-23,FW,23,1567,7,1,2023-06-03,2023-06-27,4.0
490417,Ibrahima Niane,Angers SCO,2022-23,FW,24,1145,2,0,2023-06-03,2023-06-27,3.0
490426,Krépin Diatta,AS Monaco,2022-23,MF,24,2078,4,4,2023-06-03,2023-06-27,15.0
491616,Jackson Porozo,ESTAC Troyes,2022-23,DF,22,1616,2,1,2023-06-03,2023-06-27,3.0
493702,Mattia Viti,OGC Nice,2022-23,DF,21,634,1,0,2023-06-03,2023-06-27,7.0
494177,Noah Holm,Stade Reims,2022-23,FW,22,190,0,0,2023-06-03,2023-06-27,0.7
496706,Montassar Talbi,FC Lorient,2022-23,DF,25,3420,1,2,2023-06-03,2023-06-27,8.0
496857,Edon Zhegrova,LOSC Lille,2022-23,FW,24,1054,3,5,2023-06-03,2023-06-27,8.0
500689,Evann Guessand,FC Nantes,2022-23,FW,21,1257,3,2,2023-06-03,2023-06-27,4.5
503770,Folarin Balogun,Stade Reims,2022-23,FW,21,3012,21,3,2023-06-03,2023-06-27,30.0
531949,Ignatius Ganago,FC Nantes,2022-23,FW,24,1574,5,3,2023-06-03,2023-06-27,4.0
532169,Lukasz Poreba,RC Lens,2022-23,MF,23,258,0,1,2023-06-03,2023-06-27,2.0
532775,Melvin Bard,OGC Nice,2022-23,DF,22,2458,0,0,2023-06-03,2023-06-27,7.0
