player_id,player,team,season,position,age,minutes,goals,assists,feature_cutoff,valuation_date,market_value_eur_m
143029,Stefan Mitrovic,Getafe CF,2021-22,DF,32,2671,1,0,2022-05-22,2022-06-03,1.8
144128,Matías Dituro,Celta de Vigo,2021-22,GK,35,3420,0,0,2022-05-22,2022-06-03,1.0
146227,Jasper Cillessen,Valencia CF,2021-22,GK,33,1458,0,1,2022-05-22,2022-06-03,3.0
148355,Jens Jønsson,Cádiz CF,2021-22,MF,29,1325,0,1,2022-05-22,2022-06-03,4.0
148928,Saúl Ñíguez,Atlético de Madrid,2021-22,MF,27,200,0,1,2022-05-22,2022-06-15,25.0
149231,Fidel,Elche CF,2021-22,FW,32,2279,5,6,2022-05-22,2022-06-03,2.0
149498,Gabriel Paulista,Valencia CF,2021-22,DF,31,1596,2,1,2022-05-22,2022-06-03,7.0
151470,Nikola Vukcevic,Levante UD,2021-22,MF,30,113,0,0,2022-05-22,2022-06-03,1.0
153427,Bebé,Rayo Vallecano,2021-22,FW,31,852,1,3,2022-05-22,2022-06-03,0.8
155423,Varazdat Haroyan,Cádiz CF,2021-22,DF,29,1438,1,0,2022-05-22,2022-06-03,1.2
156501,Felipe,Atlético de Madrid,2021-22,DF,33,1498,2,1,2022-05-22,2022-06-03,6.0
158791,Sergio Postigo,Levante UD,2021-22,DF,33,848,0,0,2022-05-22,2022-06-03,0.7
158863,Iñigo Martínez,Athletic Bilbao,2021-22,DF,31,2344,3,0,2022-05-22,2022-06-03,25.0
162038,Raúl de Tomás,RCD Espanyol Barcelona,2021-22,FW,27,2928,17,3,2022-05-22,2022-06-03,25.0
162056,Gonzalo Melero,Levante UD,2021-22,MF,28,1707,7,2,2022-05-22,2022-06-03,4.0
165007,Denis Suárez,Celta de Vigo,2021-22,MF,28,2837,4,6,2022-05-22,2022-06-03,10.0
165467,Stole Dimitrievski,Rayo Vallecano,2021-22,GK,28,2771,0,0,2022-05-22,2022-06-03,3.0
166677,Brian Oliván,RCD Mallorca,2021-22,DF,28,2187,1,1,2022-05-22,2022-06-03,2.5
166683,Mamadou Sylla,Deportivo Alavés,2021-22,FW,28,634,0,0,2022-05-22,2022-06-03,1.2
167721,Chimy Ávila,CA Osasuna,2021-22,FW,28,1876,6,2,2022-05-22,2022-06-03,8.0
167850,Memphis Depay,FC Barcelona,2021-22,FW,28,1848,12,2,2022-05-22,2022-06-03,35.0
168959,Nemanja Radoja,Levante UD,2021-22,MF,29,1222,0,0,2022-05-22,2022-06-03,2.0
169497,Juan Cruz (169497),CA Osasuna,2021-22,DF,29,1935,0,0,2022-05-22,2022-06-03,2.0
170472,Dimitri Foulquier,Valencia CF,2021-22,DF,29,2520,0,2,2022-05-22,2022-06-03,4.0
170646,Ludwig Augustinsson,Sevilla FC,2021-22,DF,28,788,0,1,2022-05-22,2022-06-03,5.0
172015,Fernando Pacheco,Deportivo Alavés,2021-22,GK,30,3054,0,0,2022-05-22,2022-06-03,5.0
173900,Hélder Costa,Valencia CF,2021-22,FW,28,1117,0,1,2022-05-22,2022-06-03,5.0
175323,Óscar Duarte,Levante UD,2021-22,DF,32,1774,2,0,2022-05-22,2022-06-03,0.8
175449,Moi Gómez,Villarreal CF,2021-22,MF,27,1277,2,2,2022-05-22,2022-06-03,8.0
177046,Rubén Duarte,Deportivo Alavés,2021-22,DF,26,2629,0,5,2022-05-22,2022-06-03,3.0
177065,Florin Andone,Cádiz CF,2021-22,FW,29,173,0,0,2022-05-22,2022-06-03,1.0
177452,Abdón Prats,RCD Mallorca,2021-22,FW,29,632,3,0,2022-05-22,2022-06-03,1.5
177467,Gerard Moreno,Villarreal CF,2021-22,FW,30,1194,9,3,2022-05-22,2022-06-03,40.0
177847,Adnan Januzaj,Real Sociedad,2021-22,FW,27,1627,3,0,2022-05-22,2022-06-03,12.0
178425,Dani García,Athletic Bilbao,2021-22,MF,31,2186,0,0,2022-05-22,2022-06-03,3.0
182579,Karim Rekik,Sevilla FC,2021-22,DF,27,1094,0,2,2022-05-22,2022-06-03,5.0
182581,Tonny Vilhena,RCD Espanyol Barcelona,2021-22,MF,27,936,1,1,2022-05-22,2022-06-03,5.0
182877,Anthony Martial,Sevilla FC,2021-22,FW,26,495,0,1,2022-05-22,2022-06-03,16.0
182904,Clément Lenglet,FC Barcelona,2021-22,DF,26,817,0,1,2022-05-22,2022-06-03,12.0
184672,Guido Carrillo,Elche CF,2021-22,FW,30,1155,2,0,2022-05-22,2022-06-03,1.5
184767,Ximo Navarro,Deportivo Alavés,2021-22,DF,32,1351,0,0,2022-05-22,2022-06-03,1.2
184779,Gonzalo Verdú,Elche CF,2021-22,DF,33,1400,0,0,2022-05-22,2022-06-03,0.7
186399,Thiago Galhardo,Celta de Vigo,2021-22,FW,32,1135,2,2,2022-05-22,2022-06-03,2.0
186862,Enzo Roco,Elche CF,2021-22,DF,29,2555,1,0,2022-05-22,2022-06-03,2.0
188854,Manu Trigueros,Villarreal CF,2021-22,MF,30,2190,6,4,2022-05-22,2022-06-03,14.0
189441,Lucas Ocampos,Sevilla FC,2021-22,FW,27,2127,6,4,2022-05-22,2022-06-03,25.0
189453,Jonathan Silva,Getafe CF,2021-22,DF,27,220,0,0,2022-05-22,2022-06-03,1.8
191217,Héctor Bellerín,Real Betis Balompié,2021-22,DF,27,1979,0,2,2022-05-22,2022-06-03,20.0
192009,Unai López,Rayo Vallecano,2021-22,MF,26,1156,0,0,2022-05-22,2022-06-03,4.0
193098,Álex Moreno,Real Betis Balompié,2021-22,DF,28,2408,5,4,2022-05-22,2022-06-03,18.0
193784,Carlos Clerc,Levante UD,2021-22,DF,30,1517,0,0,2022-05-22,2022-06-03,2.0
197122,Unai García,CA Osasuna,2021-22,DF,30,1407,0,0,2022-05-22,2022-06-03,1.5
197135,Joseba Zaldua,Real Sociedad,2021-22,DF,29,1172,0,0,2022-05-22,2022-06-03,4.0
197545,Ander Capa,Athletic Bilbao,2021-22,DF,30,3,0,0,2022-05-22,2022-06-03,2.5
199369,Sandro Ramírez,Getafe CF,2021-22,FW,26,1472,3,0,2022-05-22,2022-06-03,3.5
203043,Pedro Bigas,Elche CF,2021-22,DF,32,1556,1,0,2022-05-22,2022-06-03,1.0
203496,Nabil Fekir,Real Betis Balompié,2021-22,MF,28,2810,6,8,2022-05-22,2022-06-03,40.0
204103,Adama Traoré,FC Barcelona,2021-22,FW,26,378,0,2,2022-05-22,2022-06-03,20.0
205562,Thomas Lemar,Atlético de Madrid,2021-22,MF,26,1446,4,5,2022-05-22,2022-06-03,40.0
205569,Mickaël Malsa,Levante UD,2021-22,MF,26,1137,1,2,2022-05-22,2022-06-03,3.0
206947,Kévin Rodrigues,Rayo Vallecano,2021-22,DF,28,433,0,0,2022-05-22,2022-06-03,1.8
207302,Sergio Rico,RCD Mallorca,2021-22,GK,28,1260,0,0,2022-05-22,2022-06-03,4.0
207834,Yassine Bounou,Sevilla FC,2021-22,GK,31,2790,0,2,2022-05-22,2022-06-03,18.0
207917,Alberto Moreno,Villarreal CF,2021-22,DF,29,1223,3,2,2022-05-22,2022-06-03,5.0
211251,Darwin Machís,Granada CF,2021-22,FW,29,1382,4,3,2022-05-22,2022-06-03,6.0
211389,Helibelton Palacios,Elche CF,2021-22,DF,28,1931,0,0,2022-05-22,2022-06-03,1.2
212391,Roger Martí,Levante UD,2021-22,FW,31,2124,7,4,2022-05-22,2022-06-03,5.0
212862,Álex Remiro,Real Sociedad,2021-22,GK,27,3150,0,0,2022-05-22,2022-06-03,22.0
213260,Rubén García,CA Osasuna,2021-22,FW,28,2397,1,6,2022-05-22,2022-06-03,8.0
213670,Lucas Torró,CA Osasuna,2021-22,MF,27,2733,1,0,2022-05-22,2022-06-03,5.0
214775,Óliver Torres,Sevilla FC,2021-22,MF,27,1005,2,3,2022-05-22,2022-06-03,8.0
216240,Lucas Olaza,Elche CF,2021-22,DF,27,293,1,0,2022-05-22,2022-06-03,2.5
216870,Nacho Vidal,CA Osasuna,2021-22,DF,27,2906,0,1,2022-05-22,2022-06-03,5.0
221150,Dakonam Djené,Getafe CF,2021-22,DF,30,3117,0,1,2022-05-22,2022-06-03,10.0
221315,Kevin Vázquez,Celta de Vigo,2021-22,DF,29,1339,0,1,2022-05-22,2022-06-03,2.0
221316,Lucas Vázquez,Real Madrid,2021-22,DF,30,1835,3,0,2022-05-22,2022-06-03,12.0
221322,José Gayà,Valencia CF,2021-22,DF,26,1874,2,5,2022-05-22,2022-06-03,40.0
223053,Quini,Granada CF,2021-22,DF,32,2306,0,1,2022-05-22,2022-06-03,0.4
