date,season,home_team,away_team,home_score,away_score,neutral,home_shots,away_shots
2024-05-12,2023-24,Valencia,Vallecano,0,0,0,13,12
2024-05-12,2023-24,Betis,Almeria,3,2,0,14,14
2024-05-13,2023-24,Barcelona,Sociedad,2,0,0,14,10
2024-05-14,2023-24,Osasuna,Mallorca,1,1,0,10,10
2024-05-14,2023-24,Real Madrid,Alaves,5,0,0,22,18
2024-05-14,2023-24,Girona,Villarreal,0,1,0,22,11
2024-05-15,2023-24,Sevilla,Cadiz,0,1,0,14,19
2024-05-15,2023-24,Vallecano,Granada,2,1,0,18,10
2024-05-15,2023-24,Celta,Ath Bilbao,2,1,0,10,7
2024-05-15,2023-24,Getafe,Ath Madrid,0,3,0,8,7
2024-05-16,2023-24,Las Palmas,Betis,2,2,0,16,6
2024-05-16,2023-24,Almeria,Barcelona,0,2,0,12,16
2024-05-16,2023-24,Sociedad,Valencia,1,0,0,10,7
2024-05-18,2023-24,Alaves,Getafe,1,0,0,9,10
2024-05-19,2023-24,Ath Bilbao,Sevilla,2,0,0,15,9
2024-05-19,2023-24,Ath Madrid,Osasuna,1,4,0,15,15
2024-05-19,2023-24,Barcelona,Vallecano,3,0,0,14,15
2024-05-19,2023-24,Betis,Sociedad,0,2,0,18,5
2024-05-19,2023-24,Cadiz,Las Palmas,0,0,0,10,9
2024-05-19,2023-24,Granada,Celta,1,2,0,11,8
2024-05-19,2023-24,Mallorca,Almeria,2,2,0,29,7
2024-05-19,2023-24,Valencia,Girona,1,3,0,20,18
2024-05-19,2023-24,Villarreal,Real Madrid,4,4,0,21,12
2024-05-24,2023-24,Girona,Granada,7,0,0,16,10
2024-05-25,2023-24,Osasuna,Villarreal,1,1,0,12,11
2024-05-25,2023-24,Sociedad,Ath Madrid,0,2,0,14,10
2024-05-25,2023-24,Almeria,Cadiz,6,1,0,27,12
2024-05-25,2023-24,Vallecano,Ath Bilbao,0,1,0,17,7
2024-05-25,2023-24,Real Madrid,Betis,0,0,0,13,11
2024-05-26,2023-24,Getafe,Mallorca,1,2,0,16,9
2024-05-26,2023-24,Celta,Valencia,2,2,0,9,12
2024-05-26,2023-24,Las Palmas,Alaves,1,1,0,10,14
2024-05-26,2023-24,Sevilla,Barcelona,1,2,0,15,11
2024-08-15,2024-25,Ath Bilbao,Getafe,1,1,0,7,9
2024-08-15,2024-25,Betis,Girona,1,1,0,19,13
2024-08-16,2024-25,Celta,Alaves,2,1,0,6,10
2024-08-16,2024-25,Las Palmas,Sevilla,2,2,0,13,16
2024-08-17,2024-25,Osasuna,Leganes,1,1,0,16,10
2024-08-17,2024-25,Valencia,Barcelona,1,2,0,6,18
2024-08-18,2024-25,Sociedad,Vallecano,1,2,0,11,12
2024-08-18,2024-25,Mallorca,Real Madrid,1,1,0,12,13
2024-08-19,2024-25,Valladolid,Espanol,1,0,0,12,10
2024-08-19,2024-25,Villarreal,Ath Madrid,2,2,0,8,10
2024-08-23,2024-25,Celta,Valencia,3,1,0,7,13
2024-08-23,2024-25,Sevilla,Villarreal,1,2,0,15,6
2024-08-24,2024-25,Osasuna,Mallorca,1,0,0,15,11
2024-08-24,2024-25,Barcelona,Ath Bilbao,2,1,0,13,9
2024-08-24,2024-25,Espanol,Sociedad,0,1,0,13,8
2024-08-24,2024-25,Getafe,Vallecano,0,0,0,12,3
2024-08-25,2024-25,Real Madrid,Valladolid,3,0,0,17,8
2024-08-25,2024-25,Leganes,Las Palmas,2,1,0,10,10
2024-08-25,2024-25,Alaves,Betis,0,0,0,3,13
2024-08-25,2024-25,Ath Madrid,Girona,3,0,0,11,13
2024-08-26,2024-25,Villarreal,Celta,4,3,0,22,18
2024-08-27,2024-25,Mallorca,Sevilla,0,0,0,12,16
2024-08-27,2024-25,Vallecano,Barcelona,1,2,0,8,22
2024-08-28,2024-25,Ath Bilbao,Valencia,1,0,0,13,2
2024-08-28,2024-25,Valladolid,Leganes,0,0,0,12,8
2024-08-28,2024-25,Ath Madrid,Espanol,0,0,0,24,8
2024-08-28,2024-25,Sociedad,Alaves,1,2,0,8,12
2024-08-29,2024-25,Girona,Osasuna,4,0,0,10,1
2024-08-29,2024-25,Las Palmas,Real Madrid,1,1,0,7,25
2024-08-31,2024-25,Barcelona,Valladolid,7,0,0,23,5
2024-08-31,2024-25,Ath Bilbao,Ath Madrid,0,1,0,8,9
2024-08-31,2024-25,Espanol,Vallecano,2,1,0,10,17
2024-08-31,2024-25,Leganes,Mallorca,0,1,0,4,12
2024-08-31,2024-25,Valencia,Villarreal,1,1,0,22,9
2024-09-01,2024-25,Alaves,Las Palmas,2,0,0,15,12
2024-09-01,2024-25,Osasuna,Celta,3,2,0,10,12
2024-09-01,2024-25,Sevilla,Girona,0,2,0,16,11
2024-09-01,2024-25,Getafe,Sociedad,0,0,0,16,1
2024-09-01,2024-25,Real Madrid,Betis,2,0,0,20,12
2024-09-13,2024-25,Betis,Leganes,2,0,0,14,3
2024-09-14,2024-25,Mallorca,Villarreal,1,2,0,10,21
2024-09-14,2024-25,Espanol,Alaves,3,2,0,9,19
2024-09-14,2024-25,Sevilla,Getafe,1,0,0,10,15
2024-09-14,2024-25,Sociedad,Real Madrid,0,2,0,11,16
2024-09-15,2024-25,Celta,Valladolid,3,1,0,14,6
2024-09-15,2024-25,Girona,Barcelona,1,4,0,9,20
2024-09-15,2024-25,Las Palmas,Ath Bilbao,2,3,0,15,9
2024-09-15,2024-25,Ath Madrid,Valencia,3,0,0,14,5
2024-09-16,2024-25,Vallecano,Osasuna,3,1,0,17,5
2024-09-17,2024-25,Mallorca,Sociedad,1,0,0,10,13
2024-09-18,2024-25,Betis,Getafe,2,1,0,18,15
2024-09-19,2024-25,Leganes,Ath Bilbao,0,2,0,14,10
2024-09-20,2024-25,Alaves,Sevilla,2,1,0,10,8
2024-09-21,2024-25,Valladolid,Sociedad,0,0,0,15,14
2024-09-21,2024-25,Osasuna,Las Palmas,2,1,0,13,11
2024-09-21,2024-25,Valencia,Girona,2,0,0,7,8
2024-09-21,2024-25,Real Madrid,Espanol,4,1,0,31,10
2024-09-22,2024-25,Getafe,Leganes,1,1,0,12,6
2024-09-22,2024-25,Ath Bilbao,Celta,3,1,0,10,11
2024-09-22,2024-25,Villarreal,Barcelona,1,5,0,13,17
2024-09-22,2024-25,Vallecano,Ath Madrid,1,1,0,15,10
2024-09-23,2024-25,Betis,Mallorca,1,2,0,14,6
2024-09-24,2024-25,Sevilla,Valladolid,2,1,0,22,8
2024-09-24,2024-25,Valencia,Osasuna,0,0,0,10,9
2024-09-24,2024-25,Real Madrid,Alaves,3,2,0,10,12
2024-09-25,2024-25,Girona,Vallecano,0,0,0,11,2
2024-09-25,2024-25,Barcelona,Getafe,1,0,0,16,7
2024-09-26,2024-25,Espanol,Villarreal,1,2,0,11,15
2024-09-26,2024-25,Las Palmas,Betis,1,1,0,8,14
2024-09-26,2024-25,Celta,Ath Madrid,0,1,0,9,7
2024-09-27,2024-25,Valladolid,Mallorca,1,2,0,11,14
2024-09-28,2024-25,Getafe,Alaves,2,0,0,14,9
2024-09-28,2024-25,Vallecano,Leganes,1,1,0,15,13
2024-09-28,2024-25,Sociedad,Valencia,3,0,0,11,9
2024-09-28,2024-25,Osasuna,Barcelona,4,2,0,11,12
2024-09-29,2024-25,Celta,Girona,1,1,0,12,9
2024-09-29,2024-25,Ath Bilbao,Sevilla,1,1,0,13,13
2024-09-29,2024-25,Betis,Espanol,1,0,0,20,8
2024-09-29,2024-25,Ath Madrid,Real Madrid,1,1,0,12,12
2024-09-30,2024-25,Villarreal,Las Palmas,3,1,0,17,7
2024-10-04,2024-25,Leganes,Valencia,0,0,0,8,6
2024-10-05,2024-25,Espanol,Mallorca,2,1,0,8,11
2024-10-05,2024-25,Getafe,Osasuna,1,1,0,11,6
2024-10-05,2024-25,Las Palmas,Celta,0,1,0,24,8
2024-10-05,2024-25,Valladolid,Vallecano,1,2,0,13,17
2024-10-05,2024-25,Real Madrid,Villarreal,2,0,0,11,10
2024-10-06,2024-25,Girona,Ath Bilbao,2,1,0,14,13
2024-10-06,2024-25,Alaves,Barcelona,0,3,0,11,14
2024-10-06,2024-25,Sevilla,Betis,1,0,0,14,11
2024-10-06,2024-25,Sociedad,Ath Madrid,1,1,0,16,4
2024-10-18,2024-25,Alaves,Valladolid,2,3,0,10,12
2024-10-19,2024-25,Ath Bilbao,Espanol,4,1,0,10,5
2024-10-19,2024-25,Osasuna,Betis,1,2,0,19,11
2024-10-19,2024-25,Girona,Sociedad,0,1,0,8,14
2024-10-19,2024-25,Celta,Real Madrid,1,2,0,13,10
2024-10-20,2024-25,Mallorca,Vallecano,1,0,0,19,10
2024-10-20,2024-25,Ath Madrid,Leganes,3,1,0,24,5
2024-10-20,2024-25,Villarreal,Getafe,1,1,0,10,21
2024-10-20,2024-25,Barcelona,Sevilla,5,1,0,21,7
2024-10-21,2024-25,Valencia,Las Palmas,2,3,0,14,11
2024-10-25,2024-25,Espanol,Sevilla,0,2,0,16,6
2024-10-26,2024-25,Valladolid,Villarreal,1,2,0,7,21
2024-10-26,2024-25,Vallecano,Alaves,1,0,0,16,15
2024-10-26,2024-25,Las Palmas,Girona,1,0,0,12,8
2024-10-26,2024-25,Real Madrid,Barcelona,0,4,0,9,15
2024-10-27,2024-25,Leganes,Celta,3,0,0,7,18
2024-10-27,2024-25,Getafe,Valencia,1,1,0,15,2
2024-10-27,2024-25,Betis,Ath Madrid,1,0,0,24,10
2024-10-27,2024-25,Sociedad,Osasuna,0,2,0,19,10
2024-10-28,2024-25,Mallorca,Ath Bilbao,0,0,0,4,20
2024-11-01,2024-25,Alaves,Mallorca,1,0,0,13,7
2024-11-02,2024-25,Osasuna,Valladolid,1,0,0,20,7
2024-11-02,2024-25,Girona,Leganes,4,3,0,15,8
2024-11-03,2024-25,Ath Madrid,Las Palmas,2,0,0,15,1
2024-11-03,2024-25,Barcelona,Espanol,3,1,0,14,10
2024-11-03,2024-25,Sevilla,Sociedad,0,2,0,8,9
2024-11-03,2024-25,Ath Bilbao,Betis,1,1,0,17,7
2024-11-04,2024-25,Celta,Getafe,1,0,0,10,10
2024-11-08,2024-25,Vallecano,Las Palmas,1,3,0,35,11
2024-11-09,2024-25,Real Madrid,Osasuna,4,0,0,18,2
2024-11-09,2024-25,Villarreal,Alaves,3,0,0,13,9
2024-11-09,2024-25,Leganes,Sevilla,1,0,0,8,13
2024-11-10,2024-25,Betis,Celta,2,2,0,19,3
2024-11-10,2024-25,Mallorca,Ath Madrid,0,1,0,12,9
2024-11-10,2024-25,Getafe,Girona,0,1,0,8,3
2024-11-10,2024-25,Valladolid,Ath Bilbao,1,1,0,6,17
2024-11-10,2024-25,Sociedad,Barcelona,1,0,0,14,11
2024-11-22,2024-25,Getafe,Valladolid,2,0,0,12,6
2024-11-23,2024-25,Valencia,Betis,4,2,0,11,7
2024-11-23,2024-25,Ath Madrid,Alaves,2,1,0,11,4
2024-11-23,2024-25,Girona,Espanol,4,1,0,12,9
2024-11-23,2024-25,Las Palmas,Mallorca,2,3,0,14,10
2024-11-23,2024-25,Celta,Barcelona,2,2,0,15,9
2024-11-24,2024-25,Osasuna,Villarreal,2,2,0,4,17
2024-11-24,2024-25,Sevilla,Vallecano,1,0,0,11,9
2024-11-24,2024-25,Leganes,Real Madrid,0,3,0,4,16
2024-11-24,2024-25,Ath Bilbao,Sociedad,1,0,0,12,6
2024-11-29,2024-25,Mallorca,Valencia,2,1,0,9,7
2024-11-30,2024-25,Barcelona,Las Palmas,1,2,0,27,5
2024-11-30,2024-25,Alaves,Leganes,1,1,0,18,6
2024-11-30,2024-25,Espanol,Celta,3,1,0,9,16
2024-11-30,2024-25,Valladolid,Ath Madrid,0,5,0,9,13
2024-12-01,2024-25,Villarreal,Girona,2,2,0,13,13
2024-12-01,2024-25,Real Madrid,Getafe,2,0,0,13,8
2024-12-01,2024-25,Vallecano,Ath Bilbao,1,2,0,7,12
2024-12-01,2024-25,Sociedad,Betis,2,0,0,2,7
2024-12-02,2024-25,Sevilla,Osasuna,1,1,0,12,7
2024-12-03,2024-25,Mallorca,Barcelona,1,5,0,6,20
2024-12-04,2024-25,Ath Bilbao,Real Madrid,2,1,0,9,10
2024-12-06,2024-25,Celta,Mallorca,2,0,0,12,9
2024-12-07,2024-25,Las Palmas,Valladolid,2,1,0,11,9
2024-12-07,2024-25,Betis,Barcelona,2,2,0,12,9
2024-12-07,2024-25,Valencia,Vallecano,0,1,0,14,6
2024-12-07,2024-25,Girona,Real Madrid,0,3,0,10,10
2024-12-08,2024-25,Leganes,Sociedad,0,3,0,11,15
2024-12-08,2024-25,Ath Bilbao,Villarreal,2,0,0,12,11
2024-12-08,2024-25,Osasuna,Alaves,2,2,0,16,6
2024-12-08,2024-25,Ath Madrid,Sevilla,4,3,0,14,4
2024-12-09,2024-25,Getafe,Espanol,1,0,0,15,9
2024-12-13,2024-25,Valladolid,Valencia,1,0,0,2,14
2024-12-14,2024-25,Espanol,Osasuna,0,0,0,9,6
2024-12-14,2024-25,Mallorca,Girona,2,1,0,8,13
2024-12-14,2024-25,Sevilla,Celta,1,0,0,8,10
2024-12-14,2024-25,Vallecano,Real Madrid,3,3,0,14,13
2024-12-15,2024-25,Ath Madrid,Getafe,1,0,0,11,7
2024-12-15,2024-25,Alaves,Ath Bilbao,1,1,0,6,9
2024-12-15,2024-25,Sociedad,Las Palmas,0,0,0,15,9
2024-12-15,2024-25,Villarreal,Betis,1,2,0,17,10
2024-12-15,2024-25,Barcelona,Leganes,0,1,0,20,6
2024-12-18,2024-25,Espanol,Valencia,1,1,0,10,14
2024-12-18,2024-25,Villarreal,Vallecano,1,1,0,14,18
2024-12-20,2024-25,Girona,Valladolid,3,0,0,23,1
2024-12-21,2024-25,Getafe,Mallorca,0,1,0,18,9
2024-12-21,2024-25,Celta,Sociedad,2,0,0,11,7
2024-12-21,2024-25,Osasuna,Ath Bilbao,1,2,0,6,13
2024-12-21,2024-25,Barcelona,Ath Madrid,1,2,0,19,5
2024-12-22,2024-25,Valencia,Alaves,2,2,0,8,11
2024-12-22,2024-25,Real Madrid,Sevilla,4,2,0,16,10
2024-12-22,2024-25,Las Palmas,Espanol,1,0,0,10,9
2024-12-22,2024-25,Leganes,Villarreal,2,5,0,5,18
2024-12-22,2024-25,Betis,Vallecano,1,1,0,14,10
2025-01-03,2024-25,Valencia,Real Madrid,1,2,0,8,17
2025-01-10,2024-25,Vallecano,Celta,2,1,0,8,23
2025-01-11,2024-25,Alaves,Girona,0,1,0,11,3
2025-01-11,2024-25,Valladolid,Betis,1,0,0,12,14
2025-01-11,2024-25,Espanol,Leganes,1,1,0,15,14
2025-01-11,2024-25,Sevilla,Valencia,1,1,0,15,5
2025-01-12,2024-25,Las Palmas,Getafe,1,2,0,15,12
2025-01-12,2024-25,Ath Madrid,Osasuna,1,0,0,9,6
2025-01-13,2024-25,Sociedad,Villarreal,1,0,0,6,15
2025-01-17,2024-25,Espanol,Valladolid,2,1,0,12,11
2025-01-18,2024-25,Girona,Sevilla,1,2,0,7,14
2025-01-18,2024-25,Leganes,Ath Madrid,1,0,0,9,19
2025-01-18,2024-25,Betis,Alaves,1,3,0,7,9
2025-01-18,2024-25,Getafe,Barcelona,1,1,0,10,21
2025-01-19,2024-25,Celta,Ath Bilbao,1,2,0,3,14
2025-01-19,2024-25,Real Madrid,Las Palmas,4,1,0,26,6
2025-01-19,2024-25,Osasuna,Vallecano,1,1,0,12,8
2025-01-19,2024-25,Valencia,Sociedad,1,0,0,7,9
2025-01-20,2024-25,Villarreal,Mallorca,4,0,0,14,9
2025-01-24,2024-25,Las Palmas,Osasuna,1,1,0,16,16
2025-01-25,2024-25,Mallorca,Betis,0,1,0,16,8
2025-01-25,2024-25,Ath Madrid,Villarreal,1,1,0,20,11
2025-01-25,2024-25,Sevilla,Espanol,1,1,0,25,6
2025-01-25,2024-25,Valladolid,Real Madrid,0,3,0,6,20
2025-01-26,2024-25,Vallecano,Girona,2,1,0,17,12
2025-01-26,2024-25,Sociedad,Getafe,0,3,0,13,13
2025-01-26,2024-25,Ath Bilbao,Leganes,0,0,0,29,5
2025-01-26,2024-25,Barcelona,Valencia,7,1,0,22,7
2025-01-27,2024-25,Alaves,Celta,1,1,0,3,5
2025-01-31,2024-25,Leganes,Vallecano,0,1,0,5,19
2025-02-01,2024-25,Getafe,Sevilla,0,0,0,7,13
2025-02-01,2024-25,Villarreal,Valladolid,5,1,0,22,8
2025-02-01,2024-25,Ath Madrid,Mallorca,2,0,0,17,10
2025-02-01,2024-25,Espanol,Real Madrid,1,0,0,5,21
2025-02-02,2024-25,Barcelona,Alaves,1,0,0,11,3
2025-02-02,2024-25,Valencia,Celta,2,1,0,8,3
2025-02-02,2024-25,Osasuna,Sociedad,2,1,0,11,13
2025-02-02,2024-25,Betis,Ath Bilbao,2,2,0,10,12
2025-02-03,2024-25,Girona,Las Palmas,2,1,0,12,10
2025-02-07,2024-25,Vallecano,Valladolid,1,0,0,20,8
2025-02-08,2024-25,Celta,Betis,3,2,0,14,12
2025-02-08,2024-25,Ath Bilbao,Girona,3,0,0,23,3
2025-02-08,2024-25,Las Palmas,Villarreal,1,2,0,20,9
2025-02-08,2024-25,Real Madrid,Ath Madrid,1,1,0,23,10
2025-02-09,2024-25,Alaves,Getafe,0,1,0,12,4
2025-02-09,2024-25,Valencia,Leganes,2,0,0,18,12
2025-02-09,2024-25,Sociedad,Espanol,2,1,0,13,4
2025-02-09,2024-25,Sevilla,Barcelona,1,4,0,8,10
2025-02-10,2024-25,Mallorca,Osasuna,1,1,0,10,19
2025-02-14,2024-25,Girona,Getafe,1,2,0,14,10
2025-02-15,2024-25,Leganes,Alaves,3,3,0,8,16
2025-02-15,2024-25,Osasuna,Real Madrid,1,1,0,11,17
2025-02-15,2024-25,Ath Madrid,Celta,1,1,0,9,11
2025-02-15,2024-25,Villarreal,Valencia,1,1,0,13,12
2025-02-16,2024-25,Espanol,Ath Bilbao,1,1,0,12,14
2025-02-16,2024-25,Valladolid,Sevilla,0,4,0,7,11
2025-02-16,2024-25,Mallorca,Las Palmas,3,1,0,14,9
2025-02-16,2024-25,Betis,Sociedad,3,0,0,24,5
2025-02-17,2024-25,Barcelona,Vallecano,1,0,0,14,9
2025-02-21,2024-25,Celta,Osasuna,1,0,0,12,18
2025-02-22,2024-25,Alaves,Espanol,0,1,0,15,9
2025-02-22,2024-25,Vallecano,Villarreal,0,1,0,10,10
2025-02-22,2024-25,Valencia,Ath Madrid,0,3,0,18,11
2025-02-22,2024-25,Las Palmas,Barcelona,0,2,0,10,15
2025-02-23,2024-25,Ath Bilbao,Valladolid,7,1,0,29,5
2025-02-23,2024-25,Real Madrid,Girona,2,0,0,22,6
2025-02-23,2024-25,Getafe,Betis,1,2,0,10,13
2025-02-23,2024-25,Sociedad,Leganes,3,0,0,12,8
2025-02-24,2024-25,Sevilla,Mallorca,1,1,0,19,13
2025-02-28,2024-25,Valladolid,Las Palmas,1,1,0,23,4
2025-03-01,2024-25,Girona,Celta,2,2,0,9,10
2025-03-01,2024-25,Vallecano,Sevilla,1,1,0,20,10
2025-03-01,2024-25,Betis,Real Madrid,2,1,0,18,9
2025-03-01,2024-25,Ath Madrid,Ath Bilbao,1,0,0,12,15
2025-03-02,2024-25,Leganes,Getafe,1,0,0,5,9
2025-03-02,2024-25,Barcelona,Sociedad,4,0,0,33,0
2025-03-02,2024-25,Mallorca,Alaves,1,1,0,15,19
2025-03-02,2024-25,Osasuna,Valencia,3,3,0,12,12
2025-03-08,2024-25,Celta,Leganes,2,1,0,7,12
2025-03-08,2024-25,Alaves,Villarreal,1,0,0,5,24
2025-03-08,2024-25,Valencia,Valladolid,2,1,0,17,11
2025-03-09,2024-25,Getafe,Ath Madrid,2,1,0,11,4
2025-03-09,2024-25,Real Madrid,Vallecano,2,1,0,10,20
2025-03-09,2024-25,Ath Bilbao,Mallorca,1,1,0,8,9
2025-03-09,2024-25,Betis,Las Palmas,1,0,0,14,8
2025-03-09,2024-25,Sociedad,Sevilla,0,1,0,7,9
2025-03-10,2024-25,Espanol,Girona,1,1,0,7,18
2025-03-14,2024-25,Las Palmas,Alaves,2,2,0,14,9
2025-03-15,2024-25,Valladolid,Celta,0,1,0,5,10
2025-03-15,2024-25,Mallorca,Espanol,2,1,0,20,2
2025-03-15,2024-25,Villarreal,Real Madrid,1,2,0,23,9
2025-03-15,2024-25,Girona,Valencia,1,1,0,14,12
2025-03-16,2024-25,Leganes,Betis,2,3,0,10,21
2025-03-16,2024-25,Sevilla,Ath Bilbao,0,1,0,11,9
2025-03-16,2024-25,Osasuna,Getafe,1,2,0,12,7
2025-03-16,2024-25,Vallecano,Sociedad,2,2,0,10,8
2025-03-16,2024-25,Ath Madrid,Barcelona,2,4,0,7,13
2025-03-27,2024-25,Barcelona,Osasuna,3,0,0,19,4
2025-03-29,2024-25,Sociedad,Valladolid,2,1,0,12,12
2025-03-29,2024-25,Espanol,Ath Madrid,1,1,0,8,13
2025-03-29,2024-25,Alaves,Vallecano,0,2,0,12,11
2025-03-29,2024-25,Real Madrid,Leganes,3,2,0,24,10
2025-03-30,2024-25,Getafe,Villarreal,1,2,0,11,9
2025-03-30,2024-25,Barcelona,Girona,4,1,0,21,4
2025-03-30,2024-25,Ath Bilbao,Osasuna,0,0,0,11,5
2025-03-30,2024-25,Valencia,Mallorca,1,0,0,8,8
2025-03-30,2024-25,Betis,Sevilla,2,1,0,11,6
2025-03-31,2024-25,Celta,Las Palmas,1,1,0,19,4
2025-04-04,2024-25,Vallecano,Espanol,0,4,0,16,15
2025-04-05,2024-25,Girona,Alaves,0,1,0,11,14
2025-04-05,2024-25,Real Madrid,Valencia,1,2,0,21,10
2025-04-05,2024-25,Mallorca,Celta,1,2,0,7,10
2025-04-05,2024-25,Barcelona,Betis,1,1,0,13,6
2025-04-06,2024-25,Las Palmas,Sociedad,1,3,0,13,13
2025-04-06,2024-25,Sevilla,Ath Madrid,1,2,0,11,13
2025-04-06,2024-25,Valladolid,Getafe,0,4,0,5,16
2025-04-06,2024-25,Villarreal,Ath Bilbao,0,0,0,12,11
2025-04-07,2024-25,Leganes,Osasuna,1,1,0,13,14
2025-04-11,2024-25,Valencia,Sevilla,1,0,0,8,12
2025-04-12,2024-25,Sociedad,Mallorca,0,2,0,15,7
2025-04-12,2024-25,Getafe,Las Palmas,1,3,0,11,10
2025-04-12,2024-25,Celta,Espanol,0,2,0,16,5
2025-04-12,2024-25,Leganes,Barcelona,0,1,0,6,12
2025-04-13,2024-25,Osasuna,Girona,2,1,0,13,18
2025-04-13,2024-25,Alaves,Real Madrid,0,1,0,13,11
2025-04-13,2024-25,Betis,Villarreal,1,2,0,24,8
2025-04-13,2024-25,Ath Bilbao,Vallecano,3,1,0,13,11
2025-04-14,2024-25,Ath Madrid,Valladolid,4,2,0,24,6
2025-04-18,2024-25,Espanol,Getafe,1,0,0,9,9
2025-04-19,2024-25,Vallecano,Valencia,1,1,0,11,10
2025-04-19,2024-25,Barcelona,Celta,4,3,0,18,11
2025-04-19,2024-25,Mallorca,Leganes,0,0,0,11,15
2025-04-19,2024-25,Las Palmas,Ath Madrid,1,0,0,8,7
2025-04-20,2024-25,Valladolid,Osasuna,2,3,0,12,11
2025-04-20,2024-25,Villarreal,Sociedad,2,2,0,20,4
2025-04-20,2024-25,Sevilla,Alaves,1,1,0,10,11
2025-04-20,2024-25,Real Madrid,Ath Bilbao,1,0,0,22,3
2025-04-21,2024-25,Girona,Betis,1,3,0,11,17
2025-04-22,2024-25,Valencia,Espanol,1,1,0,16,8
2025-04-22,2024-25,Barcelona,Mallorca,1,0,0,40,4
2025-04-23,2024-25,Ath Bilbao,Las Palmas,1,0,0,13,10
2025-04-23,2024-25,Celta,Villarreal,3,0,0,21,4
2025-04-23,2024-25,Alaves,Sociedad,1,0,0,10,6
2025-04-23,2024-25,Getafe,Real Madrid,0,1,0,20,14
2025-04-24,2024-25,Leganes,Girona,1,1,0,7,8
2025-04-24,2024-25,Osasuna,Sevilla,1,0,0,9,12
2025-04-24,2024-25,Ath Madrid,Vallecano,3,0,0,10,12
2025-04-24,2024-25,Betis,Valladolid,5,1,0,16,10
2025-04-27,2024-25,Villarreal,Espanol,1,0,0,14,12
2025-05-02,2024-25,Vallecano,Getafe,1,0,0,13,12
2025-05-03,2024-25,Alaves,Ath Madrid,0,0,0,8,9
2025-05-03,2024-25,Villarreal,Osasuna,4,2,0,15,11
2025-05-03,2024-25,Las Palmas,Valencia,2,3,0,15,10
2025-05-03,2024-25,Valladolid,Barcelona,1,2,0,5,24
2025-05-04,2024-25,Real Madrid,Celta,3,2,0,17,14
2025-05-04,2024-25,Sevilla,Leganes,2,2,0,25,9
2025-05-04,2024-25,Espanol,Betis,1,2,0,11,20
2025-05-04,2024-25,Sociedad,Ath Bilbao,0,0,0,12,3
2025-05-05,2024-25,Girona,Mallorca,1,0,0,13,9
2025-05-09,2024-25,Las Palmas,Vallecano,0,1,0,11,16
2025-05-10,2024-25,Valencia,Getafe,3,0,0,10,10
2025-05-10,2024-25,Celta,Sevilla,3,2,0,8,19
2025-05-10,2024-25,Girona,Villarreal,0,1,0,7,14
2025-05-10,2024-25,Mallorca,Valladolid,2,1,0,12,16
2025-05-10,2024-25,Ath Madrid,Sociedad,4,0,0,13,6
2025-05-11,2024-25,Leganes,Espanol,3,2,0,13,12
2025-05-11,2024-25,Barcelona,Real Madrid,4,3,0,23,9
2025-05-11,2024-25,Ath Bilbao,Alaves,1,0,0,11,4
2025-05-11,2024-25,Betis,Osasuna,1,1,0,10,16
2025-05-13,2024-25,Valladolid,Girona,0,1,0,11,13
2025-05-13,2024-25,Sociedad,Celta,0,1,0,15,6
2025-05-13,2024-25,Sevilla,Las Palmas,1,0,0,10,14
2025-05-14,2024-25,Alaves,Valencia,1,0,0,11,10
2025-05-14,2024-25,Villarreal,Leganes,3,0,0,17,23
2025-05-14,2024-25,Real Madrid,Mallorca,2,1,0,39,4
2025-05-15,2024-25,Vallecano,Betis,2,2,0,20,10
2025-05-15,2024-25,Osasuna,Ath Madrid,2,0,0,9,9
2025-05-15,2024-25,Espanol,Barcelona,0,2,0,9,12
2025-05-15,2024-25,Getafe,Ath Bilbao,0,2,0,11,9
2025-05-18,2024-25,Ath Madrid,Betis,4,1,0,20,12
2025-05-18,2024-25,Barcelona,Villarreal,2,3,0,24,7
2025-05-18,2024-25,Celta,Vallecano,1,2,0,24,7
2025-05-18,2024-25,Las Palmas,Leganes,0,1,0,12,11
2025-05-18,2024-25,Mallorca,Getafe,1,2,0,7,10
2025-05-18,2024-25,Osasuna,Espanol,2,0,0,16,16
2025-05-18,2024-25,Sevilla,Real Madrid,0,2,0,6,16
2025-05-18,2024-25,Sociedad,Girona,3,2,0,15,9
2025-05-18,2024-25,Valencia,Ath Bilbao,0,1,0,6,10
2025-05-18,2024-25,Valladolid,Alaves,0,1,0,7,14
2025-05-23,2024-25,Betis,Valencia,1,1,0,14,9
2025-05-24,2024-25,Real Madrid,Sociedad,2,0,0,16,9
2025-05-24,2024-25,Espanol,Las Palmas,2,0,0,8,10
2025-05-24,2024-25,Leganes,Valladolid,3,0,0,16,6
2025-05-24,2024-25,Alaves,Osasuna,1,1,0,14,19
2025-05-24,2024-25,Getafe,Celta,1,2,0,6,15
2025-05-24,2024-25,Vallecano,Mallorca,0,0,0,27,9
2025-05-25,2024-25,Girona,Ath Madrid,0,4,0,2,19
2025-05-25,2024-25,Villarreal,Sevilla,4,2,0,12,17
2025-05-25,2024-25,Ath Bilbao,Barcelona,0,3,0,10,13
2025-08-15,2025-26,Girona,Vallecano,1,3,0,7,16
2025-08-15,2025-26,Villarreal,Oviedo,2,0,0,25,5
