player_id,player,team,season,position,age,minutes,goals,assists,feature_cutoff,valuation_date,market_value_eur_m
524403,Fernando Costanza,FC Sheriff Tiraspol,2021-22,MF,23,540,0,0,2022-05-28,2022-06-02,1.2
525299,Miguel Gutiérrez,Real Madrid,2021-22,DF,20,66,0,0,2022-05-28,2022-06-03,6.0
533738,Jonathan David,LOSC Lille,2021-22,FW,22,680,3,0,2022-05-28,2022-05-30,45.0
536482,Junior Dina Ebimbe,Paris Saint-Germain,2021-22,MF,21,6,0,0,2022-05-28,2022-05-30,5.0
536835,Amad Diallo,Manchester United,2021-22,FW,19,68,0,0,2022-05-28,2022-06-15,15.0
537598,Fábio Vieira,FC Porto,2021-22,MF,21,84,0,1,2022-05-28,2022-05-31,25.0
537602,João Mário (537602),FC Porto,2021-22,DF,22,351,0,0,2022-05-28,2022-05-31,15.0
538996,Tanguy Nianzou,Bayern Munich,2021-22,DF,19,212,0,0,2022-05-28,2022-06-09,9.0
539134,Daniel Maldini,AC Milan,2021-22,MF,20,20,0,0,2022-05-28,2022-06-07,2.0
543499,Mohammed Kudus,Ajax Amsterdam,2021-22,FW,21,24,0,0,2022-05-28,2022-06-08,10.0
544784,Zaidu Sanusi,FC Porto,2021-22,DF,24,389,0,0,2022-05-28,2022-05-31,10.0
546543,Darwin Núñez,SL Benfica,2021-22,FW,22,614,6,0,2022-05-28,2022-05-31,55.0
549006,Gonçalo Inácio,Sporting CP,2021-22,DF,20,561,0,1,2022-05-28,2022-05-31,23.0
550550,Gonçalo Ramos,SL Benfica,2021-22,FW,20,370,1,0,2022-05-28,2022-05-31,14.0
553875,Pedro Porro,Sporting CP,2021-22,DF,22,530,1,0,2022-05-28,2022-05-31,25.0
557407,Devyne Rensch,Ajax Amsterdam,2021-22,DF,19,71,0,0,2022-05-28,2022-06-08,8.0
557610,Isaac Lihadji,LOSC Lille,2021-22,FW,20,23,0,0,2022-05-28,2022-05-30,3.5
564489,Kamal Sowah,Club Brugge KV,2021-22,MF,22,299,0,0,2022-05-28,2022-06-08,3.5
565822,Harvey Elliott,Liverpool FC,2021-22,MF,19,59,0,0,2022-05-28,2022-06-15,22.0
568157,Yéremy Pino,Villarreal CF,2021-22,FW,19,431,1,0,2022-05-28,2022-06-03,40.0
568177,Cole Palmer,Manchester City,2021-22,MF,20,38,1,0,2022-05-28,2022-06-15,6.0
574385,Mohamed Daramy,Ajax Amsterdam,2021-22,FW,20,52,0,0,2022-05-28,2022-06-08,6.0
580195,Jamal Musiala,Bayern Munich,2021-22,MF,19,449,1,0,2022-05-28,2022-06-09,65.0
581678,Jude Bellingham,Borussia Dortmund,2021-22,MF,18,502,1,3,2022-05-28,2022-06-09,80.0
583189,Anthony Elanga,Manchester United,2021-22,FW,20,172,1,0,2022-05-28,2022-06-15,20.0
585949,Pierre Kalulu,AC Milan,2021-22,DF,21,215,0,1,2022-05-28,2022-06-07,28.0
601883,Matheus Nunes,Sporting CP,2021-22,DF,23,510,0,2,2022-05-28,2022-05-31,35.0
602105,Antony,Ajax Amsterdam,2021-22,FW,22,577,2,4,2022-05-28,2022-06-08,35.0
607814,Kirill Kravtsov,AO FK Zenit Sankt-Peterburg,2021-22,MF,19,14,0,0,2022-05-28,2022-06-02,0.8
616341,Nuno Mendes,Paris Saint-Germain,2021-22,DF,19,582,0,0,2022-05-28,2022-05-30,40.0
616344,Tiago Tomás,Sporting CP,2021-22,FW,19,162,0,0,2022-05-28,2022-06-09,7.0
617074,Ilaix Moriba,RB Leipzig,2021-22,MF,19,60,0,0,2022-05-28,2022-06-03,9.0
626913,Boulaye Dia,Villarreal CF,2021-22,FW,25,256,1,0,2022-05-28,2022-06-03,12.0
627226,Reinier,Borussia Dortmund,2021-22,MF,20,127,0,0,2022-05-28,2022-06-09,8.0
628886,Iván Romero,Sevilla FC,2021-22,FW,21,20,0,0,2022-05-28,2022-06-03,0.8
636688,Alejandro Balde,FC Barcelona,2021-22,DF,18,19,0,0,2022-05-28,2022-06-03,4.0
640026,Shola Shoretire,Manchester United,2021-22,FW,18,22,0,0,2022-05-28,2022-06-15,4.0
640428,Eduardo Camavinga,Real Madrid,2021-22,MF,19,296,0,1,2022-05-28,2022-06-03,55.0
646740,Gavi,FC Barcelona,2021-22,MF,17,398,0,0,2022-05-28,2022-06-03,60.0
655899,Serdar Saatçı,Beşiktaş Jimnastik Kulübü,2021-22,DF,19,90,0,0,2022-05-28,2022-06-01,1.6
666234,Mohamed Simakan,RB Leipzig,2021-22,DF,22,296,0,0,2022-05-28,2022-06-09,22.0
668276,Hugo Novoa,RB Leipzig,2021-22,DF,19,24,0,0,2022-05-28,2022-06-09,3.0
673492,Morato,SL Benfica,2021-22,DF,20,180,1,0,2022-05-28,2022-05-31,10.0
683840,Pedri,FC Barcelona,2021-22,MF,19,158,0,0,2022-05-28,2022-06-03,80.0
711337,Evanilson,FC Porto,2021-22,FW,22,313,0,1,2022-05-28,2022-05-31,22.0
726721,Gonçalo Esteves,Sporting CP,2021-22,DF,18,73,0,0,2022-05-28,2022-05-31,3.0
3333,James Milner,Liverpool FC,2022-23,MF,37,241,0,0,2023-06-10,2023-06-20,1.5
9422,Allan McGregor,Rangers FC,2022-23,GK,41,450,0,0,2023-06-10,2023-06-26,0.3
12282,Daley Blind,Ajax Amsterdam,2022-23,DF,33,410,0,0,2023-06-10,2023-06-22,3.0
14132,Pepe,FC Porto,2022-23,DF,40,360,0,0,2023-06-10,2023-06-16,1.0
15956,Jesús Navas,Sevilla FC,2022-23,MF,37,225,0,0,2023-06-10,2023-06-13,3.0
17259,Manuel Neuer,Bayern Munich,2022-23,GK,37,270,0,0,2023-06-10,2023-06-22,7.0
17965,Hugo Lloris,Tottenham Hotspur,2022-23,GK,36,540,0,0,2023-06-10,2023-06-20,3.0
18922,Karim Benzema,Real Madrid,2022-23,FW,35,746,4,1,2023-06-10,2023-06-13,25.0
20005,Papu Gómez,Sevilla FC,2022-23,FW,35,247,0,1,2023-06-10,2023-06-13,3.0
25520,Remko Pasveer,Ajax Amsterdam,2022-23,GK,39,540,0,0,2023-06-10,2023-06-23,0.25
25557,Sergio Ramos,Paris Saint-Germain,2022-23,DF,37,720,0,0,2023-06-10,2023-06-27,4.5
27992,Luka Modrić,Real Madrid,2022-23,MF,37,750,2,1,2023-06-10,2023-06-13,10.0
28003,Lionel Messi,Paris Saint-Germain,2022-23,FW,35,615,4,4,2023-06-10,2023-06-27,35.0
28396,Edin Dzeko,Inter Milan,2022-23,FW,37,832,4,1,2023-06-10,2023-06-15,4.0
28973,Steven Davis,Rangers FC,2022-23,MF,38,251,0,0,2023-06-10,2023-06-26,0.5
29241,Thiago Silva,Chelsea FC,2022-23,DF,38,641,0,0,2023-06-10,2023-06-20,2.0
31909,Toni Kroos,Real Madrid,2022-23,MF,33,846,0,2,2023-06-10,2023-06-13,15.0
32467,Ivan Rakitic,Sevilla FC,2022-23,MF,35,421,0,1,2023-06-10,2023-06-13,4.0
35047,Axel Witsel,Atlético de Madrid,2022-23,MF,34,461,0,1,2023-06-10,2023-06-13,5.0
35207,Marco Reus,Borussia Dortmund,2022-23,MF,34,264,1,1,2023-06-10,2023-06-22,7.0
36139,Dušan Tadić,Ajax Amsterdam,2022-23,FW,34,433,0,1,2023-06-10,2023-06-23,6.0
37647,Dimitri Payet,Olympique Marseille,2022-23,MF,36,78,0,0,2023-06-10,2023-06-27,1.8
38253,Robert Lewandowski,FC Barcelona,2022-23,FW,34,442,5,0,2023-06-10,2023-06-13,30.0
39125,Borna Barisic,Rangers FC,2022-23,DF,30,464,0,0,2023-06-10,2023-06-26,6.5
39259,Makoto Hasebe,Eintracht Frankfurt,2022-23,DF,39,255,0,0,2023-06-10,2023-06-22,0.8
39728,Mats Hummels,Borussia Dortmund,2022-23,DF,34,315,0,0,2023-06-10,2023-06-22,6.0
39983,Leonardo Bonucci,Juventus FC,2022-23,DF,36,443,1,0,2023-06-10,2023-06-15,1.5
40204,Joe Hart,Celtic FC,2022-23,GK,36,540,0,0,2023-06-10,2023-06-26,1.5
40433,Alexis Sánchez,Olympique Marseille,2022-23,FW,34,419,2,0,2023-06-10,2023-06-27,4.0
40680,Sven Ulreich,Bayern Munich,2022-23,GK,34,270,0,0,2023-06-10,2023-06-22,0.7
42205,Yann Sommer,Bayern Munich,2022-23,GK,34,360,0,0,2023-06-10,2023-06-22,5.0
42460,Ivan Perišić,Tottenham Hotspur,2022-23,FW,34,574,0,3,2023-06-10,2023-06-20,7.0
44058,Wojciech Szczesny,Juventus FC,2022-23,GK,33,360,0,0,2023-06-10,2023-06-15,10.0
44062,Antonio Adán,Sporting CP,2022-23,GK,36,383,0,0,2023-06-10,2023-06-16,1.0
44466,Sebastian Rode,Eintracht Frankfurt,2022-23,MF,32,299,0,1,2023-06-10,2023-06-22,2.0
45320,Ángel Di María,Juventus FC,2022-23,FW,35,146,0,3,2023-06-10,2023-06-15,8.0
45333,James McCarthy,Celtic FC,2022-23,MF,32,8,0,0,2023-06-10,2023-06-26,0.5
45660,Eric-Maxim Choupo-Moting,Bayern Munich,2022-23,FW,34,441,4,0,2023-06-10,2023-06-22,5.0
45672,Kevin Trapp,Eintracht Frankfurt,2022-23,GK,32,720,0,0,2023-06-10,2023-06-22,8.5
48015,Lukas Hradecky,Bayer 04 Leverkusen,2022-23,GK,33,540,0,0,2023-06-10,2023-06-22,2.5
48859,Simon Kjær,AC Milan,2022-23,DF,34,509,0,0,2023-06-10,2023-06-15,3.5
49723,Timothy Chandler,Eintracht Frankfurt,2022-23,DF,33,11,0,0,2023-06-10,2023-06-22,0.7
50202,Eden Hazard,Real Madrid,2022-23,FW,32,131,1,1,2023-06-10,2023-06-13,5.0
50512,Anthony Modeste,Borussia Dortmund,2022-23,FW,35,338,0,0,2023-06-10,2023-06-22,0.7
51174,Fernando (51174),Sevilla FC,2022-23,MF,35,90,0,0,2023-06-10,2023-06-13,3.0
51471,Mateo Kovacic,Chelsea FC,2022-23,MF,29,627,1,0,2023-06-10,2023-06-20,38.0
52570,Fraser Forster,Tottenham Hotspur,2022-23,GK,35,180,0,0,2023-06-10,2023-06-20,1.5
53418,Kevin Kampl,RB Leipzig,2022-23,MF,32,272,0,0,2023-06-10,2023-06-22,3.5
53622,İlkay Gündoğan,Manchester City,2022-23,MF,32,997,1,2,2023-06-10,2023-06-20,20.0
54781,Nicolás Otamendi,SL Benfica,2022-23,DF,35,794,0,1,2023-06-10,2023-06-16,2.0
54906,Matteo Darmian,Inter Milan,2022-23,DF,33,821,0,0,2023-06-10,2023-06-15,4.0
55282,Ciprian Tatarusanu,AC Milan,2022-23,GK,37,450,0,0,2023-06-10,2023-06-15,0.4
55291,Scott Arfield,Rangers FC,2022-23,MF,34,270,1,0,2023-06-10,2023-06-26,1.0
55735,Henrikh Mkhitaryan,Inter Milan,2022-23,MF,34,910,2,0,2023-06-10,2023-06-15,6.0
55769,Danilo D'Ambrosio,Inter Milan,2022-23,DF,34,155,0,0,2023-06-10,2023-06-15,1.5
56036,Luís Neto,Sporting CP,2022-23,DF,35,38,0,0,2023-06-10,2023-06-16,0.5
57071,Péter Gulácsi,RB Leipzig,2022-23,GK,33,193,0,0,2023-06-10,2023-06-22,5.0
57500,César Azpilicueta,Chelsea FC,2022-23,DF,33,260,0,0,2023-06-10,2023-06-20,5.0
58358,Thomas Müller,Bayern Munich,2022-23,FW,33,363,1,1,2023-06-10,2023-06-22,12.0
58864,Pierre-Emerick Aubameyang,Chelsea FC,2022-23,FW,33,410,2,1,2023-06-10,2023-06-20,4.0
58884,Nacho Fernández,Real Madrid,2022-23,DF,33,437,0,0,2023-06-10,2023-06-13,6.0
59016,David Alaba,Real Madrid,2022-23,DF,30,712,0,0,2023-06-10,2023-06-13,40.0
59970,Taras Stepanenko,FC Shakhtar Donetsk,2022-23,MF,33,533,0,0,2023-06-10,2023-06-21,4.0
60410,Marcos Acuña,Sevilla FC,2022-23,DF,31,219,0,1,2023-06-10,2023-06-13,10.0
60444,Thiago Alcántara,Liverpool FC,2022-23,MF,32,308,0,0,2023-06-10,2023-06-20,15.0
60793,Ryan Jack,Rangers FC,2022-23,MF,31,192,0,1,2023-06-10,2023-06-26,3.0
61651,Jordan Henderson,Liverpool FC,2022-23,MF,32,281,0,1,2023-06-10,2023-06-20,10.0
62094,James Tavernier,Rangers FC,2022-23,DF,31,487,1,0,2023-06-10,2023-06-26,7.5
65230,Sergio Busquets,FC Barcelona,2022-23,MF,34,292,0,0,2023-06-10,2023-06-13,5.0
68290,Neymar,Paris Saint-Germain,2022-23,MF,31,540,2,3,2023-06-10,2023-06-27,60.0
69751,Jordi Alba,FC Barcelona,2022-23,DF,34,147,0,1,2023-06-10,2023-06-13,5.0
70243,Marcel Halstenberg,RB Leipzig,2022-23,DF,31,166,0,1,2023-06-10,2023-06-22,3.5
74089,Sergiy Kryvtsov,FC Shakhtar Donetsk,2022-23,DF,32,6,0,0,2023-06-10,2023-08-22,2.0
74229,Koke,Atlético de Madrid,2022-23,MF,31,330,0,0,2023-06-10,2023-06-13,16.0
74230,Pablo Sarabia,Paris Saint-Germain,2022-23,MF,31,90,0,0,2023-06-10,2023-06-20,14.0
74294,Nemanja Gudelj,Sevilla FC,2022-23,MF,31,495,0,0,2023-06-10,2023-06-13,4.0
74842,Mario Götze,Eintracht Frankfurt,2022-23,MF,31,524,0,2,2023-06-10,2023-06-22,12.0
74857,Marc-André ter Stegen,FC Barcelona,2022-23,GK,31,450,0,0,2023-06-10,2023-06-13,35.0
76158,Alexander Meyer,Borussia Dortmund,2022-23,GK,32,405,0,0,2023-06-10,2023-06-22,1.0
77100,Lucas Moura,Tottenham Hotspur,2022-23,FW,30,176,0,0,2023-06-10,2023-06-20,6.0
79960,Alex Sandro,Juventus FC,2022-23,DF,32,239,0,0,2023-06-10,2023-06-15,3.0
81173,Janis Blaswich,RB Leipzig,2022-23,GK,32,527,0,0,2023-06-10,2023-06-22,2.5
82105,Joel Matip,Liverpool FC,2022-23,DF,31,242,1,0,2023-06-10,2023-06-20,12.0
82442,Olivier Giroud,AC Milan,2022-23,FW,36,940,5,2,2023-06-10,2023-06-15,4.0
84992,James Forrest,Celtic FC,2022-23,FW,31,87,0,0,2023-06-10,2023-06-26,1.8
85148,Julian Draxler,SL Benfica,2022-23,FW,29,29,0,0,2023-06-10,2023-06-16,6.0
85370,Sergi Roberto,FC Barcelona,2022-23,MF,31,207,0,2,2023-06-10,2023-06-13,5.0
85941,Stefan Ortega,Manchester City,2022-23,GK,30,180,0,0,2023-06-10,2023-06-20,9.0
86202,Antonio Rüdiger,Real Madrid,2022-23,DF,30,676,1,0,2023-06-10,2023-06-13,32.0
87884,Mário Rui,SSC Napoli,2022-23,DF,32,388,0,1,2023-06-10,2023-06-15,8.0
88682,Mattia De Sciglio,Juventus FC,2022-23,DF,30,93,0,0,2023-06-10,2023-06-15,3.0
88755,Kevin De Bruyne,Manchester City,2022-23,MF,31,722,2,7,2023-06-10,2023-06-20,70.0
89701,Charles Aránguiz,Bayer 04 Leverkusen,2022-23,MF,34,215,0,0,2023-06-10,2023-07-25,3.0
91845,Heung-min Son,Tottenham Hotspur,2022-23,FW,30,624,2,0,2023-06-10,2023-06-20,50.0
91849,Thomas Delaney,Sevilla FC,2022-23,MF,31,229,0,0,2023-06-10,2023-06-22,2.0
91970,Juan Cuadrado,Juventus FC,2022-23,MF,35,437,0,1,2023-06-10,2023-06-15,4.0
92983,Jon McLaughlin,Rangers FC,2022-23,GK,35,90,0,0,2023-06-10,2023-06-26,0.3
93128,Kalidou Koulibaly,Chelsea FC,2022-23,DF,31,570,0,0,2023-06-10,2023-06-20,15.0
93740,Willi Orbán,RB Leipzig,2022-23,DF,30,720,0,0,2023-06-10,2023-06-22,10.0
94005,Sead Kolasinac,Olympique Marseille,2022-23,DF,29,150,0,0,2023-06-10,2023-06-27,8.0
94308,Marko Dmitrovic,Sevilla FC,2022-23,GK,31,180,0,0,2023-06-10,2023-06-13,4.0
95424,Kyle Walker,Manchester City,2022-23,DF,33,280,0,0,2023-06-10,2023-06-20,13.0
96341,Romelu Lukaku,Inter Milan,2022-23,FW,30,177,3,1,2023-06-10,2023-06-15,40.0
100986,Thomas Meunier,Borussia Dortmund,2022-23,DF,31,353,0,1,2023-06-10,2023-06-22,5.0
102017,Jorginho,Chelsea FC,2022-23,MF,31,415,1,0,2023-06-10,2023-06-20,25.0
102226,Thorgan Hazard,Borussia Dortmund,2022-23,MF,30,202,1,0,2023-06-10,2023-06-23,7.0
102427,Sebastián Coates,Sporting CP,2022-23,DF,32,395,0,0,2023-06-10,2023-06-16,5.0
102558,Marco Verratti,Paris Saint-Germain,2022-23,MF,30,625,0,1,2023-06-10,2023-06-27,40.0
104918,Christian Sørensen,FC Copenhagen,2022-23,DF,30,99,0,0,2023-06-10,2023-06-26,0.5
105470,Alisson,Liverpool FC,2022-23,GK,30,720,0,0,2023-06-10,2023-06-20,35.0
106987,Marcel Sabitzer,Bayern Munich,2022-23,MF,29,279,0,0,2023-06-10,2023-06-20,20.0
107010,Stefan Savic,Atlético de Madrid,2022-23,DF,32,270,0,0,2023-06-10,2023-06-13,6.0
108390,Thibaut Courtois,Real Madrid,2022-23,GK,31,900,0,0,2023-06-10,2023-06-13,45.0
110923,Mattia Perin,Juventus FC,2022-23,GK,30,180,0,0,2023-06-10,2023-06-15,4.0
111078,Emil Forsberg,RB Leipzig,2022-23,FW,31,403,1,0,2023-06-10,2023-06-22,7.0
111196,Stefan de Vrij,Inter Milan,2022-23,DF,31,296,0,0,2023-06-10,2023-06-15,8.0
111275,Philipp Max,Eintracht Frankfurt,2022-23,DF,29,113,0,0,2023-06-10,2023-06-22,3.0
111630,Erik Lamela,Sevilla FC,2022-23,FW,31,276,0,0,2023-06-10,2023-06-13,9.0
111961,Suso,Sevilla FC,2022-23,MF,29,238,0,0,2023-06-10,2023-06-13,6.0
112515,Marcos Alonso,FC Barcelona,2022-23,DF,32,406,1,0,2023-06-10,2023-06-13,5.0
119150,Mislav Orsic,GNK Dinamo Zagreb,2022-23,FW,30,494,2,0,2023-06-10,2023-06-20,5.0
119296,Emre Can,Borussia Dortmund,2022-23,DF,29,564,0,0,2023-06-10,2023-06-22,14.0
120977,Callum McGregor,Celtic FC,2022-23,MF,29,218,0,0,2023-06-10,2023-06-26,8.5
121483,Jan Oblak,Atlético de Madrid,2022-23,GK,30,450,0,0,2023-06-10,2023-06-13,35.0
121985,Juan Jesus,SSC Napoli,2022-23,DF,32,204,0,0,2023-06-10,2023-06-15,3.5
123951,Aaron Mooy,Celtic FC,2022-23,MF,32,152,0,0,2023-06-10,2023-06-26,3.5
124419,Odysseas Vlachodimos,SL Benfica,2022-23,GK,29,900,0,0,2023-06-10,2023-06-16,16.0
125781,Antoine Griezmann,Atlético de Madrid,2022-23,FW,32,405,1,1,2023-06-10,2023-06-13,25.0
125858,Kerem Demirbay,Bayer 04 Leverkusen,2022-23,MF,29,266,0,0,2023-06-10,2023-06-22,6.0
126414,Hakan Çalhanoğlu,Inter Milan,2022-23,MF,29,807,1,2,2023-06-10,2023-06-15,40.0
126719,Juan Bernat,Paris Saint-Germain,2022-23,DF,30,274,0,1,2023-06-10,2023-06-27,10.0
127189,Geoffrey Kondogbia,Atlético de Madrid,2022-23,MF,30,225,0,0,2023-06-10,2023-06-13,14.0
128223,Álvaro Morata,Atlético de Madrid,2022-23,FW,30,297,0,0,2023-06-10,2023-06-13,20.0
128969,Mathew Ryan,FC Copenhagen,2022-23,GK,31,180,0,0,2023-06-10,2023-06-23,4.0
129554,Steven Berghuis,Ajax Amsterdam,2022-23,FW,31,468,2,2,2023-06-10,2023-06-23,12.0
131075,Francesco Acerbi,Inter Milan,2022-23,DF,35,919,0,0,2023-06-10,2023-06-15,4.0
131789,Roberto Firmino,Liverpool FC,2022-23,FW,31,416,2,1,2023-06-10,2023-06-20,18.0
132098,Harry Kane,Tottenham Hotspur,2022-23,FW,29,720,1,2,2023-06-10,2023-06-20,90.0
134425,Raheem Sterling,Chelsea FC,2022-23,FW,28,638,3,1,2023-06-10,2023-06-20,55.0
138927,Daniel Carvajal,Real Madrid,2022-23,DF,31,873,0,2,2023-06-10,2023-06-13,12.0
139208,Virgil van Dijk,Liverpool FC,2022-23,DF,31,720,0,0,2023-06-10,2023-06-20,35.0
139395,Ricardo Esgaio,Sporting CP,2022-23,DF,30,110,0,0,2023-06-10,2023-06-16,3.5
140776,Yannick Carrasco,Atlético de Madrid,2022-23,FW,29,303,1,2,2023-06-10,2023-06-13,25.0
141050,Danilo Pereira,Paris Saint-Germain,2022-23,DF,31,449,0,0,2023-06-10,2023-06-27,10.0
143424,Alex Oxlade-Chamberlain,Liverpool FC,2022-23,MF,29,17,0,0,2023-06-10,2023-06-20,7.0
145707,Danilo,Juventus FC,2022-23,DF,31,428,0,0,2023-06-10,2023-06-15,15.0
148368,Divock Origi,AC Milan,2022-23,FW,28,144,0,0,2023-06-10,2023-06-15,6.0
148455,Mohamed Salah,Liverpool FC,2022-23,FW,30,625,8,2,2023-06-10,2023-06-20,65.0
148928,Saúl Ñíguez,Atlético de Madrid,2022-23,MF,28,284,0,0,2023-06-10,2023-06-13,10.0
149729,João Mário (149729),SL Benfica,2022-23,MF,30,868,6,2,2023-06-10,2023-06-16,14.0
153084,Leon Goretzka,Bayern Munich,2022-23,MF,28,607,2,4,2023-06-10,2023-06-22,45.0
155025,Fábio Cardoso,FC Porto,2022-23,DF,29,360,0,0,2023-06-10,2023-06-16,4.0
156501,Felipe,Atlético de Madrid,2022-23,DF,34,90,0,0,2023-06-10,2023-06-20,2.0
156617,Marcelo Brozović,Inter Milan,2022-23,MF,30,545,0,0,2023-06-10,2023-06-15,25.0
156941,John Lundstram,Rangers FC,2022-23,MF,29,450,0,0,2023-06-10,2023-06-26,7.5
157635,Yussuf Poulsen,RB Leipzig,2022-23,FW,28,66,0,0,2023-06-10,2023-06-22,7.0
159088,Robert Andrich,Bayer 04 Leverkusen,2022-23,MF,28,409,1,0,2023-06-10,2023-06-22,11.0
159471,Serge Gnabry,Bayern Munich,2022-23,FW,27,337,2,3,2023-06-10,2023-06-22,55.0
159844,Christopher Lenz,Eintracht Frankfurt,2022-23,DF,28,228,0,0,2023-06-10,2023-06-22,2.5
160668,Antonio Colak,Rangers FC,2022-23,FW,29,283,0,0,2023-06-10,2023-06-26,5.0
161011,Filip Kostić,Juventus FC,2022-23,MF,30,431,0,1,2023-06-10,2023-06-15,22.0
161056,Joshua Kimmich,Bayern Munich,2022-23,MF,28,810,1,3,2023-06-10,2023-06-22,75.0
162959,Daniele Rugani,Juventus FC,2022-23,DF,28,90,0,0,2023-06-10,2023-06-15,2.0
163656,Connor Goldson,Rangers FC,2022-23,DF,30,315,0,0,2023-06-10,2023-06-26,6.5
164771,Jordan Veretout,Olympique Marseille,2022-23,MF,30,490,0,1,2023-06-10,2023-06-27,16.0
165895,Matteo Politano,SSC Napoli,2022-23,FW,29,407,1,1,2023-06-10,2023-06-15,15.0
166237,Leandro Paredes,Juventus FC,2022-23,MF,28,310,0,1,2023-06-10,2023-06-15,12.0
166601,Niklas Süle,Borussia Dortmund,2022-23,DF,27,675,0,0,2023-06-10,2023-06-22,35.0
167799,Pierre-Emile Højbjerg,Tottenham Hotspur,2022-23,MF,27,625,1,2,2023-06-10,2023-06-20,45.0
167850,Memphis Depay,FC Barcelona,2022-23,FW,29,15,0,0,2023-06-10,2023-06-13,14.0
169880,Giovanni Di Lorenzo,SSC Napoli,2022-23,DF,29,890,2,2,2023-06-10,2023-06-15,25.0
170527,Timo Werner,RB Leipzig,2022-23,FW,27,505,2,1,2023-06-10,2023-06-22,25.0
170986,Raphaël Guerreiro,Borussia Dortmund,2022-23,DF,29,481,2,1,2023-06-10,2023-06-22,20.0
171424,Riyad Mahrez,Manchester City,2022-23,FW,32,507,3,2,2023-06-10,2023-06-20,20.0
171679,Matt Doherty,Tottenham Hotspur,2022-23,DF,31,75,0,0,2023-06-10,2023-06-13,5.0
175639,Jonathan Clauss,Olympique Marseille,2022-23,DF,30,417,0,1,2023-06-10,2023-06-27,14.0
175722,Eric Dier,Tottenham Hotspur,2022-23,DF,29,618,0,0,2023-06-10,2023-06-20,18.0
176553,Aymeric Laporte,Manchester City,2022-23,DF,29,292,0,1,2023-06-10,2023-06-20,25.0
177476,Nathan Aké,Manchester City,2022-23,DF,28,608,0,0,2023-06-10,2023-06-20,42.0
180337,Sardar Azmoun,Bayer 04 Leverkusen,2022-23,FW,28,5,0,0,2023-06-10,2023-06-22,12.0
181136,Piotr Zielinski,SSC Napoli,2022-23,MF,29,624,4,2,2023-06-10,2023-06-15,35.0
181375,Sébastien Haller,Borussia Dortmund,2022-23,FW,28,145,0,0,2023-06-10,2023-06-22,30.0
181767,Marquinhos,Paris Saint-Germain,2022-23,DF,29,655,0,0,2023-06-10,2023-06-27,65.0
182579,Karim Rekik,Sevilla FC,2022-23,DF,28,90,0,0,2023-06-10,2023-06-13,4.0
182712,João Cancelo,Manchester City,2022-23,DF,29,498,0,5,2023-06-10,2023-06-22,50.0
182904,Clément Lenglet,Tottenham Hotspur,2022-23,DF,27,511,1,0,2023-06-10,2023-06-20,10.0
182906,Mike Maignan,AC Milan,2022-23,GK,27,630,0,0,2023-06-10,2023-06-15,45.0
182913,Adrien Rabiot,Juventus FC,2022-23,MF,28,447,2,0,2023-06-10,2023-06-15,40.0
182932,Davy Klaassen,Ajax Amsterdam,2022-23,MF,30,209,1,0,2023-06-10,2023-06-23,10.0
186590,John Stones,Manchester City,2022-23,DF,29,686,1,1,2023-06-10,2023-06-20,40.0
187492,Julian Brandt,Borussia Dortmund,2022-23,MF,27,477,1,1,2023-06-10,2023-06-22,40.0
187587,Ante Rebić,AC Milan,2022-23,FW,29,244,0,0,2023-06-10,2023-06-15,6.0
189441,Lucas Ocampos,Ajax Amsterdam,2022-23,FW,28,14,0,0,2023-06-10,2023-06-13,12.0
191217,Héctor Bellerín,FC Barcelona,2022-23,DF,28,180,0,0,2023-06-10,2023-06-16,8.0
191891,Arkadiusz Milik,Juventus FC,2022-23,FW,29,339,2,0,2023-06-10,2023-06-15,8.0
192279,Kepa Arrizabalaga,Chelsea FC,2022-23,GK,28,810,0,0,2023-06-10,2023-06-20,18.0
192565,Leroy Sané,Bayern Munich,2022-23,FW,27,558,4,2,2023-06-10,2023-06-22,65.0
192735,Stanislav Lobotka,SSC Napoli,2022-23,MF,28,876,0,0,2023-06-10,2023-06-15,40.0
192765,Ben Davies (192765),Tottenham Hotspur,2022-23,DF,30,389,0,0,2023-06-10,2023-06-20,15.0
193082,Alejandro Grimaldo,SL Benfica,2022-23,DF,27,900,2,5,2023-06-10,2023-06-16,25.0
193782,Lucas Alario,Eintracht Frankfurt,2022-23,FW,30,18,0,0,2023-06-10,2023-06-22,2.5
193900,Marius Wolf,Borussia Dortmund,2022-23,DF,28,175,0,0,2023-06-10,2023-06-22,10.0
195736,Florian Grillitsch,Ajax Amsterdam,2022-23,MF,27,53,0,0,2023-06-10,2023-06-23,6.5
196357,Jonathan Tah,Bayer 04 Leverkusen,2022-23,DF,27,479,0,0,2023-06-10,2023-06-22,20.0
196948,Andreas Christensen,FC Barcelona,2022-23,DF,27,218,0,0,2023-06-10,2023-06-13,40.0
197471,Roberto Gagliardini,Inter Milan,2022-23,MF,29,112,0,0,2023-06-10,2023-06-15,4.0
198008,André Silva,RB Leipzig,2022-23,FW,27,533,3,2,2023-06-10,2023-06-22,15.0
198116,Federico Dimarco,Inter Milan,2022-23,DF,25,736,0,5,2023-06-10,2023-06-15,35.0
200512,Sadio Mané,Bayern Munich,2022-23,FW,31,551,3,1,2023-06-10,2023-06-22,25.0
