date,season,home_team,away_team,home_score,away_score
2001-03-18,2000-01,Bordeaux,Paris SG,2,0
2001-04-06,2000-01,Lille,Bordeaux,2,2
2001-04-07,2000-01,Bastia,Lens,1,3
2001-04-07,2000-01,Lyon,Monaco,2,1
2001-04-07,2000-01,Metz,Nantes,1,2
2001-04-07,2000-01,Paris SG,Auxerre,3,0
2001-04-07,2000-01,Rennes,Marseille,2,0
2001-04-07,2000-01,Sedan,Guingamp,2,2
2001-04-07,2000-01,Strasbourg,Toulouse,1,0
2001-04-07,2000-01,Troyes,St Etienne,0,0
2001-04-11,2000-01,Strasbourg,Metz,0,1
2001-04-14,2000-01,Auxerre,Lille,1,1
2001-04-14,2000-01,Bordeaux,Strasbourg,2,1
2001-04-14,2000-01,Guingamp,Metz,1,3
2001-04-14,2000-01,Marseille,Sedan,2,1
2001-04-14,2000-01,Monaco,St Etienne,5,3
2001-04-14,2000-01,Nantes,Bastia,1,0
2001-04-14,2000-01,Toulouse,Rennes,2,0
2001-04-15,2000-01,Lyon,Paris SG,2,0
2001-04-28,2000-01,Bastia,Guingamp,2,0
2001-04-28,2000-01,Lille,Lyon,1,2
2001-04-28,2000-01,Metz,Marseille,1,0
2001-04-28,2000-01,Paris SG,Monaco,1,1
2001-04-28,2000-01,Rennes,Bordeaux,1,2
2001-04-28,2000-01,Sedan,Toulouse,2,3
2001-04-28,2000-01,St Etienne,Lens,1,1
2001-04-28,2000-01,Strasbourg,Auxerre,1,0
2001-04-29,2000-01,Troyes,Nantes,0,1
2001-05-04,2000-01,Lens,Troyes,1,1
2001-05-12,2000-01,Auxerre,Rennes,0,1
2001-05-12,2000-01,Bordeaux,Sedan,2,2
2001-05-12,2000-01,Guingamp,Troyes,1,1
2001-05-12,2000-01,Lyon,Strasbourg,5,0
2001-05-12,2000-01,Marseille,Bastia,2,1
2001-05-12,2000-01,Monaco,Lens,0,0
2001-05-12,2000-01,Nantes,St Etienne,1,0
2001-05-12,2000-01,Paris SG,Lille,2,2
2001-05-12,2000-01,Toulouse,Metz,2,1
2001-05-19,2000-01,Bastia,Toulouse,5,1
2001-05-19,2000-01,Lens,Nantes,1,4
2001-05-19,2000-01,Metz,Bordeaux,2,0
2001-05-19,2000-01,Monaco,Lille,1,2
2001-05-19,2000-01,Rennes,Lyon,3,4
2001-05-19,2000-01,Sedan,Auxerre,1,0
2001-05-19,2000-01,St Etienne,Guingamp,2,2
2001-05-19,2000-01,Strasbourg,Paris SG,1,2
2001-05-19,2000-01,Troyes,Marseille,1,1
2001-07-27,2001-02,Bordeaux,Nantes,2,0
2001-07-28,2001-02,Bastia,Sedan,1,1
2001-07-28,2001-02,Lens,Lyon,2,0
2001-07-28,2001-02,Lorient,Metz,1,0
2001-07-28,2001-02,Monaco,Sochaux,0,1
2001-07-28,2001-02,Montpellier,Marseille,1,1
2001-07-28,2001-02,Paris SG,Lille,0,0
2001-07-28,2001-02,Rennes,Auxerre,0,5
2001-07-28,2001-02,Troyes,Guingamp,3,0
2001-08-03,2001-02,Marseille,Bordeaux,0,0
2001-08-04,2001-02,Auxerre,Paris SG,1,1
2001-08-04,2001-02,Guingamp,Bastia,1,0
2001-08-04,2001-02,Lille,Lorient,3,1
2001-08-04,2001-02,Lyon,Sedan,2,0
2001-08-04,2001-02,Metz,Troyes,2,1
2001-08-04,2001-02,Monaco,Montpellier,0,0
2001-08-04,2001-02,Nantes,Lens,1,2
2001-08-04,2001-02,Sochaux,Rennes,4,3
2001-08-11,2001-02,Bordeaux,Lille,0,0
2001-08-11,2001-02,Lens,Marseille,2,0
2001-08-11,2001-02,Montpellier,Metz,3,0
2001-08-11,2001-02,Paris SG,Sochaux,1,0
2001-08-11,2001-02,Rennes,Monaco,3,0
2001-08-11,2001-02,Sedan,Guingamp,1,1
2001-08-11,2001-02,Troyes,Nantes,0,0
2001-08-12,2001-02,Bastia,Lyon,1,2
2001-08-12,2001-02,Lorient,Auxerre,0,1
2001-08-18,2001-02,Lille,Montpellier,2,1
2001-08-18,2001-02,Lyon,Guingamp,3,0
2001-08-18,2001-02,Marseille,Troyes,0,1
2001-08-18,2001-02,Metz,Lens,0,1
2001-08-18,2001-02,Monaco,Paris SG,2,2
2001-08-18,2001-02,Nantes,Bastia,1,2
2001-08-18,2001-02,Rennes,Bordeaux,1,0
2001-08-18,2001-02,Sochaux,Lorient,2,2
2001-08-19,2001-02,Auxerre,Sedan,2,1
2001-08-25,2001-02,Bastia,Marseille,1,0
2001-08-25,2001-02,Bordeaux,Auxerre,1,1
2001-08-25,2001-02,Guingamp,Nantes,1,0
2001-08-25,2001-02,Lorient,Monaco,2,0
2001-08-25,2001-02,Montpellier,Sochaux,0,0
2001-08-25,2001-02,Paris SG,Rennes,3,0
2001-08-25,2001-02,Sedan,Metz,2,0
2001-08-25,2001-02,Troyes,Lyon,0,2
2001-08-26,2001-02,Lens,Lille,1,1
2001-09-08,2001-02,Auxerre,Montpellier,1,0
2001-09-08,2001-02,Lille,Guingamp,1,0
2001-09-08,2001-02,Marseille,Lyon,0,0
2001-09-08,2001-02,Metz,Bastia,0,1
2001-09-08,2001-02,Monaco,Troyes,2,0
2001-09-08,2001-02,Nantes,Sedan,1,1
2001-09-08,2001-02,Paris SG,Lens,2,2
2001-09-08,2001-02,Rennes,Lorient,1,1
2001-09-09,2001-02,Sochaux,Bordeaux,2,0
2001-09-15,2001-02,Bastia,Auxerre,0,1
2001-09-15,2001-02,Guingamp,Metz,0,2
2001-09-15,2001-02,Lens,Sochaux,3,0
2001-09-15,2001-02,Lorient,Paris SG,1,1
2001-09-15,2001-02,Lyon,Nantes,4,1
2001-09-15,2001-02,Montpellier,Rennes,0,0
2001-09-15,2001-02,Troyes,Lille,0,1
2001-09-16,2001-02,Bordeaux,Monaco,0,0
2001-09-16,2001-02,Sedan,Marseille,1,1
2001-09-21,2001-02,Paris SG,Montpellier,0,0
2001-09-22,2001-02,Auxerre,Guingamp,2,2
2001-09-22,2001-02,Lille,Bastia,2,1
2001-09-22,2001-02,Marseille,Nantes,2,0
2001-09-22,2001-02,Metz,Lyon,2,0
2001-09-22,2001-02,Monaco,Lens,3,0
2001-09-22,2001-02,Rennes,Troyes,0,1
2001-09-23,2001-02,Lorient,Bordeaux,0,2
2001-09-23,2001-02,Sochaux,Sedan,3,0
2001-09-29,2001-02,Bastia,Monaco,1,0
2001-09-29,2001-02,Guingamp,Marseille,1,0
2001-09-29,2001-02,Lens,Auxerre,1,1
2001-09-29,2001-02,Lyon,Rennes,4,0
2001-09-29,2001-02,Montpellier,Lorient,1,3
2001-09-29,2001-02,Nantes,Metz,0,0
2001-09-30,2001-02,Bordeaux,Paris SG,1,0
2001-09-30,2001-02,Sedan,Lille,1,1
2001-09-30,2001-02,Troyes,Sochaux,2,2
2001-10-13,2001-02,Auxerre,Troyes,1,3
2001-10-13,2001-02,Lille,Nantes,1,0
2001-10-13,2001-02,Lorient,Lens,2,3
2001-10-13,2001-02,Metz,Marseille,0,2
2001-10-13,2001-02,Monaco,Sedan,2,0
2001-10-13,2001-02,Montpellier,Bordeaux,0,0
2001-10-13,2001-02,Rennes,Guingamp,2,1
2001-10-13,2001-02,Sochaux,Bastia,4,1
2001-10-14,2001-02,Paris SG,Lyon,2,2
2001-10-20,2001-02,Bastia,Rennes,1,2
2001-10-20,2001-02,Guingamp,Monaco,2,1
2001-10-20,2001-02,Lens,Montpellier,2,0
2001-10-20,2001-02,Lyon,Sochaux,1,1
2001-10-20,2001-02,Marseille,Lille,0,0
2001-10-20,2001-02,Nantes,Auxerre,2,2
2001-10-21,2001-02,Bordeaux,Metz,1,0
2001-10-21,2001-02,Sedan,Paris SG,1,2
2001-10-21,2001-02,Troyes,Lorient,4,2
2001-10-26,2001-02,Auxerre,Marseille,2,0
2001-10-27,2001-02,Bordeaux,Sedan,2,1
2001-10-27,2001-02,Lille,Metz,2,0
2001-10-27,2001-02,Lorient,Guingamp,6,2
2001-10-27,2001-02,Monaco,Lyon,2,1
2001-10-27,2001-02,Montpellier,Troyes,2,0
2001-10-27,2001-02,Paris SG,Bastia,1,0
2001-10-27,2001-02,Rennes,Lens,1,2
2001-10-27,2001-02,Sochaux,Nantes,0,1
2001-11-03,2001-02,Bastia,Lorient,3,1
2001-11-03,2001-02,Guingamp,Sochaux,0,0
2001-11-03,2001-02,Marseille,Rennes,2,1
2001-11-03,2001-02,Nantes,Monaco,2,1
2001-11-03,2001-02,Sedan,Montpellier,2,0
2001-11-04,2001-02,Lens,Bordeaux,0,0
2001-11-04,2001-02,Lyon,Lille,4,2
2001-11-04,2001-02,Metz,Auxerre,2,0
2001-11-04,2001-02,Troyes,Paris SG,1,0
2001-11-16,2001-02,Monaco,Marseille,1,1
2001-11-17,2001-02,Auxerre,Lille,2,1
2001-11-17,2001-02,Bordeaux,Troyes,2,3
2001-11-17,2001-02,Lens,Sedan,1,0
2001-11-17,2001-02,Lorient,Lyon,0,3
2001-11-17,2001-02,Montpellier,Bastia,2,1
2001-11-17,2001-02,Paris SG,Guingamp,1,1
2001-11-17,2001-02,Rennes,Nantes,2,0
2001-11-17,2001-02,Sochaux,Metz,2,0
2001-11-24,2001-02,Bastia,Bordeaux,1,2
2001-11-24,2001-02,Guingamp,Montpellier,2,2
2001-11-24,2001-02,Marseille,Sochaux,4,2
2001-11-24,2001-02,Metz,Monaco,1,0
2001-11-24,2001-02,Sedan,Lorient,5,0
2001-11-24,2001-02,Troyes,Lens,1,1
2001-11-25,2001-02,Lille,Rennes,1,0
2001-11-25,2001-02,Lyon,Auxerre,3,0
2001-11-25,2001-02,Nantes,Paris SG,1,2
2001-11-28,2001-02,Bordeaux,Guingamp,2,0
2001-11-28,2001-02,Lens,Bastia,7,0
2001-11-28,2001-02,Lorient,Nantes,1,2
2001-11-28,2001-02,Monaco,Lille,2,2
2001-11-28,2001-02,Montpellier,Lyon,3,0
2001-11-28,2001-02,Rennes,Metz,0,0
2001-11-28,2001-02,Sochaux,Auxerre,1,2
2001-11-28,2001-02,Troyes,Sedan,1,1
2001-11-29,2001-02,Paris SG,Marseille,0,0
2001-12-08,2001-02,Auxerre,Monaco,2,0
2001-12-08,2001-02,Bastia,Troyes,2,0
2001-12-08,2001-02,Guingamp,Lens,1,0
2001-12-08,2001-02,Marseille,Lorient,3,2
2001-12-08,2001-02,Nantes,Montpellier,1,2
2001-12-08,2001-02,Sedan,Rennes,0,0
2001-12-09,2001-02,Lille,Sochaux,1,2
2001-12-09,2001-02,Lyon,Bordeaux,1,0
2001-12-09,2001-02,Metz,Paris SG,0,2
2001-12-18,2001-02,Bordeaux,Marseille,0,0
2001-12-18,2001-02,Lens,Nantes,3,0
2001-12-19,2001-02,Bastia,Guingamp,3,0
2001-12-19,2001-02,Lorient,Lille,2,4
2001-12-19,2001-02,Paris SG,Auxerre,0,0
2001-12-19,2001-02,Rennes,Sochaux,1,1
2001-12-19,2001-02,Sedan,Lyon,2,1
2001-12-21,2001-02,Marseille,Lens,1,2
2001-12-22,2001-02,Guingamp,Sedan,1,2
2001-12-22,2001-02,Monaco,Rennes,3,1
2001-12-22,2001-02,Nantes,Troyes,1,0
2001-12-22,2001-02,Sochaux,Paris SG,0,2
2002-01-05,2001-02,Bastia,Nantes,0,2
2002-01-05,2001-02,Bordeaux,Rennes,2,1
2002-01-05,2001-02,Guingamp,Lyon,2,4
2002-01-05,2001-02,Lorient,Sochaux,1,1
2002-01-05,2001-02,Montpellier,Lille,2,0
2002-01-05,2001-02,Paris SG,Monaco,1,2
2002-01-11,2001-02,Lille,Lens,0,1
2002-01-12,2001-02,Marseille,Bastia,2,2
2002-01-12,2001-02,Monaco,Lorient,1,0
2002-01-12,2001-02,Nantes,Guingamp,2,0
2002-01-12,2001-02,Rennes,Paris SG,1,2
2002-01-12,2001-02,Sochaux,Montpellier,0,1
2002-01-16,2001-02,Auxerre,Lorient,2,2
2002-01-16,2001-02,Lille,Bordeaux,2,2
2002-01-16,2001-02,Lyon,Bastia,0,0
2002-01-16,2001-02,Montpellier,Monaco,1,1
2002-01-16,2001-02,Troyes,Metz,2,0
2002-01-23,2001-02,Bastia,Metz,1,2
2002-01-23,2001-02,Bordeaux,Sochaux,0,1
2002-01-23,2001-02,Guingamp,Lille,0,0
2002-01-23,2001-02,Lorient,Rennes,2,0
2002-01-23,2001-02,Lyon,Marseille,4,0
2002-01-23,2001-02,Montpellier,Auxerre,0,0
2002-01-23,2001-02,Sedan,Nantes,0,0
2002-01-23,2001-02,Troyes,Monaco,3,0
2002-01-24,2001-02,Lens,Paris SG,1,1
2002-01-26,2001-02,Troyes,Marseille,1,0
2002-01-29,2001-02,Nantes,Lyon,3,0
2002-01-30,2001-02,Auxerre,Bastia,1,0
2002-01-30,2001-02,Marseille,Sedan,2,1
2002-01-30,2001-02,Metz,Guingamp,2,4
2002-01-30,2001-02,Monaco,Bordeaux,3,1
2002-01-30,2001-02,Paris SG,Lorient,5,0
2002-01-30,2001-02,Rennes,Montpellier,2,0
2002-01-30,2001-02,Sochaux,Lens,0,2
2002-02-02,2001-02,Bastia,Lille,1,0
2002-02-02,2001-02,Bordeaux,Lorient,2,1
2002-02-02,2001-02,Guingamp,Auxerre,0,0
2002-02-02,2001-02,Lens,Monaco,1,0
2002-02-02,2001-02,Lyon,Metz,4,1
2002-02-02,2001-02,Montpellier,Paris SG,0,0
2002-02-02,2001-02,Sedan,Sochaux,2,1
2002-02-02,2001-02,Troyes,Rennes,1,1
2002-02-03,2001-02,Nantes,Marseille,3,1
2002-02-06,2001-02,Auxerre,Lens,1,0
2002-02-06,2001-02,Lille,Sedan,1,1
2002-02-06,2001-02,Lorient,Montpellier,1,0
2002-02-06,2001-02,Marseille,Guingamp,2,1
2002-02-06,2001-02,Metz,Nantes,2,0
2002-02-06,2001-02,Monaco,Bastia,1,1
2002-02-06,2001-02,Rennes,Lyon,2,2
2002-02-06,2001-02,Sochaux,Troyes,2,2
2002-02-07,2001-02,Paris SG,Bordeaux,1,0
2002-02-09,2001-02,Lyon,Troyes,3,1
2002-02-09,2001-02,Metz,Montpellier,0,0
2002-02-16,2001-02,Bastia,Sochaux,3,0
2002-02-16,2001-02,Bordeaux,Montpellier,3,1
2002-02-16,2001-02,Guingamp,Rennes,1,1
2002-02-16,2001-02,Lens,Lorient,1,1
2002-02-16,2001-02,Nantes,Lille,0,1
2002-02-16,2001-02,Sedan,Monaco,0,0
2002-02-16,2001-02,Troyes,Auxerre,1,2
2002-02-17,2001-02,Lyon,Paris SG,3,0
2002-02-17,2001-02,Marseille,Metz,1,0
2002-02-23,2001-02,Auxerre,Nantes,2,1
2002-02-23,2001-02,Lorient,Troyes,1,0
2002-02-23,2001-02,Metz,Bordeaux,1,2
2002-02-23,2001-02,Monaco,Guingamp,3,1
2002-02-23,2001-02,Montpellier,Lens,1,2
2002-02-23,2001-02,Paris SG,Sedan,3,0
2002-02-23,2001-02,Rennes,Bastia,2,1
2002-02-24,2001-02,Lille,Marseille,2,0
2002-02-24,2001-02,Sochaux,Lyon,2,1
2002-03-02,2001-02,Lens,Metz,2,2
2002-03-03,2001-02,Lille,Troyes,1,0
2002-03-06,2001-02,Bastia,Paris SG,0,1
2002-03-06,2001-02,Guingamp,Lorient,4,3
2002-03-06,2001-02,Lens,Rennes,2,0
2002-03-06,2001-02,Lyon,Monaco,1,0
2002-03-06,2001-02,Metz,Lille,0,1
2002-03-06,2001-02,Nantes,Sochaux,0,0
2002-03-06,2001-02,Sedan,Bordeaux,1,0
2002-03-06,2001-02,Troyes,Montpellier,2,0
2002-03-10,2001-02,Auxerre,Bordeaux,0,1
2002-03-16,2001-02,Auxerre,Metz,3,2
2002-03-16,2001-02,Lille,Lyon,2,0
2002-03-16,2001-02,Lorient,Bastia,0,0
2002-03-16,2001-02,Monaco,Nantes,1,2
2002-03-16,2001-02,Montpellier,Sedan,0,0
2002-03-16,2001-02,Paris SG,Troyes,3,1
2002-03-16,2001-02,Rennes,Marseille,2,1
2002-03-16,2001-02,Sochaux,Guingamp,1,0
2002-03-17,2001-02,Bordeaux,Lens,2,1
2002-03-23,2001-02,Bastia,Montpellier,3,0
2002-03-23,2001-02,Guingamp,Paris SG,0,1
2002-03-23,2001-02,Lille,Auxerre,2,3
2002-03-23,2001-02,Lyon,Lorient,2,0
2002-03-23,2001-02,Metz,Sochaux,2,0
2002-03-23,2001-02,Nantes,Rennes,3,1
2002-03-23,2001-02,Sedan,Lens,1,1
2002-03-23,2001-02,Troyes,Bordeaux,2,0
2002-03-24,2001-02,Marseille,Monaco,1,1
2002-04-01,2001-02,Marseille,Auxerre,3,0
2002-04-06,2001-02,Bordeaux,Bastia,2,1
2002-04-06,2001-02,Lens,Troyes,0,0
2002-04-06,2001-02,Lorient,Sedan,1,1
2002-04-06,2001-02,Monaco,Metz,2,2
2002-04-06,2001-02,Montpellier,Guingamp,2,1
2002-04-06,2001-02,Paris SG,Nantes,1,1
2002-04-06,2001-02,Rennes,Lille,4,0
2002-04-06,2001-02,Sochaux,Marseille,3,0
2002-04-07,2001-02,Auxerre,Lyon,0,1
2002-04-09,2001-02,Metz,Sedan,2,3
2002-04-12,2001-02,Marseille,Paris SG,1,0
2002-04-13,2001-02,Auxerre,Sochaux,2,0
2002-04-13,2001-02,Bastia,Lens,3,1
2002-04-13,2001-02,Guingamp,Bordeaux,2,1
2002-04-13,2001-02,Lille,Monaco,1,1
2002-04-13,2001-02,Lyon,Montpellier,0,0
2002-04-13,2001-02,Metz,Rennes,3,1
2002-04-13,2001-02,Nantes,Lorient,2,0
2002-04-13,2001-02,Sedan,Troyes,0,0
2002-04-21,2001-02,Sedan,Auxerre,3,3
2002-04-27,2001-02,Bordeaux,Lyon,0,1
2002-04-27,2001-02,Lens,Guingamp,4,1
2002-04-27,2001-02,Lorient,Marseille,2,2
2002-04-27,2001-02,Monaco,Auxerre,1,1
2002-04-27,2001-02,Montpellier,Nantes,3,0
2002-04-27,2001-02,Paris SG,Metz,2,0
2002-04-27,2001-02,Rennes,Sedan,1,0
2002-04-27,2001-02,Sochaux,Lille,0,0
2002-04-27,2001-02,Troyes,Bastia,3,0
2002-05-04,2001-02,Auxerre,Rennes,2,3
2002-05-04,2001-02,Guingamp,Troyes,1,0
2002-05-04,2001-02,Lille,Paris SG,1,0
2002-05-04,2001-02,Lyon,Lens,3,1
2002-05-04,2001-02,Marseille,Montpellier,1,0
2002-05-04,2001-02,Metz,Lorient,1,1
2002-05-04,2001-02,Nantes,Bordeaux,2,1
2002-05-04,2001-02,Sedan,Bastia,0,2
2002-05-04,2001-02,Sochaux,Monaco,3,0
2002-08-02,2002-03,Guingamp,Lyon,3,3
2002-08-03,2002-03,Bastia,Lens,1,1
2002-08-03,2002-03,Lille,Bordeaux,0,3
2002-08-03,2002-03,Marseille,Nantes,0,2
2002-08-03,2002-03,Montpellier,Rennes,1,0
2002-08-03,2002-03,Nice,Le Havre,1,2
2002-08-03,2002-03,Paris SG,Auxerre,1,0
2002-08-03,2002-03,Sedan,Sochaux,0,0
2002-08-03,2002-03,Strasbourg,Ajaccio,1,1
2002-08-03,2002-03,Troyes,Monaco,0,4
2002-08-08,2002-03,Auxerre,Montpellier,2,0
2002-08-09,2002-03,Bordeaux,Paris SG,0,0
2002-08-10,2002-03,Ajaccio,Guingamp,0,2
2002-08-10,2002-03,Le Havre,Lille,0,0
2002-08-10,2002-03,Lens,Sochaux,1,1
2002-08-10,2002-03,Lyon,Sedan,6,1
2002-08-10,2002-03,Monaco,Marseille,0,1
2002-08-10,2002-03,Nantes,Bastia,1,0
2002-08-10,2002-03,Nice,Strasbourg,4,0
2002-08-10,2002-03,Rennes,Troyes,0,0
2002-08-16,2002-03,Marseille,Lyon,1,1
2002-08-17,2002-03,Bastia,Monaco,1,0
2002-08-17,2002-03,Guingamp,Rennes,3,0
2002-08-17,2002-03,Lille,Nice,0,3
2002-08-17,2002-03,Montpellier,Bordeaux,0,1
2002-08-17,2002-03,Paris SG,Ajaccio,2,2
2002-08-17,2002-03,Sedan,Lens,0,1
2002-08-17,2002-03,Sochaux,Nantes,4,2
2002-08-17,2002-03,Strasbourg,Le Havre,1,1
2002-08-17,2002-03,Troyes,Auxerre,1,2
2002-08-23,2002-03,Lille,Troyes,0,0
2002-08-24,2002-03,Ajaccio,Sedan,1,0
2002-08-24,2002-03,Auxerre,Guingamp,2,1
2002-08-24,2002-03,Bordeaux,Strasbourg,1,2
2002-08-24,2002-03,Lyon,Bastia,4,1
2002-08-24,2002-03,Monaco,Sochaux,1,0
2002-08-24,2002-03,Nantes,Lens,2,2
2002-08-24,2002-03,Nice,Montpellier,2,1
2002-08-24,2002-03,Rennes,Marseille,1,3
2002-08-25,2002-03,Le Havre,Paris SG,0,1
2002-08-31,2002-03,Bastia,Rennes,3,1
2002-08-31,2002-03,Guingamp,Bordeaux,0,0
2002-08-31,2002-03,Lens,Monaco,1,0
2002-08-31,2002-03,Montpellier,Le Havre,0,0
2002-08-31,2002-03,Paris SG,Nice,1,1
2002-08-31,2002-03,Sedan,Nantes,1,0
2002-08-31,2002-03,Sochaux,Lyon,2,1
2002-08-31,2002-03,Strasbourg,Lille,2,2
2002-08-31,2002-03,Troyes,Ajaccio,1,0
2002-09-01,2002-03,Marseille,Auxerre,0,0
2002-09-10,2002-03,Lyon,Lens,1,0
2002-09-11,2002-03,Ajaccio,Montpellier,0,0
2002-09-11,2002-03,Auxerre,Bastia,1,0
2002-09-11,2002-03,Bordeaux,Troyes,1,0
2002-09-11,2002-03,Le Havre,Guingamp,1,2
2002-09-11,2002-03,Lille,Paris SG,2,1
2002-09-11,2002-03,Monaco,Nantes,2,1
2002-09-11,2002-03,Nice,Marseille,2,0
2002-09-11,2002-03,Rennes,Sochaux,2,2
2002-09-11,2002-03,Strasbourg,Sedan,1,1
2002-09-14,2002-03,Guingamp,Nice,0,0
2002-09-14,2002-03,Lens,Rennes,1,0
2002-09-14,2002-03,Marseille,Bordeaux,2,1
2002-09-14,2002-03,Montpellier,Lille,1,0
2002-09-14,2002-03,Nantes,Lyon,1,0
2002-09-14,2002-03,Paris SG,Strasbourg,3,0
2002-09-14,2002-03,Sedan,Monaco,2,2
2002-09-14,2002-03,Sochaux,Auxerre,1,1
2002-09-14,2002-03,Troyes,Le Havre,1,1
2002-09-15,2002-03,Bastia,Ajaccio,1,2
2002-09-21,2002-03,Ajaccio,Sochaux,0,1
2002-09-21,2002-03,Bordeaux,Lens,1,0
2002-09-21,2002-03,Le Havre,Marseille,1,3
2002-09-21,2002-03,Lille,Guingamp,2,1
2002-09-21,2002-03,Lyon,Monaco,1,3
2002-09-21,2002-03,Nice,Troyes,1,0
2002-09-21,2002-03,Rennes,Nantes,1,0
2002-09-21,2002-03,Strasbourg,Montpellier,3,2
2002-09-22,2002-03,Paris SG,Bastia,1,1
2002-09-27,2002-03,Marseille,Ajaccio,3,1
2002-09-28,2002-03,Bastia,Bordeaux,2,1
2002-09-28,2002-03,Guingamp,Strasbourg,2,3
2002-09-28,2002-03,Lens,Lille,0,0
2002-09-28,2002-03,Monaco,Rennes,2,1
2002-09-28,2002-03,Montpellier,Paris SG,1,1
2002-09-28,2002-03,Nantes,Auxerre,1,4
2002-09-28,2002-03,Sedan,Le Havre,4,0
2002-09-28,2002-03,Sochaux,Nice,1,0
2002-09-28,2002-03,Troyes,Lyon,1,1
2002-10-05,2002-03,Ajaccio,Nantes,1,0
2002-10-05,2002-03,Le Havre,Sochaux,1,0
2002-10-05,2002-03,Lille,Marseille,3,0
2002-10-05,2002-03,Montpellier,Lens,0,2
2002-10-05,2002-03,Nice,Bastia,2,0
2002-10-05,2002-03,Rennes,Lyon,0,1
2002-10-05,2002-03,Strasbourg,Troyes,2,1
2002-10-06,2002-03,Auxerre,Monaco,1,1
2002-10-06,2002-03,Bordeaux,Sedan,2,2
2002-10-06,2002-03,Paris SG,Guingamp,5,0
2002-10-19,2002-03,Bastia,Le Havre,3,1
2002-10-19,2002-03,Guingamp,Montpellier,3,1
2002-10-19,2002-03,Lens,Ajaccio,1,1
2002-10-19,2002-03,Lyon,Auxerre,3,0
2002-10-19,2002-03,Monaco,Lille,1,1
2002-10-19,2002-03,Nantes,Nice,0,0
2002-10-19,2002-03,Sedan,Rennes,1,3
2002-10-19,2002-03,Sochaux,Bordeaux,2,0
2002-10-19,2002-03,Troyes,Paris SG,1,2
2002-10-20,2002-03,Marseille,Strasbourg,1,0
2002-10-25,2002-03,Bordeaux,Monaco,2,2
2002-10-26,2002-03,Ajaccio,Lyon,0,1
2002-10-26,2002-03,Auxerre,Rennes,1,0
2002-10-26,2002-03,Guingamp,Sedan,0,1
2002-10-26,2002-03,Le Havre,Nantes,1,1
2002-10-26,2002-03,Lille,Sochaux,1,0
2002-10-26,2002-03,Montpellier,Troyes,2,2
2002-10-26,2002-03,Nice,Lens,0,0
2002-10-26,2002-03,Paris SG,Marseille,3,0
2002-10-26,2002-03,Strasbourg,Bastia,2,0
2002-11-02,2002-03,Bastia,Lille,1,0
2002-11-02,2002-03,Lens,Auxerre,3,1
2002-11-02,2002-03,Lyon,Nice,2,2
2002-11-02,2002-03,Marseille,Montpellier,2,0
2002-11-02,2002-03,Monaco,Le Havre,1,1
2002-11-02,2002-03,Rennes,Ajaccio,0,0
2002-11-02,2002-03,Sochaux,Strasbourg,2,0
2002-11-02,2002-03,Troyes,Guingamp,0,2
2002-11-03,2002-03,Nantes,Bordeaux,0,0
2002-11-03,2002-03,Sedan,Paris SG,3,1
2002-11-07,2002-03,Ajaccio,Auxerre,1,0
2002-11-07,2002-03,Le Havre,Lyon,1,2
2002-11-08,2002-03,Nice,Monaco,1,0
2002-11-09,2002-03,Bordeaux,Rennes,2,0
2002-11-09,2002-03,Guingamp,Marseille,0,0
2002-11-09,2002-03,Lille,Nantes,0,1
2002-11-09,2002-03,Montpellier,Sedan,2,0
2002-11-09,2002-03,Paris SG,Sochaux,1,1
2002-11-09,2002-03,Strasbourg,Lens,2,0
2002-11-09,2002-03,Troyes,Bastia,3,0
2002-11-14,2002-03,Monaco,Ajaccio,3,2
2002-11-16,2002-03,Auxerre,Nice,0,2
2002-11-16,2002-03,Bastia,Guingamp,0,2
2002-11-16,2002-03,Lyon,Bordeaux,4,2
2002-11-16,2002-03,Marseille,Troyes,0,0
2002-11-16,2002-03,Nantes,Strasbourg,4,1
2002-11-16,2002-03,Rennes,Le Havre,0,0
2002-11-16,2002-03,Sedan,Lille,0,1
2002-11-16,2002-03,Sochaux,Montpellier,0,0
2002-11-17,2002-03,Lens,Paris SG,3,2
2002-11-22,2002-03,Paris SG,Nantes,0,1
2002-11-23,2002-03,Bordeaux,Ajaccio,1,0
2002-11-23,2002-03,Guingamp,Sochaux,2,0
2002-11-23,2002-03,Le Havre,Auxerre,0,1
2002-11-23,2002-03,Lille,Lyon,2,1
2002-11-23,2002-03,Marseille,Lens,1,0
2002-11-23,2002-03,Montpellier,Bastia,2,2
2002-11-23,2002-03,Nice,Rennes,0,0
2002-11-23,2002-03,Troyes,Sedan,2,0
2002-11-24,2002-03,Strasbourg,Monaco,1,0
2002-11-30,2002-03,Ajaccio,Le Havre,1,2
2002-11-30,2002-03,Bastia,Marseille,2,0
2002-11-30,2002-03,Monaco,Paris SG,3,1
2002-11-30,2002-03,Nantes,Montpellier,3,1
2002-11-30,2002-03,Rennes,Lille,5,1
2002-11-30,2002-03,Sedan,Nice,3,0
2002-11-30,2002-03,Sochaux,Troyes,1,0
2002-12-01,2002-03,Auxerre,Bordeaux,1,0
2002-12-01,2002-03,Lens,Guingamp,1,3
2002-12-01,2002-03,Lyon,Strasbourg,2,1
2002-12-03,2002-03,Nice,Ajaccio,3,0
2002-12-04,2002-03,Bastia,Sedan,0,1
2002-12-04,2002-03,Guingamp,Nantes,2,0
