date,season,home_team,away_team,elo_diff,ppg5_diff,gd10_diff,morale_diff,att_vs_def,def_vs_att,streak_diff,h2h_rate,h2h_gd,home_goals,away_goals,outcome
1993-09-19,1993-94,Osasuna,Sociedad,67.68234200910956,0.0,0.0,0.0385963000146152,-0.39501249919425874,0.3453502204320218,0,0.5,0.0,0,2,0
1993-09-26,1993-94,Vallecano,Ath Bilbao,56.76433858755695,-0.5,-1.0,0.06206641214085501,0.40600352575949317,-0.1782485248658643,-1,0.5,0.0,1,2,0
1993-09-26,1993-94,Valencia,Tenerife,105.31509023442459,0.5,0.6666666666666666,0.17224237835953696,0.2165690542146863,-0.521921979920668,2,0.5,0.0,3,2,2
1993-09-26,1993-94,Sp Gijon,Ath Madrid,56.668360790587485,-0.5,-0.6666666666666666,-0.06873403777450776,-0.30458295122949064,-0.5651287302824375,-2,0.5,0.0,1,1,1
1993-09-26,1993-94,Sociedad,Valladolid,70.10729884506804,0.0,-0.6666666666666666,0.07357298307617481,0.004320032793900586,-0.11165716922221014,0,0.5,0.0,1,0,2
1993-09-26,1993-94,Sevilla,La Coruna,47.234026287794904,-0.5,-1.6666666666666667,-0.1474413512226487,0.6368719113960775,-0.2987761234485362,0,0.5,0.0,0,0,1
1993-09-26,1993-94,Real Madrid,Oviedo,98.96646114649707,0.5,0.33333333333333326,0.06940545730336531,-0.04194143543399109,0.9310625064946146,0,0.5,0.0,0,1,0
1993-09-26,1993-94,Celta,Santander,46.56806270422203,-1.0,-0.6666666666666666,-0.12143537842372362,0.2929196543725935,0.3366613639672029,0,0.5,0.0,0,0,1
1993-09-26,1993-94,Barcelona,Zaragoza,114.891908291233,1.0,1.3333333333333333,0.20468091319192772,-0.30888427046138833,-0.5060699881329791,1,0.5,0.0,4,1,2
1993-09-26,1993-94,Albacete,Osasuna,104.5354329087927,0.5,0.6666666666666667,0.1947796958711704,-0.584106254265909,0.3345520144097054,2,0.5,0.0,2,1,2
1993-09-26,1993-94,Logrones,Lerida,75.60702177703092,0.0,-0.33333333333333326,0.05820324319578202,-0.4957259033800143,0.3902082110833933,0,0.5,0.0,2,1,2
1993-10-03,1993-94,Santander,Sp Gijon,73.55365567007743,0.0,0.25,-0.049769975944537845,-0.15990999792853067,-0.2457030483726772,-1,0.5,0.0,2,0,2
1993-10-03,1993-94,Vallecano,Logrones,106.60431236133104,0.75,0.75,0.04607035923393142,0.10521375015838408,0.41975146956769627,-1,0.5,0.0,3,1,2
1993-10-03,1993-94,Valladolid,Albacete,70.1755962490895,-0.375,0.5,-0.18267887285652165,-0.06576329647428958,0.0986092842152646,-3,0.5,0.0,1,0,2
1993-10-03,1993-94,Oviedo,Sevilla,30.833108945587355,-0.75,-1.0,-0.005683770306864316,-0.20865225273240462,-0.041044181179514805,-3,0.5,0.0,0,2,0
1993-10-03,1993-94,Tenerife,Celta,88.55835891141783,0.375,0.5,0.05505515589815723,0.49746947485160153,0.48067276529917335,-1,0.5,0.0,0,0,1
1993-10-03,1993-94,Lerida,Valencia,-51.33499793457554,-2.625,-2.25,-0.6352167070574457,-0.2547099774563921,-0.33365228897517873,-4,0.5,0.0,1,1,1
1993-10-03,1993-94,La Coruna,Sociedad,99.42380423514419,0.375,1.5,-0.009579072286241497,0.2218691035950051,-0.599274821251789,1,0.5,0.0,0,1,0
1993-10-03,1993-94,Osasuna,Barcelona,-29.137335641910795,-1.875,-3.0,-0.4455233995587199,0.19813601363593392,0.17493973467281432,-4,0.5,0.0,2,3,0
1993-10-03,1993-94,Ath Madrid,Real Madrid,142.23279131752383,1.5,1.5,0.4665574234238778,-0.21144973712870718,0.15210567238013928,4,0.5,0.0,0,0,1
1993-10-03,1993-94,Ath Bilbao,Zaragoza,163.6254457428995,1.875,2.25,0.44120899350473053,-0.23542119153453478,-0.2304393600900867,4,0.5,0.0,2,1,2
1993-10-06,1993-94,Zaragoza,Osasuna,103.7663717864184,0.30000000000000004,0.3999999999999999,0.12188644126735865,-0.6227459520072989,0.5915168726494027,0,0.5,0.0,2,1,2
1993-10-06,1993-94,Valencia,Vallecano,114.3070896506706,0.6000000000000005,0.6,0.09150354782609273,0.29543357028680783,-0.43123515272326607,4,0.5,0.0,3,1,2
1993-10-06,1993-94,Sp Gijon,Tenerife,67.87129596219279,0.0,-0.6000000000000001,0.0024997022511108052,-0.4113587096717204,-0.24135471985917745,-1,0.5,0.0,1,2,0
1993-10-06,1993-94,Sociedad,Oviedo,157.70369683379226,1.1999999999999997,1.2,0.46637228670821385,-0.04638422483058857,0.20463142595835704,4,0.5,0.0,2,2,1
1993-10-06,1993-94,Sevilla,Ath Madrid,85.9468124924706,0.0,0.19999999999999996,0.13309957380203347,0.21844779843023154,-0.3257554366870091,0,0.5,0.0,2,1,2
1993-10-06,1993-94,Real Madrid,Santander,6.049640994214542,-1.1999999999999997,-1.4,-0.28463871839726745,0.2929366864546702,0.4324911946184318,-1,0.5,0.0,2,1,2
1993-10-06,1993-94,Logrones,Ath Bilbao,-41.42751974289581,-2.1,-2.2,-0.43536659534536726,-0.07478430853368478,-0.06273428395626324,-5,0.5,0.0,4,2,2
1993-10-06,1993-94,Celta,Lerida,122.58817369126245,0.9000000000000001,0.6000000000000001,0.18891270964600093,-0.4496465713126273,0.029291330098457413,1,0.5,0.0,1,0,2
1993-10-06,1993-94,Barcelona,Valladolid,120.41270617957002,0.9000000000000004,1.2,0.21298537357134342,0.6174412363837156,-0.18225083520174556,4,0.5,0.0,3,0,2
1993-10-06,1993-94,Albacete,La Coruna,29.263348822893477,-0.5999999999999996,-1.6,0.0020207399976925056,0.27822556640556273,0.0968866749460291,0,0.5,0.0,0,0,1
1993-10-17,1993-94,Valladolid,Zaragoza,96.05953769215148,0.2999999999999998,0.3333333333333333,-0.030160423535198072,-0.6503515800278237,0.011061490584824085,-1,0.5,0.0,0,0,1
1993-10-17,1993-94,Tenerife,Real Madrid,110.86935640226784,0.6000000000000001,0.8333333333333333,0.08723687693114587,0.08818138593802449,0.12793747051542304,0,0.5,0.0,0,0,1
1993-10-17,1993-94,Santander,Sevilla,32.066525026837326,-0.5999999999999996,-0.3333333333333333,-0.3020882703063493,0.06093525903241892,-0.5423495968440917,-6,0.5,0.0,1,0,2
1993-10-17,1993-94,Oviedo,Albacete,49.99768329984795,-0.2999999999999998,-0.33333333333333337,0.02169492898905335,-0.10349869492173269,0.5327723037460756,0,0.5,0.0,1,1,1
1993-10-17,1993-94,Vallecano,Celta,73.99196752020976,0.2999999999999998,0.0,-0.11736270993805989,0.690014372402885,0.6448008355703558,-3,0.5,0.0,1,1,1
1993-10-17,1993-94,Lerida,Sp Gijon,22.97639829277705,-0.5999999999999999,-0.33333333333333337,-0.02879972713860679,-0.4718931038899751,0.381150981674911,0,0.5,0.0,1,1,1
1993-10-17,1993-94,La Coruna,Barcelona,25.965272883652915,-0.6000000000000005,-0.8333333333333334,-0.3165385626904819,0.12224149077087343,-1.276900491966281,-5,0.5,0.0,1,0,2
1993-10-17,1993-94,Ath Madrid,Sociedad,50.628310560115324,-0.9000000000000004,0.0,-0.23812433001701802,0.09781199991693379,-0.12265344422165425,-5,0.5,0.0,1,2,0
1993-10-17,1993-94,Ath Bilbao,Osasuna,202.9331703763712,1.7999999999999996,2.0,0.3580148253804103,-0.24654379671635795,0.3394904613141121,0,0.5,0.0,1,2,0
1993-10-17,1993-94,Logrones,Valencia,-25.238467166843975,-1.2000000000000002,-1.6666666666666667,-0.16869598932116825,0.3028074717218141,-0.24081811969292688,-5,0.5,0.0,2,0,2
1993-10-24,1993-94,Valencia,Ath Bilbao,106.08754527838391,0.5999999999999996,0.28571428571428575,0.2076469576038892,-0.04560470412556139,-0.2624001346318279,0,0.5,0.0,1,0,2
1993-10-24,1993-94,Sp Gijon,Vallecano,48.814692958302885,-0.2999999999999998,-0.42857142857142855,-0.08771095121755698,-0.5490382382944226,-0.1927129140000874,0,0.5,0.0,2,0,2
1993-10-24,1993-94,Sociedad,Santander,97.71366099313991,1.2000000000000002,-0.14285714285714285,0.18935403918735988,0.6839792011975907,0.10506422127433179,5,0.5,0.0,2,0,2
1993-10-24,1993-94,Sevilla,Tenerife,93.45489758762574,0.0,0.14285714285714285,-0.006364815080579039,0.142599969034916,-0.29558100705388923,-3,0.5,0.0,4,0,2
1993-10-24,1993-94,Zaragoza,La Coruna,0.7733027190790835,-0.5999999999999996,-1.4285714285714284,-0.10003703940039686,0.6011264945464087,0.42035170539831657,0,0.5,0.0,0,1,0
1993-10-24,1993-94,Osasuna,Valladolid,20.662050315095257,-0.6000000000000001,-0.7142857142857143,0.0815981186432631,0.1636211533659362,0.8749543424006169,0,0.5,0.0,2,0,2
1993-10-24,1993-94,Celta,Logrones,75.88866850425893,-0.2999999999999998,0.14285714285714285,-0.11730125620139302,-0.4417810798161549,-0.6889951114647921,2,0.5,0.0,2,0,2
1993-10-24,1993-94,Barcelona,Oviedo,170.21498900094457,0.8999999999999995,2.0,0.10567351907316526,0.2779551599924519,-0.0898584326576376,-2,0.5,0.0,1,0,2
1993-10-24,1993-94,Albacete,Ath Madrid,58.9830328147948,0.2999999999999998,-0.42857142857142855,0.20539293429173536,-0.4505740904124793,-0.14734677890012704,2,0.5,0.0,2,2,1
1993-10-24,1993-94,Real Madrid,Lerida,130.42546282684066,0.6000000000000001,0.28571428571428575,0.26458875035046503,-0.2891930831259104,0.35329582429522277,2,0.5,0.0,5,0,2
1993-10-31,1993-94,Vallecano,Real Madrid,51.14380977304586,-0.8999999999999999,-0.5,-0.3210926038998737,0.2202689092946417,0.06061382580121033,-4,0.5,0.0,0,2,0
1993-10-31,1993-94,Valencia,Celta,115.77662990966905,0.0,0.5,-0.0726330688018159,0.7397334187905682,0.01978165422942002,-4,0.5,0.0,3,0,2
1993-10-31,1993-94,Tenerife,Sociedad,-0.4561818101183235,-1.5,-0.75,-0.390231932889557,0.10733945978831838,-0.058504469917514346,-7,0.5,0.0,2,1,2
1993-10-31,1993-94,Santander,Albacete,105.88458108632767,0.0,0.5,-0.0029241652921942612,-0.3440108980200076,-0.1188463295614064,-3,0.5,0.0,1,1,1
1993-10-31,1993-94,Oviedo,Zaragoza,67.43664356442719,0.30000000000000027,-0.125,0.02527993763133793,-0.523623086796107,0.313390221538136,0,0.5,0.0,2,1,2
1993-10-31,1993-94,Logrones,Sp Gijon,58.9701626701285,0.5999999999999996,-0.25,-0.001735062342907337,0.25097283339884635,0.3769977655763739,-2,0.5,0.0,1,2,0
1993-10-31,1993-94,La Coruna,Osasuna,173.1276337442173,0.5999999999999996,1.5,0.09355530780769941,-0.490205584907764,-0.9458395955701002,1,0.5,0.0,3,1,2
1993-10-31,1993-94,Ath Madrid,Barcelona,4.102214132952895,-1.5000000000000004,-1.25,-0.25501800890264253,0.5786730849647657,-0.08054265647878767,0,0.5,0.0,4,3,2
1993-10-31,1993-94,Ath Bilbao,Valladolid,107.75597699078708,0.30000000000000027,0.75,-0.05231714946646013,0.030584429442757965,0.7490512547723222,0,0.5,0.0,3,0,2
1993-10-31,1993-94,Lerida,Sevilla,-77.71914532430196,-1.4999999999999996,-2.125,-0.36546866626740315,-0.11276864599535619,0.18293972212035592,-1,0.5,0.0,0,3,0
1993-11-07,1993-94,Sociedad,Lerida,235.8991519582935,1.4999999999999996,1.7777777777777777,0.3440696565699124,-0.4981083080515387,0.5129123271489215,0,0.5,0.0,1,3,0
1993-11-07,1993-94,Zaragoza,Ath Madrid,-2.6552150694274133,-0.30000000000000027,-0.7777777777777777,-0.2750660431547041,-0.6813833727773286,-0.3023969939439386,-2,0.5,0.0,2,1,2
1993-11-07,1993-94,Valladolid,La Coruna,-45.27535127681176,-1.1999999999999997,-1.7777777777777777,-0.4887951529151706,0.1016866166571907,0.2527394072414455,-4,0.5,0.0,0,0,1
1993-11-07,1993-94,Sp Gijon,Valencia,8.002111460544484,-0.5999999999999996,-1.0,0.018119819599510645,0.2678683436550393,-0.63762686525432,1,0.5,0.0,2,0,2
1993-11-07,1993-94,Sevilla,Vallecano,191.008319051522,1.5000000000000004,1.5555555555555556,0.5051887573425873,0.17156005167021315,-0.34663145685769114,2,0.5,0.0,3,1,2
1993-11-07,1993-94,Barcelona,Santander,108.618321021263,0.2999999999999998,0.8888888888888888,0.011349841449409051,0.8066682620604052,0.3429900333336794,-1,0.5,0.0,2,1,2
1993-11-07,1993-94,Osasuna,Oviedo,55.59884118849368,0.0,-0.2222222222222222,-0.025827539055786067,0.10439328820993565,0.6943681752980078,-1,0.5,0.0,2,0,2
1993-11-07,1993-94,Celta,Ath Bilbao,53.26047344203471,0.5999999999999996,-0.6666666666666667,0.0936878606745097,-0.36897444929736034,-0.504727824484345,-1,0.5,0.0,1,1,1
1993-11-07,1993-94,Real Madrid,Logrones,136.7888904337135,1.2000000000000002,0.8888888888888888,0.4354103146024013,0.021658988751272146,-0.41382736954136723,5,0.5,0.0,2,1,2
1993-11-07,1993-94,Albacete,Tenerife,40.39131028687552,-0.5999999999999996,-0.2222222222222222,-0.07587024415686068,-0.3580371651780778,-0.04640160034727381,3,0.5,0.0,2,3,0
1993-11-10,1993-94,Vallecano,Sociedad,-1.0638705693718293,-1.2,-0.7,-0.08792937930902556,-0.3875591264053351,0.39449994058787863,0,0.5,0.0,4,1,2
1993-11-10,1993-94,Valencia,Real Madrid,92.70219046438069,-0.9000000000000004,0.19999999999999996,-0.3116787212228238,0.5571888027194204,-0.520742777503477,-6,0.5,0.0,0,3,0
1993-11-10,1993-94,Tenerife,Barcelona,46.10590266428562,0.2999999999999998,-1.0,0.1714705108212674,0.27681238827391375,-0.28240805055749996,1,0.5,0.0,2,3,0
1993-11-10,1993-94,Santander,Zaragoza,115.60650467437017,-0.6000000000000001,0.5,-0.15368279125860065,-0.480391705940428,-0.040184710498177845,-1,0.5,0.0,2,0,2
1993-11-10,1993-94,Oviedo,Valladolid,62.9646419307046,0.6000000000000001,0.0,0.055521717365946785,-0.4568005516340503,0.8244361279254416,-1,0.5,0.0,1,0,2
1993-11-10,1993-94,Lerida,Albacete,30.535135606973427,-0.30000000000000027,-0.7000000000000001,0.19918615561785144,-0.4660062313672564,0.6146658044603475,1,0.5,0.0,0,1,0
1993-11-10,1993-94,Celta,Sp Gijon,37.81159160606603,-0.2999999999999998,-0.30000000000000004,-0.28895686300687473,0.018581572250795264,-0.3119294278661595,-3,0.5,0.0,0,2,0
1993-11-10,1993-94,Ath Madrid,Osasuna,105.53117734118223,-0.8999999999999999,0.5,-0.2488505033662563,0.21900828409901485,0.28609560882394725,-1,0.5,0.0,3,0,2
1993-11-10,1993-94,Ath Bilbao,La Coruna,26.678385923158658,-1.5000000000000004,-0.4,-0.17865881941181916,0.9983549236099459,0.15221083318554318,-3,0.5,0.0,3,1,2
1993-11-10,1993-94,Logrones,Sevilla,-63.91008673327315,-1.2000000000000002,-1.7,-0.4291576850175286,0.4839248047934316,-0.3469649796784433,-3,0.5,0.0,1,1,1
1993-11-21,1993-94,Sociedad,Logrones,115.23896912454757,0.30000000000000027,0.5,-0.1682535690129331,-0.16957682888273484,0.6303175906100913,-1,0.5,0.0,2,2,1
1993-11-21,1993-94,Zaragoza,Tenerife,-1.0237736116030192,-0.6000000000000001,-0.39999999999999997,-0.09648235199692877,-0.7330471119904391,-0.09967450554146051,0,0.5,0.0,6,2,2
1993-11-21,1993-94,Valladolid,Ath Madrid,-2.132901357802666,-0.8999999999999999,-0.8999999999999999,-0.25759235012747306,-0.9891106231925793,-0.560635771377824,-1,0.5,0.0,1,1,1
1993-11-21,1993-94,Sp Gijon,Ath Bilbao,88.29000350703154,1.2000000000000002,-0.10000000000000003,0.243990354606466,0.23472332191612022,-0.9432474809988981,2,0.5,0.0,0,1,0
1993-11-21,1993-94,Sevilla,Valencia,129.50366365294735,0.8999999999999995,1.0,0.3357049481998426,0.45451750194010176,-0.4291330587182869,4,0.5,0.0,0,1,0
1993-11-21,1993-94,Real Madrid,Celta,161.82257254930846,1.5,0.8,0.5617617522140638,0.6718040051977645,-0.028719408578437133,7,0.5,0.0,2,1,2
1993-11-21,1993-94,Osasuna,Santander,4.316147483358009,0.2999999999999998,-0.6,-0.0026916354344250493,0.29905671254575805,0.5980520639431652,-1,0.5,0.0,0,0,1
1993-11-21,1993-94,La Coruna,Oviedo,162.44508147159104,0.5999999999999996,1.0,-0.08818175807860326,-0.08493027273984821,-0.03736348354155106,-1,0.5,0.0,4,0,2
1993-11-21,1993-94,Barcelona,Lerida,246.3306608208361,0.8999999999999999,1.9000000000000001,0.344959749054354,0.28174596371424365,0.4874824730941364,2,0.5,0.0,0,1,0
1993-11-21,1993-94,Albacete,Vallecano,83.88086641896734,0.6000000000000001,0.2,0.10029474536996491,-0.5075009103259933,-0.269577977532945,0,0.5,0.0,1,1,1
1993-11-28,1993-94,Vallecano,Barcelona,-6.28632356014532,-0.8999999999999999,-1.0,0.09616335420418101,0.13468563749861784,-0.11660883669116862,2,0.5,0.0,2,4,0
1993-11-28,1993-94,Valencia,Sociedad,129.69540346607255,0.8999999999999999,0.1,0.3063352206451986,-0.6817248840113213,-0.26893742802799236,0,0.5,0.0,0,0,1
1993-11-28,1993-94,Tenerife,Osasuna,114.55419142507503,-0.2999999999999998,0.0,-0.14644594286884977,0.22585128809238864,1.3351635700331939,-1,0.5,0.0,1,0,2
1993-11-28,1993-94,Sp Gijon,Real Madrid,32.174010342811016,-0.5999999999999996,-0.4,-0.2909823594435517,0.4113864159580436,-1.0407756462467566,-8,0.5,0.0,2,1,2
1993-11-28,1993-94,Santander,Valladolid,146.68898117396748,0.6000000000000001,0.9,0.15697225001706472,-0.3174106176249132,0.22753928597631912,1,0.5,0.0,5,1,2
1993-11-28,1993-94,Logrones,Albacete,47.640789435214174,-0.8999999999999999,-0.3,-0.03645474474577828,0.13734532753778184,0.44311151656524217,0,0.5,0.0,2,2,1
1993-11-28,1993-94,Lerida,Zaragoza,36.00688909729479,0.0,-0.7,0.07081564816767236,-0.7040201489543934,-0.25452477130452333,0,0.5,0.0,0,1,0
1993-11-28,1993-94,Celta,Sevilla,-22.466774241925123,-1.1999999999999997,-1.4,-0.09209162121009734,0.010149066716424904,-0.265088431295188,0,0.5,0.0,2,1,2
1993-11-28,1993-94,Ath Madrid,La Coruna,22.157949686369648,-0.2999999999999998,-0.7,-0.04300501905371849,0.9934700381519608,-0.0778362903460541,1,0.5,0.0,0,1,0
1993-11-28,1993-94,Ath Bilbao,Oviedo,191.73437993365224,0.8999999999999995,1.1,0.31652119788489363,0.0717157523289953,0.2870891625225076,4,0.5,0.0,1,1,1
1993-12-05,1993-94,Valladolid,Tenerife,-4.541980768891335,-1.1999999999999997,-0.7000000000000001,-0.19588341339356108,-1.3889945997117432,0.23134813560569945,-1,0.5,0.0,2,0,2
1993-12-05,1993-94,Sociedad,Celta,82.74285107891478,-0.2999999999999998,0.1,-0.13578043488648064,-0.016348981671484797,0.5823537588928014,1,0.5,0.0,2,1,2
1993-12-05,1993-94,Sevilla,Sp Gijon,63.93699217242579,-0.9000000000000004,0.5,-0.42164502285856426,0.6195037442150915,-0.3477524744408993,-1,0.5,0.0,1,2,0
1993-12-05,1993-94,Real Madrid,Ath Bilbao,75.47948567918388,0.0,0.7000000000000001,0.00013526390840047642,0.6984881670240242,-0.5506611552682357,-5,0.5,0.0,2,1,2
1993-12-05,1993-94,Zaragoza,Vallecano,105.75609457883252,0.8999999999999999,0.5,0.364970625360834,-0.30106368794582505,-0.19794661636113076,2,0.5,0.0,4,1,2
1993-12-05,1993-94,Osasuna,Lerida,93.25727624801198,-0.30000000000000027,0.5,-0.04717173713406471,-0.49809169157531696,0.6141131869036661,0,0.5,0.0,1,0,2
1993-12-05,1993-94,La Coruna,Santander,123.4847196679475,0.2999999999999998,0.09999999999999998,0.11452536450908883,0.5796756838004743,-0.8548923750559847,-1,0.5,0.0,1,0,2
1993-12-05,1993-94,Barcelona,Logrones,189.47069430977194,0.8999999999999999,1.0,0.12652342373361097,0.35351007776791166,-0.018890500529312293,-2,0.5,0.0,2,2,1
1993-12-05,1993-94,Albacete,Valencia,6.756880364213885,0.0,-0.1,0.03470553777747415,0.27397430043233795,0.3078151469654933,1,0.5,0.0,3,1,2
1993-12-05,1993-94,Oviedo,Ath Madrid,25.002984348143627,0.0,-0.6,0.18975893806112526,-0.5438246625248435,0.01612840116359715,1,0.5,0.0,1,1,1
1993-12-12,1993-94,Vallecano,Osasuna,61.031106568970245,-0.6000000000000001,-0.6000000000000001,-0.24185152592420484,0.3053620069096594,1.3138928253490787,-1,0.5,0.0,1,0,2
1993-12-12,1993-94,Valencia,Barcelona,31.2491602260302,-1.1999999999999997,-0.8,-0.1389113264289382,-0.4891894680711104,-0.7097061320271612,-2,0.5,0.0,0,4,0
1993-12-12,1993-94,Tenerife,La Coruna,-41.42371369563557,-0.8999999999999995,-1.4,-0.39700577044205193,0.7982067108544967,0.6835305215142862,-3,0.5,0.0,0,1,0
1993-12-12,1993-94,Sp Gijon,Sociedad,134.77616041662645,1.2000000000000002,0.6,0.2741210015896041,-0.06226101175768073,-0.46049476239486775,-1,0.5,0.0,3,2,2
1993-12-12,1993-94,Santander,Oviedo,142.93746523108734,0.2999999999999998,1.1,-0.056600018910101704,-0.1557724058259804,0.021444554086401446,-2,0.5,0.0,1,2,0
1993-12-12,1993-94,Real Madrid,Sevilla,122.47551286313819,1.5000000000000004,0.5,0.5423367972679081,0.6499268713176913,-0.4224328105972691,1,0.5,0.0,0,0,1
1993-12-12,1993-94,Logrones,Zaragoza,28.42702650572096,-1.2000000000000002,-0.7,-0.21611331089184938,0.24231952046926586,-0.22171199529825913,1,0.5,0.0,2,2,1
1993-12-12,1993-94,Lerida,Valladolid,27.89156418792436,0.0,0.09999999999999998,-0.16390586226818715,-0.8710789034761796,0.5077985036864991,-1,0.5,0.0,1,0,2
1993-12-12,1993-94,Celta,Albacete,42.39047470007381,-0.8999999999999999,-0.4,-0.26642994794674885,-0.25768551362154324,-0.19229813445093336,-4,0.5,0.0,1,4,0
1993-12-12,1993-94,Ath Bilbao,Ath Madrid,120.6708135883739,0.5999999999999996,0.2,0.053833453575835424,0.1660143961564029,-0.21914939827066382,-1,0.5,0.0,3,2,2
1993-12-19,1993-94,Valladolid,Vallecano,51.27165737100677,-0.6000000000000001,-0.29999999999999993,-0.10970662383462583,-1.1639763841811124,0.06579430571280365,-1,0.5,0.0,1,3,0
1993-12-19,1993-94,Sociedad,Real Madrid,-0.45168680509959813,-0.8999999999999995,-1.6,-0.16047467792339115,0.6185785037404817,0.18575566335215155,-2,0.5,0.0,2,0,2
1993-12-19,1993-94,Sevilla,Ath Bilbao,43.73345354921298,-1.4999999999999996,0.39999999999999997,-0.26359737359567736,-0.1007862712000609,-0.7140111976758512,0,0.5,0.0,1,3,0
1993-12-19,1993-94,Oviedo,Tenerife,79.14304938020655,1.1999999999999997,0.4,0.46370283290753556,-0.8677308293621822,0.22272253694468302,3,0.5,0.0,1,0,2
1993-12-19,1993-94,Zaragoza,Valencia,78.0449506421885,1.1999999999999997,1.2,0.4665956457349943,0.2836126362565359,0.5472600071505078,4,0.5,0.0,1,0,2
