date,season,home_team,away_team,elo_diff,ppg5_diff,gd10_diff,morale_diff,att_vs_def,def_vs_att,streak_diff,h2h_rate,h2h_gd,home_goals,away_goals,outcome
1995-11-18,1995-96,Cannes,Le Havre,-19.988548520357654,-1.1999999999999997,-1.2000000000000002,-0.4725616280220414,-0.2578270877239828,0.9523481224019439,-2,0.375,-0.5,0,0,1
1995-11-18,1995-96,Gueugnon,Strasbourg,-37.6271974597953,-0.8999999999999995,-0.6,-0.19051361441264564,-0.1687856230562068,-0.4043344144413835,-4,0.5,0.0,0,1,0
1995-11-18,1995-96,Lille,Paris SG,-185.85754750029514,-1.5,-1.0,-0.20051758171121087,-0.18753644394649782,-1.2158971843314497,-6,0.25,-1.25,0,0,1
1995-11-18,1995-96,Monaco,Lyon,129.90023376123054,0.2999999999999998,0.30000000000000004,-0.0437333713777977,0.7858120129817551,0.6343468772576516,-1,0.25,-0.75,0,2,0
1995-11-18,1995-96,Nantes,Rennes,197.1367173527142,0.0,-0.3,-0.18496957411258058,0.4699758478447954,-0.6667553855330488,2,0.75,1.0,2,2,1
1995-11-18,1995-96,Guingamp,Metz,21.769303541724184,0.8999999999999999,-0.2,0.46720649911000584,-0.1272434487059837,-0.055747635715763244,0,0.5,0.0,0,0,1
1995-11-19,1995-96,St Etienne,Auxerre,-139.6267455120883,-0.2999999999999998,-1.0,0.19266172529209818,0.3134303273371196,-0.2701001513422998,0,0.375,-1.25,0,5,0
1995-11-24,1995-96,Strasbourg,Monaco,78.72731484620635,1.2000000000000002,0.4,0.5713422587960173,0.018259857907740873,-0.6010328988077001,6,0.375,-0.5,2,0,2
1995-11-25,1995-96,Metz,Nantes,10.39154133252623,-1.4999999999999996,-0.3,-0.25069790082515264,-0.06330013026111092,-0.4720654518263231,-9,0.25,-1.0,0,0,1
1995-11-25,1995-96,Paris SG,Bordeaux,261.6654186845567,1.5,1.0,0.06055371102229401,0.8743294119507272,-0.24992519065212782,5,0.375,-0.25,3,0,2
1995-11-25,1995-96,Nice,Bastia,36.26701275147252,-0.5999999999999996,0.09999999999999998,-0.22165425998187066,-0.022322385418409585,0.20381569393942467,-1,0.25,-0.5,3,1,2
1995-11-25,1995-96,Rennes,Gueugnon,198.7936104990465,1.1999999999999997,0.7,0.4143653530711148,0.5199676771749003,0.20820443530657728,8,0.5,0.0,2,1,2
1995-11-25,1995-96,Lyon,Lille,182.10722137486778,0.0,0.0,0.002525159469454516,-0.13805637810458127,-0.15722021411621223,1,0.625,1.0,1,1,1
1995-11-25,1995-96,Lens,Cannes,298.4815430183048,0.30000000000000027,1.5,0.03173580382047969,-0.8162250451910859,-0.16167203616333214,2,0.25,-1.25,1,1,1
1995-11-25,1995-96,Le Havre,Montpellier,29.04713728029924,0.5999999999999996,0.0,0.16739657777972197,-0.23765555310279263,-0.26018322668820937,1,0.125,-0.75,2,2,1
1995-11-25,1995-96,Auxerre,Guingamp,183.80572834737382,0.0,0.8,0.10286816655264763,1.3986084005728163,0.17289808396420936,2,0.5,0.0,1,2,0
1995-11-25,1995-96,Martigues,St Etienne,80.59272128228577,-0.30000000000000027,0.8,-0.19603229249074855,-0.9542729115282879,0.2832768752895263,0,0.5,-0.5,1,1,1
1995-11-30,1995-96,Gueugnon,Auxerre,-145.41785653946613,-1.1999999999999997,-1.1,-0.05366589199063135,-0.3495742618023686,-0.8727571094204707,0,0.0,-4.0,0,0,1
1995-12-01,1995-96,St Etienne,Bordeaux,-14.32443287631645,0.30000000000000027,-0.6000000000000001,0.11845318341859477,-0.21030001874988669,0.7300968627103606,1,0.5,0.2,2,0,2
1995-12-01,1995-96,Nantes,Martigues,319.4278820020468,0.8999999999999995,1.2,0.09905108440293339,-0.2876945938452986,-0.17024441389694867,10,0.9,1.8,3,0,2
1995-12-01,1995-96,Montpellier,Lyon,41.37552699538469,0.0,-0.2,0.03183505859097186,0.6330993478675668,0.4467800771850484,0,0.2,-0.6,2,1,2
1995-12-01,1995-96,Monaco,Nice,119.24136924511436,-0.6000000000000001,0.0,-0.4284648811221325,-0.3457877843131396,-0.10131483567445154,-1,0.3333333333333333,-1.0,1,0,2
1995-12-01,1995-96,Le Havre,Strasbourg,-31.020113504007213,-0.9000000000000004,-0.7999999999999999,-0.1581849257813671,0.48013747401221785,-0.3333826554049488,-3,0.4,-0.6,2,0,2
1995-12-01,1995-96,Guingamp,Paris SG,-61.10334179101528,-0.6000000000000005,-1.0,0.1191442957096295,0.10400326045210884,-1.370007345665194,-6,0.5,0.0,0,0,1
1995-12-01,1995-96,Cannes,Rennes,-91.8919752324723,-1.5000000000000004,-2.0,-0.2260259968363709,-0.014709920882191252,0.03668882958431019,-7,0.0,-1.3333333333333333,3,0,2
1995-12-01,1995-96,Bastia,Lille,113.80036506848796,0.0,-0.5,-0.1786020105768277,0.32574609386706466,0.6830483285117751,-2,0.6666666666666666,0.3333333333333333,4,0,2
1995-12-01,1995-96,Lens,Metz,76.89214835687517,0.6000000000000001,0.19999999999999998,0.03834139883882742,0.23733177507404568,-0.015764708583344222,2,0.3,-0.6,2,0,2
1995-12-09,1995-96,Nice,Guingamp,-17.22918087803123,-0.5999999999999996,-0.30000000000000004,-0.23992827763044738,0.6120864029890246,0.5998401972157635,-3,0.5,0.0,2,1,2
1995-12-09,1995-96,Strasbourg,Lens,10.230733262576223,0.2999999999999998,0.19999999999999996,0.03242836272098748,0.6622822591405886,-0.28103688869397847,-5,0.5,0.2,1,2,0
1995-12-09,1995-96,Rennes,Montpellier,63.26794673998347,0.0,0.3,-0.1700918303956663,0.08669504988875731,-0.2550905857812744,-4,0.5,-0.3333333333333333,1,1,1
1995-12-09,1995-96,Metz,Cannes,234.2263435246548,-0.6000000000000001,0.6000000000000001,-0.4635126099188293,-0.7694094908406733,-0.33331935110750666,-3,0.5,-0.2,0,0,1
1995-12-09,1995-96,Paris SG,Nantes,108.56227807500204,0.3000000000000007,0.09999999999999998,0.030287659627768398,1.1911938282739492,-0.6089088351497197,-3,0.4,-1.0,5,0,2
1995-12-09,1995-96,Lyon,Le Havre,112.46606398001768,-1.2000000000000002,-0.19999999999999998,-0.38237044106335105,-0.08058040569394431,-0.3546027226983389,-5,0.5,0.0,3,2,2
1995-12-09,1995-96,Lille,St Etienne,73.69483862684433,-0.8999999999999999,0.29999999999999993,-0.22024525275207885,-0.7807107193561369,0.19960075106348807,-2,0.4,-0.4,1,1,1
1995-12-09,1995-96,Martigues,Gueugnon,64.20624346085378,0.0,-0.4,-0.051873874243876184,-0.18266778725872534,0.9593986053518049,-1,0.5,0.0,3,0,2
1995-12-09,1995-96,Bordeaux,Bastia,39.44666202622693,-0.8999999999999999,-1.0,-0.25511866519971926,-0.42046269318267837,-0.22147812169738001,-1,0.5,-0.3333333333333333,1,3,0
1995-12-09,1995-96,Auxerre,Monaco,149.14448104862095,1.1999999999999997,0.6,-0.007883042473848079,0.5165627049542567,-0.2511554637374229,0,0.7,1.0,1,2,0
1995-12-16,1995-96,Strasbourg,Lyon,62.779987248670295,-0.2999999999999998,0.19999999999999998,-0.14101779594941682,0.16596171771488089,-0.24093522114567767,-1,0.3,-0.4,2,2,1
1995-12-16,1995-96,St Etienne,Paris SG,-214.0996266021084,-0.6000000000000005,-2.2,0.03826804727991717,0.574153381801279,-1.0052823499274595,-7,0.0,-1.8,1,1,1
1995-12-16,1995-96,Nantes,Bordeaux,267.4281572600746,0.6000000000000001,1.1,0.20633545741878823,-0.5314536856477345,0.18029825250803688,0,0.4,-0.4,2,0,2
1995-12-16,1995-96,Monaco,Bastia,114.03843367094282,-0.5999999999999996,-0.5,-0.11198743919612845,0.009316505598536251,-0.6810436505852853,0,0.6666666666666666,0.6666666666666666,0,0,1
1995-12-16,1995-96,Lens,Auxerre,104.99360797431109,0.5999999999999996,-0.19999999999999996,0.4734956917331183,0.2567173894739945,-0.980072910693136,6,0.4,-0.6,0,0,1
1995-12-16,1995-96,Le Havre,Rennes,35.207944418408715,0.0,-0.30000000000000004,0.10996015061491107,0.21305994343444112,-0.05034582686378597,-1,0.5,1.0,0,0,1
1995-12-16,1995-96,Guingamp,Lille,195.72483219329365,0.30000000000000027,0.5,0.01150628290050714,-0.5437994744357765,0.1159214649837308,-1,1.0,3.0,0,1,0
1995-12-16,1995-96,Gueugnon,Nice,-29.714072843333497,-1.1999999999999997,-0.39999999999999997,-0.29805809475442663,-0.8505484288845655,-0.09396815700007699,-1,0.0,-2.0,1,0,2
1995-12-16,1995-96,Cannes,Martigues,71.50139682547297,0.6000000000000001,-0.09999999999999998,0.19485111764905438,-0.2995617141376803,0.10016650108617586,3,0.3,-1.0,2,1,2
1996-01-03,1995-96,Montpellier,Metz,34.01349172660798,1.1999999999999997,0.7,0.40516679327077254,0.6917446845104565,0.6995481360711562,4,0.6,0.4,1,2,0
1996-01-09,1995-96,Martigues,Monaco,-84.7604076659104,-0.6000000000000001,-0.4,-0.12322027654475451,0.06590634835606479,0.3320497498043504,-3,0.3,-1.8,0,4,0
1996-01-10,1995-96,Rennes,Strasbourg,61.07459112679771,0.0,-0.09999999999999998,0.10676249917836221,0.008796130349013387,-0.37413548381737494,1,0.3333333333333333,-0.6666666666666666,0,0,1
1996-01-10,1995-96,Paris SG,Gueugnon,374.4011490786804,1.1999999999999997,2.1,-0.022306437882576635,1.1006507188723775,0.12154962974978689,10,1.0,2.0,1,1,1
1996-01-10,1995-96,Lyon,Lens,-9.68830254168165,-0.2999999999999998,-0.19999999999999998,-0.030768366247075227,0.7826267209630144,0.12907051206746445,-5,0.2,-1.4,0,0,1
1996-01-10,1995-96,Metz,Le Havre,182.70656031010935,0.0,-0.6000000000000001,-0.059633327377622024,-0.3172773980626802,-0.4286955356494777,1,0.9,1.4,2,1,2
1996-01-10,1995-96,Bordeaux,Guingamp,-9.90456615291464,-0.6000000000000001,-0.9000000000000001,-0.015164900488754185,-0.12520170813770248,0.942256522386593,0,0.0,-1.0,2,0,2
1996-01-10,1995-96,Bastia,St Etienne,169.12912155806885,0.5999999999999996,0.7,-0.008486864669558558,0.21862415812150426,-0.10942650891345895,-1,0.6666666666666666,-0.3333333333333333,0,0,1
1996-01-10,1995-96,Auxerre,Montpellier,161.54097262128994,-0.2999999999999998,0.5,-0.1084882283359638,0.0853965015269258,-0.5072944142253607,1,0.3,-0.4,1,0,2
1996-01-10,1995-96,Lille,Cannes,91.04358484213117,-0.5999999999999996,-0.2,-0.07785053565824712,-0.3577992384583819,0.05426512019283747,-3,0.3,-0.8,0,2,0
1996-01-13,1995-96,Nice,Nantes,-100.83976758600807,-0.5999999999999996,-0.7,-0.06862904800430364,0.273258450949053,0.062431091606427236,-1,0.0,-1.3333333333333333,1,0,2
1996-01-19,1995-96,Le Havre,Paris SG,-160.55861787528102,-0.8999999999999995,-1.5,0.0522718185138106,0.43413183161895363,-0.8631957491021287,-12,0.3,-0.8,1,1,1
1996-01-20,1995-96,Strasbourg,Metz,8.003917209622614,-0.5999999999999996,1.0,-0.11723014792013871,0.37380287437811877,0.007919303540346756,-1,0.3,-0.4,1,2,0
1996-01-20,1995-96,Nantes,Lille,275.57679481089576,0.2999999999999998,0.6,-0.15081133067871888,-0.2568291719695006,0.2593399101119003,0,0.8,1.2,1,2,0
1996-01-20,1995-96,Montpellier,Martigues,187.1691246977257,0.30000000000000027,0.6000000000000001,0.046307323404415124,-0.5850173968612817,0.3410057128601288,0,0.5,0.0,2,0,2
1996-01-20,1995-96,Lyon,Rennes,100.7392648312059,0.0,-0.1,0.062184753082346375,0.2824179598918063,0.08228884678505155,0,0.5,0.6666666666666666,2,2,1
1996-01-20,1995-96,Monaco,Bordeaux,196.82027073899644,1.4999999999999996,1.0,0.15990250473450066,0.047300041588024255,-0.13001815316296328,3,0.8,1.6,2,0,2
1996-01-20,1995-96,Guingamp,St Etienne,135.0799073325204,-0.8999999999999999,0.0,-0.5388416741017945,-0.5400449714319304,0.06562785874864252,-5,0.0,-4.0,3,0,2
1996-01-20,1995-96,Gueugnon,Bastia,-35.960778860532855,-0.5999999999999996,-0.9,0.07421662831067229,-0.26103498644044343,-0.2591626322440692,-2,1.0,1.0,1,0,2
1996-01-20,1995-96,Cannes,Auxerre,-77.1658997179918,1.2000000000000002,-0.4,0.42527363619439984,0.49514900002955087,-0.3408575776021687,4,0.5,-0.8,0,1,0
1996-01-20,1995-96,Lens,Nice,201.95385706580737,0.2999999999999998,0.30000000000000004,-0.09842071490967833,-0.19100308624254625,-0.7317216226823804,7,0.6666666666666666,0.3333333333333333,0,0,1
1996-01-27,1995-96,Rennes,Lens,-28.813233787167746,-0.8999999999999995,0.0,0.06810016159254263,0.7183785451334659,0.23032192005572583,-5,0.0,-2.3333333333333335,2,1,2
1996-01-27,1995-96,Auxerre,Le Havre,222.355067981018,0.5999999999999996,0.7000000000000001,0.061482428118840554,0.16771670572861352,-0.5685237282246466,2,0.7,1.8,1,0,2
1996-01-27,1995-96,Bastia,Guingamp,64.31209125614032,0.8999999999999999,0.4,0.018257844573623477,0.2091035054369731,0.0233653217811145,-1,0.0,-1.0,0,1,0
1996-01-27,1995-96,Bordeaux,Gueugnon,88.30622826879949,-1.1999999999999997,-0.5,-0.3601312723856149,-0.08744226431971058,0.7390913966990229,-3,0.5,0.0,3,1,2
1996-01-27,1995-96,Lille,Monaco,-69.55448448962102,-1.2000000000000002,-0.7,0.04964216698421714,0.21003506278577821,-0.27461851822491923,-4,0.3,-0.6,0,0,1
1996-01-27,1995-96,Martigues,Strasbourg,-64.01436397590123,0.0,-1.3,-0.009255094554734417,-0.2901564787997334,0.6085433637995088,0,0.1,-2.6,2,0,2
1996-01-27,1995-96,Nice,Montpellier,62.592097747975004,0.0,-0.4,0.1938576838850969,-0.027309574438201922,-0.3026412492334648,1,0.6666666666666666,0.3333333333333333,1,2,0
1996-01-27,1995-96,Paris SG,Cannes,325.1963756641171,-0.2999999999999998,1.4,-0.2908645634222272,0.9053596263333993,-0.255821853453553,12,0.8,0.8,2,1,2
1996-01-28,1995-96,St Etienne,Nantes,-102.2179376149245,0.2999999999999998,-0.7,0.44315462174709447,-0.253124572659134,0.37265061411515177,0,0.3,-0.8,0,0,1
1996-02-06,1995-96,Lens,Lille,220.46164164358538,-0.2999999999999998,0.7,-0.37850069530243907,-0.2378766225592157,-0.1597220815692848,-2,0.5,0.0,1,1,1
1996-02-07,1995-96,Cannes,Bordeaux,47.77795382605882,0.2999999999999998,0.4,0.01773710759071434,-0.3275481091521928,-0.06393136164938662,-1,0.7,0.8,1,1,1
1996-02-07,1995-96,Le Havre,Nice,56.90958890285856,-0.8999999999999999,0.30000000000000004,0.007421461928366596,-0.0743425848663426,0.03695017095495401,0,0.8333333333333334,1.0,0,0,1
1996-02-07,1995-96,Lyon,Martigues,212.0392049453858,0.2999999999999998,1.0,-0.058652088001152194,-0.23855428304486237,0.2146455445683383,3,0.7,0.6,5,1,2
1996-02-07,1995-96,Monaco,Paris SG,-36.47281342968222,0.3000000000000007,-0.8999999999999999,0.14423922667616423,0.46327632616008907,-1.2666363425100737,-6,0.4,-0.2,1,0,2
1996-02-07,1995-96,Nantes,Bastia,181.94403149579875,-0.30000000000000027,-0.30000000000000004,-0.056636995265422097,-0.0655990382002597,-0.009998220807057367,1,0.3333333333333333,-1.0,3,1,2
1996-02-10,1995-96,Nice,Strasbourg,67.55203955623733,0.6000000000000001,-0.1,0.29975209132848946,-0.352067718156304,-0.06849744154267345,1,0.16666666666666666,-0.6666666666666666,2,2,1
1996-02-10,1995-96,Martigues,Rennes,-74.164390216946,-1.1999999999999997,-1.5,-0.21847255127116028,-0.020538517350435215,0.690000721263845,-5,0.6666666666666666,-0.3333333333333333,1,2,0
1996-02-10,1995-96,Lille,Gueugnon,113.37318502961762,0.2999999999999998,0.09999999999999998,0.13563430917797922,-0.4006522479359903,0.2775698456802431,3,0.0,-2.0,2,0,2
1996-02-10,1995-96,Guingamp,Nantes,1.902801234934941,-0.2999999999999998,-0.1,0.22649679931717254,-0.030032061859355808,-0.4092190479813671,0,0.5,0.0,3,1,2
1996-02-10,1995-96,Bordeaux,Le Havre,76.79070614616194,0.6000000000000001,-0.4,0.11124314025510852,0.17777388563096574,0.49260261142597395,1,0.5,0.4,3,1,2
1996-02-10,1995-96,Bastia,Lens,-47.173782382319814,-0.6000000000000001,-0.30000000000000004,-0.03570051256194351,0.30112187376679167,0.3515170308716865,-1,0.0,-2.3333333333333335,3,2,2
1996-02-10,1995-96,Auxerre,Lyon,150.3929198865933,0.0,0.5,0.07518518753051848,0.06891975497180547,-1.2090975844646212,-1,0.5,-0.4,2,0,2
1996-02-11,1995-96,Paris SG,Montpellier,224.70464709449925,0.0,0.7,-0.3697703251105938,0.5494523137814658,-0.5182421743538042,-2,0.7,1.0,2,3,0
1996-02-17,1995-96,Strasbourg,Paris SG,-93.44568199199284,-0.30000000000000027,-1.0,0.18919723889130177,0.017589240970007358,-0.33165344906854166,1,0.3,-0.6,1,0,2
1996-02-17,1995-96,Montpellier,Bordeaux,147.38122958925283,-0.2999999999999998,0.7,0.19467226747944752,0.38155488418370864,-0.2192325467955809,0,0.3,-1.0,3,0,2
1996-02-17,1995-96,Monaco,St Etienne,258.28174625296765,1.2000000000000002,0.9,0.14476535079602146,0.08679183357527687,-0.2184697541883976,6,0.4,-0.2,2,0,2
1996-02-17,1995-96,Metz,Martigues,310.1051520648896,1.4999999999999996,0.7999999999999999,0.3439968738812298,-0.8733731261610242,-0.16305539933442414,4,0.6,0.2,2,0,2
1996-02-17,1995-96,Rennes,Auxerre,-19.106879133237953,-0.6000000000000005,-0.8,0.06296668930710639,0.9056579678580571,-0.34877893025429874,1,0.3333333333333333,-0.3333333333333333,2,1,2
1996-02-17,1995-96,Lens,Nantes,64.08138814814447,0.0,0.30000000000000004,-0.07740940969401316,-0.21716722490236684,-0.14014739018588385,0,0.3,-0.8,2,1,2
1996-02-17,1995-96,Le Havre,Lille,46.24415174803289,-1.1999999999999997,-0.09999999999999998,-0.40740436597030233,0.0033480012488611433,0.246306509828782,-4,0.4,-0.4,4,1,2
1996-02-17,1995-96,Gueugnon,Guingamp,-78.33005135380017,-0.2999999999999998,-0.7,-0.2584240306738809,-0.15705659589206244,0.0642727695240437,-3,0.5,0.0,2,2,1
1996-02-17,1995-96,Cannes,Bastia,17.591900887648308,0.6000000000000001,-0.09999999999999998,0.03631399056430344,-0.225717388306913,-0.29695436704707223,0,0.16666666666666666,-1.3333333333333333,1,0,2
1996-02-17,1995-96,Lyon,Nice,131.4726373348974,0.0,0.6000000000000001,-0.014374249597477178,0.38873427188991405,0.18515876866055114,-2,0.5,0.0,1,0,2
1996-02-23,1995-96,Gueugnon,St Etienne,61.80037050571036,0.30000000000000027,0.0,-0.003665203657067538,-0.40141015075091224,0.810370994124855,1,0.0,-2.0,1,0,2
1996-02-26,1995-96,Nice,Cannes,87.69307205036671,-0.6000000000000001,-0.5,-0.28294928517898066,0.0005302877593706956,0.016603413656390176,-2,0.6666666666666666,0.3333333333333333,1,2,0
1996-02-27,1995-96,St Etienne,Lyon,-73.01955079623872,-1.1999999999999997,-1.4,-0.1813441834827707,-0.5120820008359562,-0.15578761569946953,-1,0.3,0.0,1,1,1
1996-02-27,1995-96,Paris SG,Lens,117.94433190335826,-0.30000000000000027,0.39999999999999997,-0.34950543954102625,0.41214212351836865,-0.0935488075253732,-1,0.8,0.4,1,0,2
1996-02-27,1995-96,Martigues,Le Havre,-25.18503918740157,-0.6000000000000001,-1.2,-0.1675899469888777,-0.36477944707291476,0.6029951670655604,-1,0.4,0.0,0,1,0
1996-02-27,1995-96,Nantes,Gueugnon,223.6730994185789,-0.6000000000000001,0.2,-0.4190085435935905,-0.053122150960497105,0.4395817803290377,-2,1.0,1.0,1,0,2
1996-02-27,1995-96,Guingamp,Monaco,7.9347983526220105,-0.6000000000000005,-0.39999999999999997,-0.10125909855843918,0.9319260398661471,-0.3512596320129524,-4,0.0,-1.0,0,0,1
1996-02-27,1995-96,Bordeaux,Strasbourg,30.821607071666676,0.2999999999999998,-0.6000000000000001,-0.03725974403401751,-0.0015961546454728026,0.37317348881409984,-2,0.7,0.6,1,1,1
1996-02-27,1995-96,Auxerre,Metz,78.01646471508502,-0.2999999999999998,0.6,-0.21332417363021727,0.6235521661233293,-0.5269748914146477,-5,0.5,0.0,0,0,1
1996-02-27,1995-96,Lille,Montpellier,-46.27188622722565,-0.6000000000000005,-1.1,-0.29000626944603525,0.02026561584548725,-0.5096214639140417,-4,0.5,0.2,1,1,1
1996-03-01,1995-96,Lyon,Bordeaux,152.61136610404856,0.0,0.8,0.010312018582493268,-0.1132990456878431,-0.07250736749641762,1,0.5,0.0,1,0,2
1996-03-01,1995-96,Monaco,Nantes,113.24181725307608,0.9000000000000004,1.1,0.29588127999488034,0.04215457608333861,-0.7554865583329988,8,0.5,0.0,4,1,2
1996-03-02,1995-96,Strasbourg,Lille,131.01629966169116,-0.2999999999999998,0.2,0.0012055677058365397,-0.17628672015976243,0.1325019458117056,2,0.3,-0.6,2,0,2
1996-03-02,1995-96,Auxerre,Martigues,340.6799946807755,1.4999999999999996,1.5,0.18559265764365762,-0.663527983551438,-0.15428596893851676,1,0.8,1.4,4,0,2
1996-03-02,1995-96,Cannes,Guingamp,-4.0761419824518725,-0.9000000000000004,0.3,0.22404076543924795,0.31392953817407887,-0.2527762296763003,-2,0.0,-2.0,3,0,2
1996-03-02,1995-96,Le Havre,Bastia,77.8210951719168,0.8999999999999999,0.1,0.30305268034278415,-0.0017477555363762942,-0.11677053671991744,2,0.16666666666666666,-0.6666666666666666,1,0,2
1996-03-02,1995-96,Lens,Gueugnon,238.3701654765589,0.0,0.6,-0.19560560442470168,-0.15642785429924855,0.24206009065394818,0,1.0,1.0,2,0,2
1996-03-02,1995-96,Metz,Nice,244.9857369094368,2.1,0.5,0.4316341714159169,-0.20703693601618356,-0.30866373884921017,6,0.5,0.0,4,0,2
1996-03-02,1995-96,Montpellier,St Etienne,237.82124255264603,2.1,1.0,0.26919572708446393,0.5384560143295585,0.35893608407280975,4,0.6,0.0,1,0,2
1996-03-02,1995-96,Rennes,Paris SG,-6.270219397221354,1.2000000000000002,-0.30000000000000004,0.544370199487261,0.5625025818104102,-0.3966728998147875,6,0.5,1.0,0,1,0
1996-03-05,1995-96,Strasbourg,Auxerre,-29.113307716387,-0.2999999999999998,-1.0,0.13551156952846433,0.7598251702430656,-0.4851570110312996,2,0.2,-0.6,1,0,2
1996-03-05,1995-96,Metz,Lyon,146.14120607593213,0.6000000000000005,0.29999999999999993,0.07479581855072226,0.516447198490988,-0.7660016179847678,4,0.3,-0.6,0,1,0
1996-03-09,1995-96,Bastia,Montpellier,-39.47574137591073,-2.1,-0.6,-0.4329136147125515,0.14034116457453616,-0.39914327417628237,-6,0.3333333333333333,-0.3333333333333333,1,0,2
1996-03-09,1995-96,Bordeaux,Metz,-75.96828596026694,-0.8999999999999995,-1.0,0.002508405871406119,0.39482101566682115,0.1579574345610859,0,0.6,0.4,4,0,2
1996-03-09,1995-96,Gueugnon,Monaco,-157.4007229651031,-1.5000000000000004,-2.0999999999999996,-0.2560852666762907,0.1777510324609436,-0.376101036312833,-10,0.5,0.0,2,2,1
1996-03-09,1995-96,Guingamp,Strasbourg,58.21702742786897,-0.6000000000000005,-0.1,-0.3545068926096663,0.1727926971245799,-0.04405999713342901,-5,0.5,0.0,3,0,2
1996-03-09,1995-96,Lille,Rennes,-36.745890168005644,-0.8999999999999995,-0.3,-0.14145160281457586,-0.1069869116115938,0.11556844780801812,0,0.3333333333333333,-0.6666666666666666,0,0,1
1996-03-09,1995-96,Martigues,Lens,-166.96826895412687,-1.5,-1.5,-0.14494057592005857,-0.23352611535342171,0.8865454876095717,-1,0.2,-0.6,0,1,0
1996-03-09,1995-96,Nantes,Cannes,134.86396851021254,-0.8999999999999995,-1.7000000000000002,-0.5640633422633852,0.3604082399308317,-0.026163503393960452,-4,0.7,0.0,2,0,2
1996-03-09,1995-96,Nice,Auxerre,-97.91473209264973,-0.8999999999999999,-1.2,-0.08539082170201626,0.22233410833665446,0.2960123387086737,0,0.0,-2.0,1,3,0
1996-03-09,1995-96,St Etienne,Le Havre,-24.302481156204067,-1.4999999999999996,-0.5,-0.32323377232124184,-0.34618187982449466,-0.05091319341778888,-3,0.5,0.2,1,1,1
1996-03-10,1995-96,Paris SG,Lyon,154.56158981420958,-0.8999999999999995,-0.09999999999999998,-0.281325511480584,0.5707741704815869,-0.4563775206429018,-2,0.6,0.6,2,0,2
1996-03-16,1995-96,Rennes,Metz,46.877475983188106,0.5999999999999996,-0.30000000000000004,0.28689925259576166,0.0022203320463369813,-0.21089776475696798,1,0.16666666666666666,-0.6666666666666666,0,0,1
1996-03-16,1995-96,St Etienne,Cannes,-14.357075498400263,-1.4999999999999996,-1.1,-0.21723539222010974,-0.33445590356261345,-0.1189880581378413,1,0.3,-1.0,2,2,1
1996-03-23,1995-96,Strasbourg,Bastia,113.02721852515492,0.8999999999999995,0.0,0.042052209553071124,0.009680472355066971,0.12910366847405874,-1,0.6666666666666666,0.3333333333333333,4,3,2
1996-03-23,1995-96,Rennes,Bordeaux,131.08303827376335,0.2999999999999998,0.0,-0.11189648482545285,-0.2344712582197067,-0.7855527992435183,1,0.5,0.3333333333333333,4,3,2
1996-03-23,1995-96,Montpellier,Monaco,0.8658624010581661,-0.3000000000000007,-0.8,-0.10249719847259157,0.6502870076934596,-0.8061650550645721,-11,0.3,-1.2,0,0,1
1996-03-23,1995-96,Metz,Lille,208.10211654105524,0.0,0.7,-0.12566044002316504,-0.3111452862846775,0.1997419185446525,0,0.5,0.6,2,0,2
1996-03-23,1995-96,Cannes,Gueugnon,150.71348432537457,0.8999999999999995,0.8,0.0733445361794569,0.007560458778845813,0.23616369711738205,0,0.5,0.0,2,0,2
1996-03-23,1995-96,Lyon,Nantes,66.75120349231406,0.8999999999999995,0.4,0.15343087232939956,-0.16163178328942784,-0.3828533457811808,-1,0.5,0.0,1,1,1
1996-03-23,1995-96,Lens,St Etienne,269.29141647854317,0.8999999999999999,0.7999999999999999,0.07477282933166107,-0.18163463471819052,-0.0918232477830957,0,0.7,0.6,3,0,2
1996-03-23,1995-96,Le Havre,Guingamp,19.631089382446362,0.2999999999999998,-0.1,0.09069043711607791,0.1552530878608649,-0.4045491499582827,3,0.5,0.0,1,0,2
1996-03-23,1995-96,Martigues,Nice,-12.437555784545793,-0.30000000000000004,-0.9,0.0560401338347597,-1.1595249834431702,1.0191377859369626,0,0.16666666666666666,-0.6666666666666666,0,0,1
1996-03-24,1995-96,Auxerre,Paris SG,22.37193512854651,-0.2999999999999998,0.7,-0.09012482250865804,0.779715998000093,-0.8374587681753001,-2,0.3,-1.2,3,0,2
1996-03-30,1995-96,Paris SG,Metz,139.27358267077489,0.2999999999999998,-0.7,-0.044924661322748194,0.46136829851168526,-0.07841036734489926,-2,0.8,1.2,2,3,0
1996-03-30,1995-96,St Etienne,Strasbourg,-70.80660989635771,-1.1999999999999997,-0.9,-0.2174823613218032,-0.7245716478949605,-0.006025152062210104,-1,0.4,-0.4,2,0,2
1996-03-30,1995-96,Nice,Rennes,-63.04013711756534,-1.4999999999999998,-1.1,-0.3060143684898746,-0.3427766364897755,0.048566545612455325,-2,0.3333333333333333,-0.6666666666666666,0,0,1
1996-03-30,1995-96,Gueugnon,Montpellier,-89.16750273147295,-0.8999999999999999,-1.2,-0.052965423626841944,0.029479916043930743,0.2573168030389923,-1,0.5,0.0,0,2,0
1996-03-30,1995-96,Lille,Auxerre,-141.8665827148168,-1.4999999999999996,-1.7999999999999998,-0.2238408031378178,0.08069102367436509,-0.50907252187977,-2,0.4,-1.2,0,4,0
